query_id,% Identity,bitscore,% Positives,score
2692885-2,66.7861,22.74,78.57,47.1
2039387-3,57.5002,20.715,68.574,41.8
4366265-2,53.5715,22.03,76.071,45.25
2463970-3,59.6431,21.685,70.002,44.3
3654650-5,65.0003,22.7,71.787,47.0
347591-2,69.9029,23.515,77.402,49.05
1810108-2,88.5712,30.54,98.572,67.35
4226993-3,79.2854,27.96,93.216,60.65
1560704-2,69.2861,24.125,78.57,50.6
830785-6,70.4766,22.9,73.8105,47.5
4003632-2,66.9484,21.75,71.5925,44.45
1113451-224,66.7861,24.345,82.4975,51.2
40797-2,65.5846,22.11,70.4575,45.45
1859910-3,63.2795,22.305,78.473,45.95
3413663-2,65.3575,23.275,76.428,48.45
1844542-2,66.4289,23.2,76.785,48.25
3373364-2,73.4742,24.365,79.187,51.25
3003591-5,66.8256,20.22,71.0545,40.55
3600337-3,64.6339,22.385,80.0275,46.2
188505-2,43.5713,19.15,65.7155,37.7
3101662-36,79.226,26.835,85.2945,57.7
2446085-2,52.1429,20.695,73.929,41.75
1366762-2,61.905,22.065,70.8945,45.35
4340551-3,63.2146,22.135,70.002,45.55
1890742-8,69.5333,24.575,77.4165,51.8
2595490-347,71.9646,21.805,77.1435,44.6
1271507-2,65.7146,22.26,75.357,45.9
566550-2,71.0717,23.42,77.142,48.8
3210340-68,63.6366,21.875,66.497,44.8
3570932-2,67.775,24.845,82.4425,52.55
1892864-2,66.2341,23.28,74.4485,48.45
998724-2,70.1926,24.27,82.717,51.0
597019-2,58.8638,19.23,63.6065,37.95
2783227-56,66.0718,23.22,76.071,48.3
3880821-3,65.0003,23.04,70.716,47.85
2566095-2,63.6312,22.8,75.238,47.25
1507856-2,64.8019,22.72,73.9295,47.05
4114140-12,61.0717,20.88,64.6465,42.2
3220437-10,71.0717,23.92,76.428,50.1
23958-5,69.2861,24.04,78.213,50.4
28433-2,53.1222,17.37,65.4715,33.2
2086260-2,62.5003,21.765,72.501,44.55
1852062-100,76.6666,25.615,80.236,54.55
2854734-2,63.9289,22.095,72.501,45.4
3170991-3,66.2341,23.89,83.4715,50.0
4370492-2,65.7146,23.4,80.355,48.75
2208641-2,73.9287,25.6,82.8545,54.5
1633441-502,60.3574,23.985,79.284,50.25
3974148-2,85.3568,30.275,98.929,66.7
1330261-32,70.0003,24.585,77.142,51.85
2002737-4,66.0718,23.38,76.428,48.7
2746343-2,66.6851,21.76,77.0455,44.5
273075-2,71.786,24.675,79.998,52.1
857066-3,73.8096,24.425,77.023,51.4
4201405-2,76.4284,27.18,84.9965,58.65
3911767-2,72.5003,24.535,77.499,51.7
4256651-2,64.8019,22.695,72.303,47.0
488950-3,67.6926,23.855,76.977,49.9
3220780-2,64.286,21.615,70.002,44.1
3095068-79,60.3574,21.815,70.716,44.65
3000433-53,68.0361,22.165,69.8235,45.6
234927-17,65.0003,21.93,70.002,45.0
1262326-182,61.0717,21.65,76.071,44.2
857288-2,65.0003,23.885,82.14,50.0
1577984-5,64.3135,22.5,75.8235,46.5
1361705-8,70.892,24.94,82.3455,52.85
218700-2,66.4289,24.135,78.213,50.65
3172995-4,57.2251,20.8,73.049,42.0
4047859-3,58.1867,20.955,67.474,42.4
2436846-47,74.1759,24.4,78.8445,51.35
1587544-6,67.5003,22.9,73.215,47.5
2318481-2,78.2139,25.975,82.497,55.45
4078085-2,74.5456,24.305,77.759,51.1
2774828-2,64.286,24.285,79.641,51.05
3382408-2,72.4029,25.34,82.7575,53.85
2123173-2,77.3018,22.875,79.643,47.45
2751085-148,61.3963,22.245,75.617,45.85
3979597-58,70.5955,24.135,78.451,50.65
3776956-2,76.0713,26.455,83.5685,56.7
3414029-4,56.7859,22.3,73.215,46.0
1463985-533,65.0003,21.865,71.073,44.75
3261949-12,66.7861,23.27,79.284,48.45
412746-3,71.4287,23.235,75.5475,48.35
2200999-2,68.5718,24.48,80.712,51.6
128632-5,69.2861,24.46,79.998,51.5
1102173-2,69.5458,23.8,78.116,49.8
2345190-3,71.786,25.99,82.4975,55.5
2040077-2,62.8574,22.295,71.073,45.95
112580-2,67.6789,23.555,77.023,49.15
1770469-2,63.9289,22.11,76.785,45.45
4003665-2,92.4998,30.56,97.501,67.4
1913267-3,66.7861,23.72,76.428,49.55
2925147-2,73.2145,24.38,78.213,51.3
2725570-145,76.7856,26.72,83.5685,57.4
2682297-4,67.5653,23.16,74.4485,48.15
795815-4,65.5198,22.34,72.3065,46.1
2978912-2,63.9289,24.1,79.998,50.55
1920171-13,56.2012,16.6,62.9235,31.15
1775792-2,68.2146,23.35,72.501,48.65
1714977-2,64.3509,22.26,71.5925,45.9
4018679-7,67.1432,22.755,79.2845,47.15
3456591-2,60.0002,21.865,74.643,44.8
1050785-2,63.9289,23.775,76.785,49.7
1349910-2,71.0717,24.72,76.428,52.25
4328325-2,57.143,18.63,66.075,36.4
1419485-2,62.1431,23.08,73.929,47.95
3261874-2,66.0718,23.685,78.5705,49.5
1561114-2,58.9288,20.64,67.8595,41.6
4328670-26,75.2598,24.675,78.83,52.1
3940641-2,53.9287,19.68,68.931,39.2
402963-2,65.0003,23.24,75.357,48.35
1330290-8,67.1756,22.54,72.015,46.6
3716061-3,74.6429,27.12,84.9965,58.55
4273228-2,70.0003,25.22,83.568,53.55
2812187-2,69.2861,23.885,75.714,50.0
1780190-2,63.9289,22.44,75.357,46.35
4303387-2,58.2145,19.0,64.6455,37.35
1846304-5,84.9997,29.21,94.6445,63.85
137616-2,67.8575,24.175,82.4975,50.75
1923810-388,70.0003,24.07,76.428,50.45
4128765-6,70.2473,21.51,77.2975,43.85
4152623-5,82.4996,28.08,90.3575,60.95
965916-2,67.5004,23.835,76.071,49.85
2450110-4,68.8315,24.055,78.473,50.45
696557-3,91.7855,31.12,99.643,68.8
3056132-3,72.0239,24.565,78.094,51.75
3006594-2,71.0717,25.1,82.14,53.25
1436536-3,67.0333,23.675,77.4165,49.45
2843537-7,69.4483,23.37,74.4485,48.7
2545427-2,65.3575,23.63,81.069,49.35
3833600-2,63.1821,21.325,71.2355,43.35
3624952-2,66.0718,22.085,70.002,45.4
1630854-6,65.4373,23.865,77.964,49.95
3642604-145,67.5003,22.975,72.501,47.7
2605431-3,66.4938,22.82,72.3065,47.3
997170-48,63.3733,22.655,73.5725,46.9
465615-215,64.9606,22.58,73.5725,46.7
3462309-2,66.7861,24.795,82.4975,52.45
3426824-55,61.786,23.13,76.428,48.1
2111793-2,73.5716,25.875,82.14,55.2
782963-2,73.1171,25.32,83.471,53.8
3943404-4,78.1591,26.19,81.3715,56.0
1915252-5,58.7634,21.73,75.273,44.45
2847035-2,76.6905,21.875,84.9445,44.8
4095486-2,70.8792,23.055,77.003,47.9
2059707-24,71.8808,24.07,77.594,50.5
4360508-231,73.2145,25.98,82.14,55.45
2540642-3,67.3055,22.68,72.6635,46.95
2423938-7,58.5715,20.275,73.216,40.7
2217054-8,66.0718,22.23,68.931,45.8
269289-410,59.6431,22.24,70.002,45.85
18302-2,72.775,25.0,83.1565,52.95
1818235-2,85.6865,30.42,98.215,67.05
3181846-2,50.7142,16.77,64.2875,31.6
4324246-24,73.5716,24.645,77.499,52.0
1483788-2,65.3575,21.95,70.716,45.0
90822-18,65.0003,22.66,74.643,46.9
1460944-83,71.8407,23.2,76.3435,48.25
1619767-2,72.1932,21.475,78.1845,43.75
4100777-3,76.7855,26.25,82.14,56.15
2589685-2,67.8575,22.345,73.215,46.1
3104203-334,70.9743,24.8,83.8285,52.45
3503475-5,67.1432,23.715,79.285,49.55
4089686-2,63.1821,20.89,66.14,42.25
904955-2,58.8963,19.78,65.7825,39.45
2317007-11,67.6789,22.895,71.9655,47.5
225682-4,65.0003,22.4,69.645,46.25
2499659-68,74.1484,24.38,81.622,51.3
4303728-2,72.143,23.965,77.142,50.2
2942732-5,73.0403,24.545,84.4655,51.7
2600881-2,69.9453,24.49,79.2295,51.6
3176490-2,63.1047,23.06,76.3455,47.9
195647-2,46.607,17.295,59.106,32.95
4363172-2,71.7861,23.995,77.8565,50.3
3094001-2,61.4937,20.77,67.211,41.95
1882688-2,71.3465,24.355,75.6315,51.2
4282748-11,65.0003,23.69,77.142,49.5
3537389-5,66.4289,22.68,77.142,46.95
2583599-2,61.3963,22.075,70.5215,45.35
2127135-2,71.9632,24.52,78.7475,51.65
2454748-2,65.0003,24.14,83.2115,50.65
457578-3,72.8574,25.85,79.641,55.15
3062394-110,68.5718,23.52,76.071,49.05
4280440-4,68.2146,23.965,72.501,50.2
2021827-3,56.7859,20.98,74.286,42.45
886594-2,65.4765,23.67,76.309,49.45
3984844-3,91.4284,30.94,98.929,68.35
1135896-2,70.0002,25.715,88.5705,54.8
4137719-2,69.3356,21.625,75.7155,44.15
867130-2,75.3572,26.905,87.4985,57.9
4357267-2,66.4289,23.55,72.858,49.15
1987213-84,73.734,24.645,78.473,52.0
2430042-4,71.4289,23.46,76.071,48.9
282050-54,65.0652,21.835,71.5925,44.7
2359161-4,65.159,22.575,81.0695,46.7
1737441-2,57.3703,21.24,70.1645,43.15
2405023-2,61.786,23.415,74.286,48.8
667098-12,68.0198,23.435,78.83,48.85
2579493-2,69.2861,24.35,77.856,51.2
3078750-2,65.0003,23.915,84.64,50.05
528109-132,65.8434,20.29,76.1035,40.75
45354-30,71.4289,24.75,79.284,52.35
2381625-108,61.0717,22.58,75.714,46.7
3013759-3,72.6788,24.83,76.309,52.5
904036-2,49.6428,18.235,61.4295,35.35
1925848-2,69.6432,24.02,76.785,50.35
280800-2,72.1431,25.72,87.856,54.8
811570-87,68.7916,22.34,71.677,46.1
19970-2,83.9282,29.22,88.2125,63.85
1814434-3,79.9997,26.645,87.855,57.2
1030924-2,67.4179,23.415,77.4445,48.8
1230830-2,56.6485,19.94,66.678,39.85
1856318-2,82.1001,25.32,83.642,53.8
2071492-2,76.7856,27.215,83.568,58.75
575937-3,71.0717,22.52,77.856,46.55
1301071-2,72.1431,24.73,81.783,52.25
833770-15,73.8314,24.905,78.116,52.7
1350782-7,71.7859,25.24,83.568,53.6
1715076-2,69.2861,22.935,73.215,47.6
3305042-7,68.7916,23.77,75.9885,49.7
3495061-4,70.3575,23.985,77.142,50.25
1110856-19,41.4284,15.5933,60.9527,28.5333
1856615-2,65.0003,20.75,70.002,41.9
3674562-11,64.6432,22.8,76.428,47.25
1909845-2,71.4288,24.725,76.785,52.2
1515154-16,63.5717,23.58,76.428,49.2
3675377-2,67.1432,22.96,71.43,47.65
3446407-2,67.8549,24.55,81.22,51.75
2990131-105,86.4283,28.515,92.145,62.05
2160354-135,69.0479,22.77,78.2145,47.2
2072421-2,67.8575,23.17,73.572,48.2
649013-124,70.3575,25.0,81.069,53.0
3592733-4,57.8573,21.165,75.0,42.95
1687007-80,60.7145,21.365,68.217,43.45
1829611-2,87.4997,30.42,97.501,67.05
2012991-35,95.855,23.6,95.855,49.25
2081949-3,67.8574,23.45,72.858,48.9
3201896-2,83.871,20.995,95.905,42.5
1659750-3,62.5003,22.34,72.858,46.1
3828792-2,70.3574,24.775,77.142,52.4
2011938-2,84.2579,28.415,91.4025,61.8
4064097-2,68.9289,24.14,78.213,50.7
115215-2,63.5717,22.84,77.142,47.35
1010241-2,59.6431,21.265,65.3605,43.2
2690923-2,64.286,22.835,73.5725,47.35
1070741-2,62.1926,18.785,69.5755,36.8
890512-2,70.1626,24.075,78.473,50.5
1734922-2,76.4773,22.44,77.29,46.35
1017876-2,70.1724,22.36,77.5905,46.15
4217189-46,64.286,23.08,81.069,47.95
1015470-9,64.6432,25.005,81.0695,53.0
669980-80,90.7141,30.92,98.215,68.3
3517693-89,60.3574,22.52,76.428,46.55
3107149-2,63.2146,22.94,75.0,47.6
1019670-49,70.0002,24.445,82.854,51.45
3021181-2,68.9289,24.905,81.4265,52.7
3668096-166,62.8574,20.36,70.002,40.9
843683-11,72.0458,23.705,77.402,49.55
4042801-2,71.5845,24.245,78.0115,50.95
4193787-3,65.7146,22.15,71.787,45.55
2620234-475,65.7146,22.62,71.787,46.8
1878943-2,73.8314,25.32,85.354,53.8
2020427-3,80.3567,26.605,83.925,57.1
10358-2,75.0799,23.29,77.358,48.5
1705465-2,63.5717,21.945,70.359,45.0
985758-4,64.3509,22.62,78.473,46.8
1834106-2,87.1426,29.63,93.574,64.95
2550042-2,67.0333,23.835,76.7025,49.85
950280-4,68.0497,24.31,78.79,51.1
459964-2,62.5003,22.96,72.858,47.65
1647116-2,61.786,24.04,75.357,50.4
2012497-2,70.0003,23.725,76.428,49.6
2248017-2,67.5004,23.745,73.929,49.65
4203439-2,65.9619,23.34,74.2035,48.6
3133708-62,67.1432,23.46,79.284,48.9
3499060-2,71.786,25.0,83.2115,53.0
773639-2,70.0003,24.475,75.714,51.55
2595313-2,59.2859,23.32,75.357,48.55
679726-24,88.5712,29.575,95.359,64.8
1850719-17,70.6172,24.25,78.83,50.95
424695-78,72.1431,24.645,83.211,52.0
873453-2,62.8574,23.55,80.712,49.15
1026806-3,73.5715,25.66,82.8545,54.65
495261-70,63.5717,22.305,72.501,45.95
1365714-2,67.8575,24.53,75.357,51.7
3285362-10,76.3735,25.025,78.1585,53.05
1510261-2,70.7795,23.67,78.116,49.45
2211397-2,66.0718,24.385,77.142,51.3
2093171-2,66.1364,20.28,69.765,40.7
3084935-35,55.3573,21.21,67.8595,43.05
3527443-33,60.7145,22.245,70.359,45.85
2645516-2,66.4289,24.175,76.785,50.75
921462-2,65.8242,21.875,69.615,44.85
4331696-3,60.0002,20.755,70.002,41.9
2018964-89,57.8573,19.74,70.002,39.35
1393859-2,67.1432,24.62,79.641,51.95
2026944-101,85.714,29.67,95.359,65.05
454693-3,63.9289,23.18,72.858,48.2
4050029-3,65.0003,23.44,76.428,48.85
2788064-133,66.0718,23.87,76.428,49.95
3675107-2,54.2858,20.32,70.359,40.8
1334246-2,65.0003,22.045,71.073,45.25
3624504-3,65.3575,22.07,70.002,45.3
4301951-3,67.1432,24.805,82.854,52.4
2780676-2,67.5004,25.455,79.641,54.15
2770460-6,71.4288,24.78,81.069,52.4
3158280-16,64.2583,21.68,75.163,44.3
1242332-2,64.4483,22.66,75.8765,46.9
2655294-2,58.2145,21.29,69.288,43.25
3684063-59,65.4765,23.24,76.666,48.35
1145257-2,61.4288,22.4,76.071,46.25
1231480-2,60.7794,22.025,74.4485,45.2
36318-3,65.5198,20.755,70.8785,41.9
1636869-2,60.7145,20.56,64.289,41.4
2845743-59,70.9744,24.02,75.974,50.35
1467658-2,64.6432,22.7,75.714,47.0
2013214-5,76.7855,25.965,83.568,55.45
3801400-4,71.3986,23.14,78.0045,48.1
3113114-2,65.7146,24.13,75.714,50.65
42204-6,62.1431,22.24,67.503,45.85
3673391-2,66.0718,22.2,76.785,45.75
4338593-78,68.0198,22.795,72.6635,47.25
3037292-4,57.8573,22.07,75.0,45.35
3356681-41,63.5717,23.77,78.57,49.7
2904667-3,69.0912,23.015,78.473,47.8
2968340-4,60.4223,20.815,65.069,42.05
2282002-2,70.3575,24.445,78.213,51.5
1771615-3,66.2341,21.035,69.4505,42.65
1580272-2,64.6432,22.34,74.643,46.1
3664264-4,66.786,24.065,79.998,50.45
3180514-2,59.2859,19.32,65.718,38.2
208742-2,72.1432,25.58,79.641,54.45
4292009-2,63.5717,21.36,70.716,43.45
679479-8,91.4284,30.92,99.286,68.3
116508-4,64.0249,22.54,79.8265,46.6
1642216-3,62.0977,20.0,68.706,40.0
473647-2,70.7146,25.265,79.641,53.65
180921-2,65.9593,22.64,77.5115,46.85
1068462-2,68.7341,23.28,77.402,48.45
120251-2,79.6424,27.44,88.213,59.35
2621213-2,56.7859,20.87,64.646,42.2
4044683-2,65.7146,24.515,74.643,51.65
1826059-132,85.714,28.715,95.002,62.55
132323-18,72.8573,25.6,84.282,54.5
2442685-191,57.7199,20.22,67.7495,40.55
129272-2,66.2503,21.51,70.8945,43.85
1697161-2,65.0003,22.06,69.645,45.35
3042699-50,78.9283,27.24,87.855,58.8
4163911-3,71.8834,23.705,74.2225,49.55
484589-4,68.9289,23.275,73.215,48.45
4241880-2,69.4647,23.58,74.1075,49.2
3031321-69,69.3385,23.865,78.3905,49.95
2602895-2,61.0717,21.435,69.288,43.65
4010248-2,67.6627,22.56,71.9495,46.65
175266-186,62.8574,22.25,67.86,45.85
801750-2,77.8569,25.79,82.854,55.0
1792966-51,68.9289,23.255,73.929,48.4
2897693-150,70.7146,24.66,76.428,52.05
2393860-2,63.5717,24.235,79.998,50.9
192787-2,62.1431,20.95,69.645,42.4
2012975-4,97.7381,23.64,97.738,49.35
3840806-5,67.8575,24.7,81.426,52.15
899533-24,61.1366,20.655,68.639,41.65
4140984-2,90.3569,31.095,98.929,68.75
825690-64,62.9223,20.87,65.783,42.2
1959397-49,68.0198,23.02,78.473,47.8
1662202-2,62.6947,22.525,77.405,46.55
995993-26,62.208,21.8,66.854,44.6
3296129-2,84.9997,28.575,90.3575,62.2
422813-2,58.5716,21.9,70.359,44.9
2206173-2,66.2341,24.225,83.8285,50.9
2069507-9,69.6432,23.64,80.7125,49.4
4321411-3,58.5716,19.825,68.574,39.55
2197084-2,72.6626,23.99,79.187,50.25
1616048-145,69.9004,23.75,77.237,49.65
3671314-10,65.0003,23.3,76.071,48.5
3827575-2,63.5717,21.665,72.144,44.25
2997416-2,55.0001,18.38,60.3575,35.75
1667865-11,70.0004,25.815,83.5685,55.05
1471101-261,62.5003,21.61,66.432,44.1
2882903-3,85.714,29.215,92.8595,63.85
3650756-2,51.7857,18.505,58.927,36.05
1321360-2,55.3573,20.95,73.572,42.4
1789173-4,66.7861,24.535,79.998,51.7
2845890-7,74.4482,24.61,78.473,51.9
1279413-67,70.3574,24.045,76.785,50.4
1831940-66,86.0162,29.135,93.5735,63.65
3223034-3,71.234,24.235,78.473,50.9
3870592-4,58.2145,20.71,69.6445,41.8
4169705-10,61.0717,20.975,73.215,42.45
2254978-21,71.2502,24.055,75.595,50.45
3786787-2,62.1106,21.125,70.5215,42.85
1954168-6,69.0088,23.08,78.3905,47.95
190821-3,63.9289,21.43,70.716,43.65
2927338-2,65.7945,21.275,71.153,43.25
1060416-2,66.7859,23.53,72.858,49.1
1646490-2,72.3812,24.155,77.737,50.7
2514779-2,60.7145,21.65,72.858,44.2
3377997-3,75.2198,24.345,82.4745,51.2
1606438-111,70.4249,24.96,82.291,52.9
4033534-2,70.8932,24.065,73.7505,50.45
1812520-2,60.3574,22.18,68.574,45.65
2247215-2,71.0717,25.76,83.9255,54.9
1612370-9,54.2858,20.955,66.7885,42.4
3622190-2,72.108,23.66,77.77,49.4
3388883-71,68.929,25.0,82.497,53.0
2027132-2,88.5712,30.24,95.359,66.6
3066921-2,71.8671,23.415,80.0795,48.8
129077-3,70.2383,24.12,77.737,50.6
1373500-3,73.0586,23.1,86.142,48.0
2850224-20,65.0003,23.255,78.57,48.4
3753194-2,66.0718,22.6,71.073,46.75
3085297-2,47.1428,18.205,57.142,35.3
2950301-10,65.9868,22.185,70.3015,45.65
2276389-21,72.6626,23.75,77.045,49.65
1583011-3,80.3568,27.92,88.5705,60.55
3065966-5,76.0714,26.685,82.854,57.3
3473016-3,66.4289,23.1,77.499,48.0
3968677-2,75.8092,23.175,77.73,48.2
1595758-3,44.0933,16.66,52.692,31.35
1750510-2,64.6432,22.42,69.645,46.3
3219950-2,63.9289,22.31,78.213,46.0
4086655-2,70.5359,24.425,77.737,51.4
3595510-70,61.8509,23.215,82.757,48.3
2214162-2,78.5713,26.785,82.854,57.55
246085-2,86.0716,22.555,89.6425,46.65
918397-3,68.2146,24.735,83.2115,52.25
177562-2,95.3175,21.605,96.032,44.05
2178231-30,68.9289,25.965,82.1405,55.45
2871553-21,74.5305,23.255,76.4245,48.4
802830-2,63.2146,22.7,77.142,47.0
712747-9,87.4997,30.06,92.86,66.15
2976176-2,92.1427,31.2,99.286,69.0
2898984-90,66.2341,22.86,71.9495,47.4
794560-2,73.4892,23.45,75.9885,48.9
2354991-2,63.7304,22.9,78.5705,47.5
3396316-2,59.6431,22.32,73.572,46.05
1008037-2,47.1428,19.325,63.2145,38.2
3344919-124,63.9289,22.44,76.428,46.35
4106496-3,62.8574,21.84,71.787,44.75
3775893-3,58.9288,20.4,66.789,41.0
3748166-2,70.7145,23.4,76.785,48.75
4325995-2,82.4996,27.88,89.9995,60.45
2559239-2,66.4289,22.6,75.357,46.75
4362743-2,70.7147,25.44,84.284,54.1
2210842-6,72.5003,25.0,81.426,53.0
1161176-6,59.6431,21.21,72.144,43.05
4048810-2,74.7702,21.86,79.5435,44.8
1308649-2,76.7856,26.46,88.2125,56.7
3032675-68,67.8575,24.345,77.856,51.2
3827440-2,63.9289,22.82,72.858,47.3
1654410-14,69.6432,23.91,73.572,50.05
2569577-228,58.9288,20.91,68.5735,42.3
1971472-136,58.2145,20.97,70.716,42.45
3108764-45,66.0718,23.52,75.714,49.05
966113-2,67.8575,22.795,72.501,47.25
2772270-17,70.7146,25.575,79.998,54.45
2180349-204,67.1432,23.555,82.14,49.15
1853702-2,65.0003,22.46,79.998,46.4
4168446-3,68.6242,23.74,79.1045,49.6
1233129-2,64.286,24.105,78.2135,50.55
4374069-2,68.2147,24.12,81.069,50.6
3973866-2,73.8313,23.88,77.045,50.0
1127589-2,75.1448,23.375,77.8355,48.7
3216940-3,68.7503,23.21,76.666,48.3
1300078-2,67.3055,22.88,71.5925,47.45
3297925-2,64.3509,22.98,78.116,47.7
2464808-2,65.7146,23.395,75.714,48.75
756142-3,74.1759,24.715,79.2015,52.2
359358-3,70.7147,25.02,77.856,53.05
3026564-2,86.4283,28.61,91.43,62.3
4123432-2,46.4285,16.82,58.9275,31.8
2975328-3,69.1212,23.435,77.005,48.85
2871377-30,79.9996,27.3,84.9965,59.0
1740331-5,70.3574,25.72,83.925,54.8
411061-2,65.7146,22.66,73.929,46.9
2390317-2,68.9289,25.16,81.426,53.4
871889-12,83.5711,29.19,92.5025,63.8
2694229-3,58.264,20.79,67.037,42.0
4303233-2,72.4029,25.28,83.4715,53.7
982080-82,68.9289,24.7,75.714,52.1
2832079-185,60.3574,21.735,75.714,44.45
3436347-302,64.6432,22.03,71.43,45.2
1471300-3,77.4997,25.675,81.069,54.7
1171098-2,59.2859,22.13,76.428,45.55
3920833-3,75.2447,23.34,77.6195,48.6
1069378-2,73.4742,24.23,78.83,50.9
564978-2,71.7859,25.56,79.284,54.4
1786762-12,60.3574,22.76,75.0,47.15
807423-2,59.2859,21.52,75.357,43.85
283267-46,67.8575,24.55,82.4975,51.75
572793-3,67.8575,22.78,74.643,47.2
772536-2,86.0437,29.185,93.931,63.8
1662559-2,64.6432,23.6,75.357,49.25
4180080-2,83.5711,28.33,90.7145,61.6
1714020-56,68.5717,24.975,80.7125,52.95
11977-2,71.0717,26.76,80.355,57.5
4057231-13,71.786,24.385,81.069,51.3
313139-3,56.4287,22.355,75.357,46.1
777420-2,59.6431,21.85,68.574,44.75
3172864-2,57.8573,21.935,75.357,45.0
4346809-2,84.9997,27.72,88.57,60.05
4237946-2,65.0003,23.875,76.428,49.95
562647-2,68.3337,23.52,75.952,49.05
1842133-5,88.9009,29.73,93.217,65.25
2940622-3,83.5149,20.275,95.641,40.7
386589-2,65.0652,21.755,72.3065,44.5
566793-40,72.5002,25.775,88.5705,54.95
4154650-208,65.5209,21.095,74.5155,42.75
2459478-2,70.407,22.06,78.9285,45.3
1540720-475,60.8038,21.04,71.073,42.6
2659018-152,68.5718,25.08,82.8545,53.2
2964291-2,81.7854,28.01,89.6425,60.8
300014-26,67.5003,23.97,83.926,50.2
2738368-2,63.9289,22.34,71.43,46.1
2638751-2,70.7796,23.155,75.26,48.15
3043980-2,86.0711,30.14,92.86,66.35
2158093-2,65.0652,22.82,77.759,47.3
1834631-179,87.4997,29.67,92.502,65.05
4070904-2,69.1548,21.5,85.6305,43.8
3649138-5,58.9288,22.94,75.357,47.6
2315434-2,75.8335,22.435,82.4605,46.35
3176730-4,85.3573,22.48,87.857,46.45
1132942-122,55.7144,20.695,68.217,41.75
3723560-2,59.6431,22.14,76.071,45.6
4010456-270,70.6321,24.93,83.8705,52.75
1877935-3,73.9287,24.765,82.14,52.35
3084058-2,56.4287,21.935,71.073,45.0
2141218-3,67.8575,24.515,80.712,51.65
497161-2,71.4289,24.19,79.284,50.75
3041049-10,51.7857,20.765,72.144,41.95
2193520-2,64.5307,22.82,72.471,47.3
3227384-2,82.4997,27.98,91.0725,60.7
847068-52,69.8055,23.975,78.83,50.25
2905925-3,70.782,24.295,78.6375,51.1
