query_id,% Identity,bitscore,% Positives,score
1633441-502,62.8382,157.7,74.082,399.0
3974148-2,79.3193,193.5,87.89,491.7
1330261-32,68.4307,152.25,76.4485,384.5
2002737-4,68.1,156.95,76.986,396.75
2755800-5,68.4318,152.25,76.0725,384.6
2746343-2,64.8822,142.75,72.31,359.85
273075-2,73.0624,163.9,81.724,414.9
452070-14,65.4986,160.5,76.671,405.95
857066-3,64.24,158.7,74.899,401.55
4201405-2,63.538,149.05,72.1035,376.15
996572-2,63.0219,154.3,76.658,389.9
3099282-2,65.9119,156.65,79.0195,396.2
595281-2,64.3888,141.1,72.8345,355.95
3911767-2,61.9697,138.65,68.8615,349.1
361033-4,69.5113,152.45,78.7465,384.95
4256651-2,66.6808,153.55,74.939,388.1
488950-3,64.454,146.8,73.516,370.8
3928785-2,64.3009,149.5,75.0355,377.3
1096708-3,64.2586,142.9,71.392,360.55
1265855-2,66.0898,144.35,73.595,363.85
4341155-2,72.7829,176.4,81.668,447.15
1738148-2,63.601,152.7,72.1365,385.75
3220780-2,65.9734,144.7,75.4285,364.95
672605-68,66.3295,149.9,73.904,378.7
3095068-79,64.1244,151.0,72.6285,381.7
3000433-53,62.9521,155.8,69.1725,393.75
2037601-6,64.0941,144.5,71.095,364.25
234927-17,66.5125,150.8,74.724,381.15
1262326-182,62.6339,143.7,72.1695,362.65
857288-2,63.2237,149.85,75.5575,378.15
1577984-5,70.3083,160.05,78.337,404.65
1361705-8,72.5531,172.2,81.727,436.15
3828353-2,67.5179,155.35,75.653,392.35
218700-2,70.358,168.5,80.7885,427.0
627686-2,68.2118,164.3,76.792,415.95
3172995-4,54.6148,131.35,68.4965,330.6
4047859-3,70.8813,176.0,80.6075,446.15
1998058-5,69.1577,161.5,78.1125,408.55
2436846-47,68.2918,164.45,76.1715,415.95
1587544-6,68.0114,156.6,76.019,396.15
2318481-2,70.8559,163.5,77.7595,413.9
4078085-2,69.7375,167.25,76.4715,423.4
613881-3,66.618,159.35,76.0105,402.95
2774828-2,67.2526,157.7,78.228,398.7
3382408-2,67.4683,158.4,76.176,400.7
653782-7,66.7698,165.2,76.2495,418.05
2123173-2,62.8653,151.1,73.4575,381.8
2751085-148,66.2481,155.8,75.3225,393.9
122771-2,61.9255,135.95,71.088,342.05
3979597-58,60.6666,148.9,70.467,375.9
3776956-2,65.6223,152.5,75.8205,385.25
3414029-4,54.6449,134.15,67.496,337.4
1202351-3,70.8667,166.3,77.8975,420.9
1463985-533,72.2953,159.7,78.3185,403.65
408207-18,70.4009,159.9,79.3785,404.6
3261949-12,66.0631,164.15,76.97,415.4
2336681-2,62.0411,135.85,70.694,342.1
412746-3,67.1296,147.75,77.4865,372.9
2200999-2,67.8959,162.7,74.962,411.5
945757-3,64.9181,152.9,73.8795,386.35
1778481-2,65.4969,157.25,78.086,397.15
1971589-2,69.3616,163.75,78.876,414.55
3590289-2,70.5247,163.95,80.2,414.6
2195718-2,70.9566,166.35,78.7075,420.95
128632-5,63.3679,151.95,72.965,383.65
1102173-2,62.5675,147.95,71.545,373.85
2345190-3,71.5597,173.1,79.254,439.05
577828-2,66.8454,143.65,76.557,362.25
2040077-2,63.2124,149.8,74.6745,378.3
230966-4,77.988,191.25,84.8005,485.7
2369382-2,67.7818,161.6,74.381,409.15
112580-2,73.75,173.5,81.5555,439.85
1770469-2,64.7358,147.15,74.5325,371.15
4003665-2,75.3057,175.0,82.4645,443.5
1913267-3,67.6458,162.5,77.5585,411.15
2158679-2,69.6986,162.3,76.9115,410.5
2925147-2,69.2879,171.8,75.213,435.55
1902861-3,69.72,167.55,80.243,424.1
2725570-145,67.5738,150.3,75.1675,379.85
1734771-3,65.1525,149.15,71.9015,376.4
827527-21,66.8371,152.65,75.5575,385.5
2682297-4,58.7318,134.05,68.7845,337.15
795815-4,60.0693,152.75,70.389,385.8
2688127-4,66.2141,160.55,75.629,406.45
3212057-6,62.9483,152.1,72.3655,384.25
2978912-2,66.693,161.9,76.4405,409.9
3224549-4,65.643,147.05,72.0485,370.8
3469088-51,62.8512,152.9,73.3465,386.4
774619-18,64.8035,160.9,72.5395,407.35
1183280-3,69.6341,157.65,77.265,398.6
1920171-13,66.7868,158.1,75.9975,399.85
1375234-12,66.0838,156.35,75.829,395.55
1775792-2,65.0675,150.15,75.6715,379.25
1714977-2,68.1749,153.45,74.651,387.65
459475-2,65.091,161.1,76.051,408.0
1924599-2,69.9907,166.8,76.4315,422.1
4018679-7,66.5203,162.35,78.747,410.7
3564915-3,70.9483,171.2,77.886,433.8
3456591-2,68.1317,152.0,77.0405,384.35
3986520-2,72.7537,164.4,80.1725,415.9
1050785-2,65.2353,155.35,75.366,392.8
2912189-127,73.7888,173.1,78.8925,439.05
1349910-2,70.0701,161.55,75.931,408.85
4328325-2,62.4406,136.4,71.504,343.3
1419485-2,66.5742,164.5,76.289,416.2
3261874-2,60.165,139.55,69.6115,351.4
777503-12,66.2472,165.05,74.0955,417.75
1561114-2,66.7327,163.0,76.696,412.6
4328670-26,62.6027,152.25,72.0215,384.7
3940641-2,61.7736,136.2,70.865,342.95
3604535-2,62.6318,152.6,77.8655,385.4
402963-2,70.8339,158.5,79.388,400.6
847826-657,69.2891,159.4,78.4735,402.85
1330290-8,67.5813,150.05,75.6,379.25
3716061-3,66.7536,160.6,76.074,406.5
4273228-2,63.2941,150.9,74.5425,381.3
2812187-2,67.156,151.8,75.0885,383.65
1971142-2,70.0176,165.75,77.911,419.8
1780190-2,64.4583,153.1,74.798,386.7
4303387-2,58.099,127.4,68.638,320.0
1527672-63,67.4631,165.7,80.209,419.45
699595-2,77.0994,182.55,82.0455,463.2
1846304-5,76.3323,182.1,84.2205,462.1
2537228-4,66.1113,159.25,76.508,402.6
137616-2,69.6151,169.65,81.118,429.55
1923810-388,68.7805,151.1,74.5095,381.65
4128765-6,66.7378,149.85,74.792,378.65
4152623-5,65.3318,159.65,77.261,403.55
891530-2,66.3562,158.55,75.427,401.15
965916-2,59.1236,141.35,67.7845,356.2
3931954-2,63.1515,152.8,74.7265,386.25
2450110-4,71.8006,171.95,79.3605,435.8
1846349-2,76.6343,182.2,83.576,462.05
1443765-2,72.1418,169.2,82.611,428.35
2508844-2,69.8944,166.05,76.8325,420.45
969846-6,69.7986,154.45,76.315,390.25
801010-34,62.7309,159.15,71.6725,402.7
3368521-2,66.0037,163.0,74.252,412.5
424732-2,72.7231,160.65,78.615,406.9
1876009-39,72.8871,174.15,78.7885,441.6
123065-6,62.0205,136.15,71.357,342.9
3164600-3,63.8537,155.35,75.684,393.0
1914683-2,67.6611,160.6,77.581,406.65
696557-3,78.1738,186.35,84.917,473.2
3056132-3,66.2043,162.0,74.7335,409.85
3006594-2,69.0433,154.9,76.2325,391.6
2438832-668,73.1753,178.35,80.641,452.35
1436536-3,71.026,168.75,78.3595,427.6
1337025-5,70.5486,154.9,76.4905,391.5
769104-5,70.2761,164.85,80.091,417.35
2843537-7,59.7043,152.95,71.244,386.5
2545427-2,63.1498,149.55,76.0445,377.55
847728-2,68.5192,157.75,77.653,398.75
1134712-2,70.2006,168.1,79.237,425.7
2831867-5,63.3467,144.05,74.004,363.4
3833600-2,67.6988,154.6,76.2575,390.6
1441330-4,71.3546,166.0,78.5465,420.3
775453-2,69.2229,157.05,78.7955,397.25
3013928-2,66.9009,166.35,73.131,421.05
3034271-3,61.8343,142.9,71.1515,360.35
229192-3,73.0312,170.2,81.907,431.4
1630854-6,64.0246,159.9,73.971,404.6
4190056-2,63.1009,154.15,76.737,389.45
2618987-2,72.6309,159.2,78.518,402.85
3642604-145,62.8311,149.8,73.0885,378.1
2605431-3,66.9467,152.6,75.4035,385.85
3459984-2,68.813,158.0,76.335,399.85
3504962-3,70.7975,171.4,78.8045,433.85
3399830-2,64.2732,150.25,75.0595,379.5
3799034-2,61.6094,134.15,70.5735,337.45
1735450-2,65.0725,148.65,71.8215,375.35
3476429-2,70.9728,170.7,81.436,432.6
3881219-2,68.441,153.2,75.094,386.9
997170-48,67.4127,160.25,76.8805,405.7
3280110-2,61.4101,155.5,73.391,392.85
465615-215,67.2238,151.05,76.4845,381.8
3549665-2,69.4525,165.45,76.9415,418.65
2092997-2,71.3208,156.05,77.451,394.55
2541006-2,69.9999,175.8,76.904,445.8
4155257-4,69.0679,159.6,78.018,403.5
1579046-2,70.2703,169.25,79.19,428.55
1605517-3,68.8249,159.15,75.0175,402.45
1147959-5,63.3184,150.85,75.45,381.05
2521889-3,70.6561,170.75,76.8515,432.35
1349648-2,69.5271,158.4,77.2905,400.7
3426824-55,67.2477,164.35,78.3135,415.85
2137080-5,67.2308,163.8,77.62,414.6
1386338-8,68.3865,164.5,79.697,416.45
2111793-2,70.8654,172.7,81.547,437.95
782963-2,64.6127,156.05,73.515,394.6
2446044-3,68.5336,160.1,76.764,405.0
1808398-61,68.8876,172.45,78.194,436.95
4226963-4,66.0151,160.4,78.3375,405.9
3943404-4,65.6122,168.9,75.849,427.95
4103372-78,62.4778,153.4,72.1675,387.65
1915252-5,66.151,151.8,74.297,383.35
2847035-2,63.8746,153.95,74.1845,388.75
4095486-2,65.4969,164.15,74.2105,415.35
1862869-3,67.3199,167.2,77.9875,423.35
2059707-24,65.7288,155.95,71.6245,394.2
4360508-231,71.6204,171.95,80.6245,435.55
2540642-3,69.1029,168.15,78.8895,426.1
1055727-3,66.6399,166.4,75.9205,421.1
3051712-5,63.9731,144.65,71.094,364.55
350751-11,66.5465,158.8,79.379,401.6
1870127-40,69.6866,178.45,75.122,452.65
2266329-47,58.5185,140.7,70.786,354.3
2423938-7,68.1245,154.2,76.452,389.55
1404716-2,70.4354,164.15,78.584,415.3
845398-2,64.3132,150.4,70.5115,380.0
2217054-8,60.0788,145.2,71.536,366.55
238249-96,69.1195,160.5,77.051,406.1
1655435-2,69.5044,165.4,77.7265,418.65
3010956-5,69.2435,174.65,78.042,442.25
1312353-13,70.0135,165.3,78.038,418.4
3425115-2,68.8638,153.65,76.5485,388.45
3553424-6,74.499,179.0,83.4475,454.3
508132-2,67.5416,157.5,76.6065,398.5
269289-410,69.6721,159.35,79.332,403.15
4021080-2,73.1676,169.65,79.2085,429.55
1876501-38,73.2631,179.55,78.494,455.25
293241-2,72.2188,170.4,80.3105,431.6
3180642-5,65.0425,159.8,77.0125,404.05
3466455-2,72.4168,176.75,80.9335,448.0
856401-2,61.7173,150.4,73.161,379.95
2420898-2,67.7784,164.55,79.048,416.2
18302-2,62.8172,159.95,72.772,404.6
1818235-2,77.3076,182.6,83.9845,463.3
1679241-205,68.2484,152.8,77.5345,386.1
531072-2,65.7773,154.1,73.06,389.3
3423718-7,66.1744,152.55,72.395,385.05
3181846-2,70.5469,155.3,77.04,392.75
2558833-109,68.2883,153.15,74.484,386.75
4324246-24,64.5971,163.95,72.584,415.1
1483788-2,66.2088,150.35,75.9725,379.6
90822-18,60.4694,140.1,72.407,352.9
1460944-83,69.9408,155.95,75.176,394.55
1619767-2,68.3142,153.0,76.02,386.4
4100777-3,65.205,162.35,74.088,410.75
2589685-2,66.8022,153.55,77.619,388.1
3104203-334,63.0235,145.1,71.015,366.25
3503475-5,71.5289,170.1,79.517,430.75
3252015-4,64.7307,157.35,76.3125,397.7
1639793-4,62.479,136.65,71.3295,344.15
4089686-2,70.8138,170.95,78.182,433.35
1790840-7,69.3374,173.15,76.796,438.8
904955-2,65.665,139.05,72.181,350.0
2317007-11,63.5668,157.55,72.184,398.5
225682-4,62.9889,136.2,72.15,343.4
2499659-68,65.6022,155.35,74.164,392.8
845848-16,64.367,148.65,69.888,375.25
2362705-102,64.4505,157.85,76.06,398.8
4147004-4,70.4545,170.4,77.981,431.45
4303728-2,66.2424,151.2,76.104,381.9
2942732-5,61.9266,150.6,71.783,380.5
75205-2,65.6356,149.25,76.751,376.9
259329-2,68.9368,153.25,76.346,387.3
681503-3,78.8805,191.55,84.2855,486.7
4258732-83,67.5259,153.2,75.8355,387.35
3151956-42,67.4412,159.5,75.8915,403.65
3176490-2,64.6736,155.35,76.07,392.7
203653-89,62.4409,149.55,73.9765,377.65
4363172-2,65.1803,158.2,73.8185,400.2
3094001-2,65.2378,156.9,75.316,396.8
1882688-2,65.9041,158.4,74.1015,400.7
3780482-7,66.3797,148.8,75.7095,375.65
4282748-11,69.0842,162.7,77.01,411.6
764995-6,69.8619,153.95,76.823,388.9
2887288-2,76.7371,186.65,85.3275,473.9
3537389-5,71.1709,169.35,79.8205,428.85
1287815-2,66.1379,149.6,76.2745,377.8
2583599-2,63.3547,147.5,74.157,372.3
986357-2,65.4523,144.25,74.775,363.75
1989401-2,72.7041,190.35,80.6915,483.1
1280657-2,68.4075,152.3,77.542,384.55
845325-10,64.3948,150.1,70.0705,378.9
2274481-2,59.7043,145.75,73.756,368.05
606446-4,64.8656,155.9,73.2345,394.2
3129295-45,69.0186,163.8,76.9795,414.5
1074868-2,69.5436,169.25,79.3115,428.6
2903662-2,70.988,172.7,78.451,437.9
2127135-2,65.7852,159.35,73.9845,403.3
1386930-2,76.085,177.45,83.59,450.05
2129969-2,69.6986,163.85,76.9115,414.75
2454748-2,68.3521,157.9,74.998,399.25
457578-3,66.7525,159.25,75.4235,402.7
1634088-2,70.2208,159.15,76.3105,402.65
157245-2,67.9467,158.8,77.8555,401.55
794274-3,69.4845,168.1,77.2295,425.8
2713056-12,62.5641,156.65,72.8065,396.05
286561-2,63.389,152.0,76.925,384.0
3062394-110,65.688,143.75,74.1375,362.4
3160623-2,64.9643,153.75,73.7945,388.8
4280440-4,61.4056,150.1,71.8565,379.0
2021827-3,65.3284,156.45,75.9775,395.1
886594-2,65.0032,158.25,74.01,399.9
2575115-8,71.6787,159.25,78.378,402.9
3490219-4,70.3473,173.35,81.017,439.25
2735507-2,69.2833,169.15,79.0895,428.65
3233895-2,64.8286,163.8,77.3805,414.45
3526120-2,71.0203,166.35,78.362,421.05
3124429-2,60.6348,128.05,68.6185,322.0
915655-2,71.653,167.35,77.725,423.55
1533335-3,69.1957,163.5,75.9325,413.65
197053-19,67.001,159.75,76.2695,404.1
2308857-2,64.4485,158.9,76.4355,402.1
444815-2,68.1467,150.0,75.112,378.3
3409299-17,64.6384,152.55,78.924,385.25
3400106-2,63.3764,147.1,74.688,371.35
3984844-3,73.8675,171.8,79.409,435.1
1135896-2,64.8983,156.0,75.8845,394.9
3267450-6,60.7109,149.3,75.157,376.8
3402383-95,73.6742,177.65,81.188,450.7
1853806-3,68.1675,169.55,74.39,429.45
3400511-2,64.9733,164.0,78.52,414.95
972580-2,69.9852,168.6,79.164,427.15
4137719-2,61.939,141.1,72.8505,355.55
867130-2,62.0575,153.1,75.408,387.0
4041504-4,75.7805,179.9,82.344,456.15
4357267-2,56.2207,137.65,69.023,346.6
1987213-84,65.2165,166.2,74.6765,420.35
2048423-4,69.0238,160.65,77.218,406.15
2430042-4,72.6962,163.0,79.679,412.2
2701308-3,65.5695,146.55,75.062,369.95
3520021-2,65.6962,159.8,75.65,404.1
3748354-2,66.7066,154.35,77.0545,390.05
2941250-2,66.0808,161.4,76.868,408.5
3488495-14,69.7225,170.0,80.344,430.7
2082471-5,63.6967,149.35,72.6995,377.15
282050-54,65.1411,152.4,76.6645,384.9
4107811-90,67.5383,162.15,74.348,410.3
2359161-4,66.5707,157.25,75.6585,397.5
1737441-2,63.8002,146.95,74.5885,371.0
64664-2,60.7433,142.75,67.2835,359.85
2843482-6,59.5162,142.1,71.048,358.25
2405023-2,62.6874,144.35,70.8815,364.0
2619040-2,73.4861,162.75,79.5005,411.55
667098-12,64.0687,163.2,75.1215,413.3
313711-2,65.3366,153.75,78.2635,388.3
1463729-2,72.1817,160.65,79.0395,406.25
1871590-2,76.7813,184.2,82.334,467.6
3552434-47,65.533,156.15,78.502,394.95
606181-2,65.7088,160.1,73.87,404.95
732622-2,74.3008,177.65,82.25,450.45
3383129-2,64.2444,155.45,75.148,393.15
2579493-2,72.8816,161.8,78.295,409.55
315844-4,70.2438,174.15,79.469,441.3
255170-2,72.9874,164.15,81.0755,415.4
2572725-2,67.7468,154.0,73.951,389.2
3078750-2,64.7275,154.85,77.3865,391.05
735898-2,73.6658,175.65,79.4295,445.55
3689154-2,66.5433,148.05,75.4255,373.75
1348023-647,71.635,161.4,75.3895,408.25
