query_id,% Identity,bitscore,% Positives,score
AAA20176.1,86.2745,214.65,90.8765,546.5
AAA20177.1,81.4913,201.55,87.6855,512.4
AAA20178.1,77.3183,198.35,87.4385,504.1
AAA20442.1,76.4446,195.3,85.3795,496.1
AAA20444.1,89.6071,211.25,91.8365,537.5
AAA20445.1,80.6749,195.65,86.7705,496.95
AAA20489.1,90.2115,224.7,92.664,572.7
AAA20490.1,78.0615,194.0,82.1795,493.1
AAA20546.1,70.0542,174.45,80.5875,442.25
AAA20548.1,70.0368,174.85,80.4425,443.15
AAA35967.1,78.0954,196.85,87.7225,500.0
AAA35974.1,72.9381,176.1,81.269,446.7
AAA35976.1,74.5769,179.0,84.8565,453.95
AAA36052.1,83.6329,218.15,89.127,555.6
AAA36053.1,83.1703,206.45,89.05,525.05
AAA36056.1,78.766,194.3,82.844,493.85
AAA36057.1,84.9329,211.25,89.398,537.55
AAA36063.1,81.2499,190.5,87.417,483.85
AAA51012.1,74.2107,187.85,86.584,476.5
AAA51013.1,77.9702,197.95,84.7465,503.2
AAA51014.1,84.5164,207.75,89.7665,528.7
AAA51015.1,86.4843,200.3,89.6125,509.3
AAA52092.1,85.9445,207.45,90.286,527.95
AAA52093.1,82.9632,209.2,90.1985,532.65
AAA52094.1,84.806,203.4,90.3705,517.5
AAA52095.1,83.0739,196.35,88.8975,499.35
AAA52627.1,70.9507,178.95,80.99,453.6
AAA52628.1,61.7517,155.8,76.289,394.4
AAA52786.1,85.9164,195.2,87.903,495.9
AAA52796.1,80.8528,198.45,87.79,505.0
AAA52797.1,68.2681,175.0,80.529,443.45
AAA52798.1,86.0889,206.4,90.4245,524.85
AAA52799.1,80.5199,204.45,87.5,520.35
AAA52800.1,77.2401,181.45,83.787,460.3
AAA52801.1,73.9937,187.6,81.1885,476.25
AAA52802.1,68.9604,171.65,82.1775,434.8
AAA52803.1,84.4027,207.8,88.321,528.9
AAA52804.1,78.0282,200.4,82.161,509.7
AAA52813.1,85.4078,211.85,90.2025,539.35
AAA52814.1,84.9761,209.4,90.0025,533.05
AAA52815.1,82.8035,205.3,89.376,522.2
AAA52816.1,84.0613,208.55,89.17,530.55
AAA52819.1,83.7853,206.55,89.291,525.7
AAA52820.1,83.1873,206.7,88.5215,525.75
AAA52821.1,91.1743,221.5,93.069,564.85
AAA52824.1,81.8098,190.85,84.424,485.0
AAA52825.1,90.5161,217.1,93.0155,552.95
AAA52826.1,89.5378,217.35,91.009,553.45
AAA52827.1,81.1728,201.3,86.958,511.8
AAA52828.1,79.8669,207.2,83.366,527.05
AAA52833.1,88.9175,223.95,94.0295,570.55
AAA52834.1,91.6306,229.05,93.3615,583.8
AAA52835.1,87.3439,217.95,89.4825,555.1
AAA52836.1,85.3009,205.1,88.48,522.1
AAA52837.1,81.5662,186.7,87.309,474.05
AAA52855.1,88.9229,221.85,93.1735,565.05
AAA52856.1,84.9073,205.4,88.9845,522.35
AAA52857.1,80.9334,202.55,86.8285,515.05
AAA52863.1,91.7058,215.6,92.855,548.55
AAA52865.1,77.8547,189.25,85.209,480.9
AAA52866.1,84.0962,198.9,89.3545,505.55
AAA52867.1,88.2969,218.9,91.9655,557.35
AAA52868.1,86.4608,211.5,90.983,538.4
AAA52869.1,81.1881,201.35,84.667,512.15
AAA52870.1,85.8507,211.7,89.1365,538.95
AAA52872.1,88.8745,220.9,92.3975,562.8
AAA52874.1,82.9219,204.15,87.6745,519.5
AAA52875.1,83.4237,197.55,89.297,502.25
AAA52876.1,88.66,228.35,92.174,582.2
AAA52877.1,83.461,207.7,87.766,528.15
AAA52878.1,85.0041,216.0,88.9235,550.1
AAA52880.1,88.7265,219.3,92.4395,558.45
AAA52881.1,81.066,205.65,89.26,523.05
AAA52883.1,75.7599,187.45,85.955,476.1
AAA52884.1,85.7134,204.7,91.736,520.65
AAA52899.1,86.3959,190.45,89.6595,483.6
AAA52901.1,87.8711,213.4,91.245,543.1
AAA52902.1,88.1413,206.9,90.5465,526.25
AAA52903.1,87.2898,209.1,88.59,532.3
AAA52904.1,89.7623,219.4,91.587,559.0
AAA52905.1,89.1323,215.95,92.3665,549.75
AAA52906.1,87.1625,209.0,91.153,531.9
AAA52908.1,88.7184,210.9,91.9715,536.65
AAA52909.1,91.5648,216.2,93.935,550.75
AAA52911.1,85.2008,215.3,88.2665,548.55
AAA52913.1,84.948,213.85,87.684,544.75
AAA52915.1,85.1142,214.35,87.6035,546.05
AAA52917.1,67.1072,178.3,79.634,452.2
AAA52919.1,73.143,182.3,80.034,462.45
AAA52921.1,82.8954,209.4,87.001,533.35
AAA52923.1,67.8542,163.95,75.663,414.85
AAA52929.1,71.2875,179.55,79.0495,455.3
AAA52931.1,83.1041,210.15,86.966,534.9
AAA52933.1,70.6242,173.55,79.3335,439.75
AAA52937.1,65.8209,174.1,78.959,441.35
AAA52940.1,68.758,180.85,80.3735,458.65
AAA52941.1,73.9385,177.05,83.3215,449.2
AAA52942.1,71.0718,174.8,81.4305,442.9
AAA52943.1,75.674,183.85,85.9,466.75
AAA52945.1,71.4795,179.15,84.0505,454.3
AAA52946.1,82.2007,199.05,86.789,506.15
AAA52948.1,71.3282,179.65,79.09,455.85
AAA52952.1,78.8346,199.15,85.6915,506.35
AAA52956.1,77.4528,187.7,84.032,476.4
AAA52974.1,78.5388,191.8,83.283,487.05
AAA52975.1,78.3771,199.8,83.9965,508.15
AAA52976.1,81.3278,194.7,86.463,494.95
AAA52977.1,70.4079,185.35,79.459,470.4
AAA52978.1,84.0513,199.8,89.8575,508.15
AAA52979.1,77.1266,194.45,86.629,494.05
AAA52981.1,78.4254,200.15,87.8825,508.65
AAA52982.1,87.5623,198.25,90.426,504.4
AAA52983.1,80.1979,192.65,87.9775,489.55
AAA52984.1,68.2227,177.0,79.95,449.05
AAA52985.1,86.0193,214.45,88.6865,546.05
AAA52989.2,89.6165,219.25,92.7655,558.25
AAA52991.2,88.91,209.75,91.7955,534.0
AAA52992.1,92.2382,222.9,93.6605,568.05
AAA52994.1,92.0245,229.75,93.732,585.9
AAA52996.1,94.1412,221.65,95.109,564.65
AAA52998.1,89.6193,216.75,91.7415,551.85
AAA52999.1,91.1535,221.85,92.363,565.15
AAA53000.1,93.9986,226.5,95.2205,577.25
AAA53001.1,92.1505,217.2,93.748,553.4
AAA53003.1,92.6802,217.15,94.383,552.9
AAA53004.1,91.5065,216.0,93.01,549.8
AAA53006.1,78.3771,186.3,85.699,473.1
AAA53007.1,83.4469,203.3,89.1975,517.15
AAA53008.1,79.5195,190.0,85.2175,482.6
AAA53009.1,82.0896,210.3,84.812,535.25
AAA53010.1,79.7694,194.8,83.4065,495.25
AAA53011.1,84.5909,208.45,86.863,530.4
AAA53016.1,83.3429,208.1,88.111,529.55
AAA53017.1,82.4163,203.85,88.026,518.7
AAA53018.1,83.1321,204.75,90.124,521.3
AAA53019.1,88.363,210.35,90.032,535.35
AAA53020.1,89.9122,217.4,91.794,553.95
AAA53021.1,84.5491,197.2,88.395,501.35
AAA53022.1,82.7786,195.6,87.174,496.95
AAA53023.1,90.9444,227.4,92.7315,579.75
AAA56824.1,87.9472,213.0,91.36,542.0
AAA57246.1,82.9496,196.15,87.6195,498.5
AAA58691.1,77.7469,193.95,83.5685,493.1
AAA58729.1,78.2037,185.6,87.629,471.25
AAA58731.1,83.2441,202.35,89.5765,514.9
AAA58733.1,89.8509,219.2,92.922,558.15
AAA58814.1,86.6816,215.5,90.012,548.9
AAA58967.1,87.3886,230.3,89.405,587.35
AAA58969.1,92.5667,223.65,93.6425,569.65
AAA58970.1,86.7148,210.3,88.629,535.3
AAA59427.1,92.8872,225.85,94.889,575.65
AAA59449.1,92.3928,220.6,93.4745,562.25
AAA60338.1,85.6371,217.8,89.591,554.7
AAA61055.2,89.1951,206.1,92.065,524.35
AAA62592.1,87.3892,209.8,90.706,534.2
AAA63201.1,84.2866,205.7,89.133,523.65
AAA63202.1,88.0866,213.55,90.946,543.55
AAA63203.1,88.6042,225.05,90.656,573.65
AAA63204.1,84.1561,217.15,89.347,553.1
AAA63206.1,86.6285,208.7,90.0535,531.35
AAA64876.1,80.1043,200.05,87.0645,508.55
AAA65221.1,85.459,217.05,88.3705,552.95
AAA65222.1,87.3845,212.75,90.2335,541.55
AAA65920.1,88.2793,221.0,90.8945,562.85
AAA65921.1,89.0413,205.1,91.5115,522.0
AAA65922.1,89.1559,216.55,91.6685,551.05
AAA65923.1,91.636,220.0,92.805,560.8
AAA65924.1,89.8066,216.95,91.97,552.45
AAA66366.1,90.1677,219.6,91.531,559.3
AAA66367.1,88.4368,195.3,90.5535,496.3
AAA66368.1,90.5939,213.7,93.1305,544.1
AAA66369.1,76.505,192.05,84.734,487.9
AAA66371.1,83.9115,208.4,85.775,530.25
AAA68427.1,80.0046,199.75,87.0055,508.1
AAA68892.1,92.2075,229.0,93.8265,583.85
AAA69008.1,80.3627,200.2,88.948,509.35
AAA69009.1,76.3505,184.25,82.814,467.55
AAA69010.1,78.3802,183.65,86.2735,465.95
AAA69011.1,88.7683,200.3,92.02,509.35
AAA69493.1,81.9697,212.55,85.97,541.1
AAA69494.1,62.0348,154.3,76.114,390.1
AAA69727.1,90.5042,213.2,92.561,542.85
AAA69728.1,91.6009,224.1,93.014,571.25
AAA69729.1,92.3431,220.55,94.049,562.0
AAA69732.1,87.6485,212.7,91.313,541.5
AAA69734.1,92.3458,231.7,94.364,591.0
AAA69735.1,92.8725,224.55,93.831,572.3
AAA69737.1,90.5786,222.05,91.7565,565.85
AAA69738.1,90.3463,224.45,91.803,572.05
AAA69739.1,87.3017,203.1,89.284,516.6
AAA69740.1,87.4206,210.1,90.5805,534.85
AAA69741.1,80.0613,185.45,84.807,470.95
AAA70227.1,78.169,210.25,85.9675,535.2
AAA70228.1,77.3458,190.1,84.9555,482.85
AAA72131.1,83.0363,200.35,87.661,509.6
AAA72631.1,76.7615,187.4,84.9915,475.65
AAA75082.1,89.6195,225.1,91.4335,573.6
AAA76579.1,86.0806,208.05,88.3045,529.7
AAA79855.2,88.5646,217.15,90.9425,552.85
AAA80597.1,71.6367,173.85,82.114,440.55
AAA80598.1,88.5615,207.3,91.7665,527.45
AAA80599.1,77.2693,184.6,83.9005,468.35
AAA80600.1,82.499,206.35,89.31,525.25
AAA80602.1,73.6406,181.75,83.8665,461.25
AAA80603.1,91.6179,216.0,94.0975,549.95
AAA80604.1,82.8983,206.05,87.817,524.45
AAA80605.1,87.3888,208.25,90.9375,530.15
AAA80606.1,88.4949,211.55,92.8555,538.5
AAA81321.1,87.7674,212.9,90.538,542.05
AAA84949.1,94.2578,253.4,97.541,647.15
AAA84950.1,94.6484,255.0,98.205,651.1
AAA84951.1,94.9219,255.6,98.205,652.85
AAA84952.1,94.3751,254.65,97.9315,650.45
AAA84953.1,95.0782,255.9,98.205,653.4
AAA84954.1,92.1875,250.15,96.9155,638.65
AAA84955.1,94.961,254.8,97.6975,650.6
AAA84956.1,90.4688,247.45,96.2115,631.5
AAA84957.1,94.5314,253.7,97.541,647.9
AAA84958.1,94.7657,254.6,97.9315,650.85
AAA84959.1,89.5703,240.65,94.842,614.2
AAA84960.1,92.5391,250.8,97.9315,640.3
AAA84963.1,93.711,249.2,97.385,636.2
AAA85067.1,92.0704,245.1,95.3895,625.65
AAA85074.1,94.3751,252.35,98.128,644.45
AAA85075.1,94.5701,252.95,98.089,646.1
AAA85076.1,95.1954,255.9,98.205,653.7
AAA85077.1,92.1484,249.45,96.4065,636.8
AAA85078.1,92.8123,248.3,95.819,633.8
AAA85079.1,94.4922,254.6,97.9315,650.1
AAA85629.1,90.804,213.45,91.99,543.35
AAA86769.1,82.75,198.75,86.976,505.2
AAA86891.1,80.4991,205.1,87.635,521.75
AAA86893.1,82.473,199.55,89.0605,507.45
AAA87670.1,83.8398,208.75,88.4225,531.3
AAA87671.1,81.0097,192.05,88.2235,487.4
AAA87672.1,75.0672,181.1,82.0675,459.6
AAA87673.1,87.987,211.9,92.611,539.45
AAA88866.1,85.3561,203.85,90.9425,518.7
AAA88867.1,86.6463,207.45,91.5,527.95
AAA88868.1,78.2032,191.25,86.271,485.8
AAA88869.1,85.201,210.8,88.558,536.85
AAA88870.1,80.4137,194.55,88.1045,494.35
AAA88871.1,78.9963,193.05,85.865,490.8
AAA88872.1,78.8979,187.7,87.392,476.75
AAA88873.1,89.8236,210.1,92.47,534.65
AAA88874.1,89.7286,217.85,92.219,555.1
AAA88875.1,83.3325,199.8,87.4055,508.05
AAA88876.1,81.945,192.3,89.175,488.3
AAA88877.1,85.5376,208.75,90.792,531.1
AAA91163.1,73.6158,187.3,80.2805,475.55
AAA92033.1,76.0281,186.5,85.36,473.5
AAA93037.1,87.125,205.75,90.6225,523.4
AAA98119.1,87.9155,220.85,89.823,562.65
AAA98794.1,84.8087,208.15,90.242,529.5
AAA98799.1,87.8037,193.7,90.571,492.5
AAA98800.1,87.5867,207.25,92.115,527.2
AAA98801.1,83.1727,213.95,90.4515,544.55
AAA98802.1,78.3593,200.75,89.5355,510.55
AAA98803.1,80.3676,204.0,84.09,519.3
AAA98804.1,86.7295,207.9,90.461,529.3
AAA98993.1,89.7368,217.55,91.1785,554.15
AAA98994.1,92.7987,219.0,94.138,557.9
AAA99037.1,91.2657,218.9,93.532,557.35
AAA99038.1,91.9679,219.7,93.592,559.95
AAA99225.1,90.7124,221.3,91.6655,563.75
AAB00147.1,85.3941,194.05,90.7125,492.9
AAB00149.1,84.6627,207.85,90.2345,529.25
AAB00151.1,87.4222,217.85,92.835,554.95
AAB00153.1,81.7137,198.9,88.2605,505.6
AAB00157.1,88.647,199.75,91.679,508.0
AAB00779.1,91.358,227.75,92.8535,580.35
AAB00781.1,91.6022,222.5,93.013,566.85
AAB00782.1,91.4519,229.8,92.8225,585.8
AAB00783.1,91.9385,217.2,92.8545,552.95
AAB00784.1,86.5016,223.3,88.6485,569.2
AAB00785.1,92.1012,228.05,92.5845,581.3
AAB00786.1,92.2716,218.15,94.2865,555.45
AAB00787.1,92.6453,219.9,93.896,560.25
AAB01788.1,73.1201,196.3,82.431,498.8
AAB01789.1,78.957,209.2,89.841,532.55
AAB01790.1,78.9196,197.9,86.3395,502.85
AAB01791.1,86.2211,224.7,92.545,572.55
AAB01792.1,84.202,212.6,88.2075,541.15
AAB01793.1,88.0945,225.25,92.814,574.1
AAB01794.1,82.9839,210.5,86.8585,536.15
AAB01795.1,85.8185,215.15,90.0315,547.9
AAB01796.1,81.5695,202.65,86.1395,515.45
AAB01797.1,87.0351,221.85,92.3465,565.35
AAB03783.1,84.1843,197.9,88.2915,503.05
AAB06400.1,78.1777,195.05,82.7365,495.5
AAB06403.1,74.4938,188.05,80.1995,477.6
AAB06407.1,76.8067,188.75,86.0805,479.7
AAB06410.1,82.7563,210.75,89.7025,536.25
AAB06412.1,83.5336,186.85,88.2315,474.4
AAB06415.1,79.1178,194.05,87.5565,493.4
AAB06416.1,81.108,204.7,85.0775,521.0
AAB06417.1,84.2711,197.05,90.2,500.95
AAB06418.1,86.5896,208.1,88.771,529.6
AAB06420.1,68.236,170.55,78.9345,432.05
AAB06421.1,78.1354,197.65,87.3815,502.6
AAB06425.1,84.2093,204.75,88.066,521.0
AAB06428.1,89.4048,206.8,92.374,526.2
AAB06429.1,84.4868,200.65,90.2955,510.45
AAB06431.1,85.8994,207.4,90.1465,527.7
AAB06432.1,65.9449,157.55,76.8485,398.65
AAB06433.1,68.7844,169.75,80.7525,430.2
AAB06434.1,74.4929,182.45,83.2665,463.2
AAB06437.1,68.1632,164.45,78.115,416.25
AAB06439.1,77.9497,201.6,85.3685,512.9
AAB08880.1,80.1779,201.75,82.9465,513.0
AAB08881.1,72.2764,180.9,83.2935,458.85
AAB08882.1,70.6781,176.8,76.694,448.35
AAB08884.1,77.132,185.65,84.3055,471.25
AAB08885.1,85.4932,206.85,91.14,526.2
AAB08886.1,91.2272,216.05,93.356,550.0
AAB08887.1,77.1102,191.95,85.986,487.55
AAB09633.1,92.4218,249.45,96.837,636.95
AAB09634.1,90.4297,243.45,95.3115,621.25
AAB09635.1,88.9454,236.05,92.892,602.25
AAB09636.1,92.6953,247.15,96.367,631.0
AAB09637.1,92.6171,247.25,96.367,631.45
AAB09639.1,93.0079,248.05,96.759,633.2
AAB09640.1,93.0468,250.2,97.385,638.95
AAB09643.1,94.0626,251.6,98.0105,642.65
AAB16856.1,88.9786,222.05,90.3805,565.7
AAB16857.1,93.7295,230.1,95.1415,586.5
AAB16858.1,87.1931,218.35,89.4035,556.05
AAB16859.1,87.0242,211.2,89.2585,537.6
AAB17586.1,77.3992,189.15,87.0925,480.25
AAB17587.1,77.5324,179.75,83.9775,455.8
AAB18934.1,70.15,183.55,79.5185,465.8
AAB18935.1,69.7372,177.2,77.543,449.4
AAB18971.1,86.1003,212.45,90.1045,540.75
AAB18972.1,85.756,212.05,89.829,539.75
AAB18977.1,85.5651,209.5,91.469,533.05
AAB18979.1,88.5513,213.75,90.845,544.1
AAB18983.1,88.0941,214.1,89.7475,544.95
AAB19218.1,88.6636,212.5,92.46,541.15
AAB19219.1,87.7509,202.3,91.207,514.35
AAB19220.1,89.4127,220.25,91.065,561.1
AAB19221.1,87.642,219.15,89.807,558.35
AAB19222.1,88.6356,208.5,91.2945,530.55
AAB19760.1,89.9481,206.75,92.113,526.45
AAB20011.1,89.674,222.65,91.7575,567.2
AAB20012.1,88.2622,220.9,89.6605,562.95
AAB21489.1,81.2458,202.3,90.4415,514.65
AAB21491.1,82.4216,195.05,87.4135,495.45
AAB22441.1,91.0468,223.25,92.8005,568.75
AAB22940.1,75.1479,192.5,81.643,488.8
AAB23174.1,86.8955,220.8,89.2185,562.05
AAB23634.1,92.3927,200.15,94.8645,508.9
AAB23635.2,91.503,198.6,93.975,504.85
AAB24405.1,89.9623,217.2,91.577,553.25
AAB25316.2,80.3744,199.15,88.9185,506.2
AAB26429.2,90.4313,219.0,91.6745,557.5
AAB28159.1,70.9158,171.95,81.444,435.55
AAB28789.1,85.4484,209.95,88.326,534.4
AAB28805.1,70.8933,176.85,80.45,448.5
AAB28806.1,71.4696,175.0,81.712,443.45
AAB28807.1,73.2665,182.65,80.3065,463.4
AAB28808.1,84.3587,211.8,89.474,539.15
AAB28938.1,85.3161,208.55,90.6335,530.75
AAB28939.1,83.826,206.65,90.5925,525.95
AAB28985.2,89.094,214.8,91.3345,546.85
AAB30173.1,88.7563,219.2,92.0445,558.45
AAB31209.2,90.6743,221.0,93.538,563.15
AAB31508.1,90.923,216.5,92.9185,551.65
AAB31910.3,87.1044,200.8,92.35,510.75
AAB32205.1,90.3876,214.25,91.771,545.4
AAB33276.1,86.8854,204.95,90.6,521.55
AAB33278.2,84.5658,196.7,88.607,500.1
AAB33279.2,84.3773,199.4,89.9735,507.1
AAB33280.2,80.5002,184.6,85.309,468.3
AAB33540.1,82.9455,199.0,86.4235,506.05
AAB34101.2,76.8706,186.8,83.8075,474.4
AAB34386.1,89.4386,218.95,91.752,557.55
AAB34429.1,67.4986,166.15,80.603,420.4
AAB35861.1,75.9591,173.25,84.544,439.25
AAB35889.1,82.9648,210.0,89.968,534.45
AAB36573.1,85.0598,205.55,92.4825,522.85
AAB36743.1,78.671,195.5,86.995,496.95
AAB36745.1,82.2424,203.65,87.282,518.05
AAB36746.1,79.4644,199.05,87.603,506.05
AAB36747.1,88.6022,212.55,90.8775,541.1
AAB36749.1,82.137,201.75,89.2325,512.95
AAB36751.1,81.9954,201.95,89.39,513.4
AAB36752.1,90.2592,219.35,91.842,558.65
AAB36753.1,90.3728,216.5,91.849,551.65
AAB36754.1,77.4788,187.8,84.8725,476.7
AAB36755.1,80.0739,197.55,87.7085,502.25
AAB36756.1,88.5176,212.45,91.6195,540.9
AAB36757.1,88.1897,207.85,90.497,528.9
AAB36759.1,90.3205,213.25,92.3785,543.05
