query_id,% Identity,bitscore,% Positives,score
AAA87671.1,85.9445,18.725,94.5,36.6
AAA88867.1,87.0,20.975,93.5,42.45
AAA88868.1,85.0,21.555,98.0,43.95
AAA91163.1,91.5,20.46,95.0,41.15
AAA98804.1,95.3889,19.6,98.0,39.0
AAB00149.1,81.8889,20.535,86.389,41.35
AAB00153.1,82.0,19.855,90.0,39.65
AAB01790.1,88.5,21.28,95.5,43.25
AAB01796.1,88.0,20.98,94.5,42.45
AAB03381.1,96.4285,17.6,100.0,33.75
AAB03436.1,100.0,18.1,100.0,35.0
AAB06407.1,87.5,21.645,92.5,44.2
AAB09635.1,84.0,20.06,90.5,40.15
AAB16858.1,68.0,16.895,71.0,31.95
AAB18935.1,89.5,21.81,96.0,44.65
AAB23174.1,87.5,20.64,95.5,41.6
AAB23634.1,46.6664,15.53,88.89,28.35
AAB28806.1,86.0,19.8,93.5,39.5
AAB33279.2,100.0,19.2,100.0,38.0
AAB36745.1,89.5,21.02,91.5,42.55
AAB36746.1,85.0,21.63,91.5,44.2
AAB36747.1,93.1111,19.6,94.6115,39.0
AAB36751.1,81.4445,20.515,92.0,41.3
AAB36756.1,100.0,19.6,100.0,39.0
AAB36759.1,100.0,19.98,100.0,39.95
AAB36761.1,95.625,18.64,100.0,36.35
AAB36769.1,93.8889,20.96,100.0,42.4
AAB41043.1,87.0,20.7,93.5,41.75
AAB41045.1,90.0,19.52,91.0,38.8
AAB41762.1,89.5,21.36,96.5,43.4
AAB41771.1,89.0,21.665,95.5,44.25
AAB50185.1,100.0,17.02,100.0,32.3
AAB53265.1,83.0,21.5,95.5,43.8
AAB53447.1,81.0705,15.86,84.8095,29.2
AAB58433.1,82.5397,16.5667,88.8856,31.1111
AAB58439.1,100.0,16.9,100.0,32.0
AAB58440.1,84.5,21.825,98.0,44.65
AAB58444.1,75.0,14.8,100.0,26.5
AAB58445.1,100.0,18.5,100.0,36.0
AAB58790.1,92.7222,20.6,96.5,41.5
AAB62914.1,92.5,19.92,96.5,39.8
AAB65781.1,87.5,21.32,97.0,43.35
AAB69164.1,81.2223,20.0,97.0,40.0
AAB69165.1,85.6667,20.24,95.278,40.6
AAB69676.1,58.0606,14.175,66.86,24.875
AAB69677.1,83.5,19.705,88.0,39.2
AAB84154.1,82.6111,20.615,90.889,41.55
AAB84156.1,84.5,20.96,97.5,42.4
AAB86610.1,83.4444,20.32,88.4445,40.8
AAB87976.1,77.5,18.23,82.5,35.35
AAC09080.1,83.3889,20.24,94.5,40.6
AAC09090.1,83.1667,20.45,91.0005,41.15
AAC09093.1,89.8889,21.27,94.0,43.25
AAC09098.1,76.0,19.52,89.5,38.75
AAC09100.1,85.0,20.76,95.0,41.9
AAC09117.1,83.9444,21.105,95.0,42.8
AAC09118.1,88.5,21.63,94.0,44.15
AAC09140.1,85.5,21.34,91.5,43.4
AAC18154.1,87.0,21.48,96.0,43.75
AAC18237.1,89.0,20.06,92.5,40.15
AAC18289.1,97.0,19.7,99.0,39.25
AAC18300.1,86.5,20.76,93.0,41.9
AAC18332.1,88.5,21.475,92.0,43.75
AAC18333.1,89.3333,20.16,93.4445,40.4
AAC18335.1,88.2778,20.355,92.889,40.9
AAC18336.1,86.7222,20.97,94.5,42.45
AAC36103.1,88.0,21.265,94.5,43.2
AAC39742.2,96.6666,14.245,99.1665,25.05
AAC39746.2,87.5,21.335,94.0,43.35
AAC50638.1,85.0,21.265,98.0,43.2
AAC50841.1,81.7857,17.535,84.2855,33.6
AAC50857.1,85.8331,15.53,93.332,28.35
AAC51032.1,83.5,20.795,90.5,42.0
AAC51037.1,83.4444,21.41,91.0,43.6
AAC51058.1,84.0,19.595,90.5,38.95
AAC51066.1,91.5,21.755,94.5,44.5
AAC51072.1,74.8889,19.685,96.0,39.2
AAC51087.1,85.0,21.5,96.5,43.8
AAC51252.1,76.8334,20.38,93.3335,40.95
AAC61601.1,83.0,21.42,98.0,43.6
AAC63995.1,87.0,21.225,94.0,43.1
AAC78783.1,87.7222,19.92,92.9445,39.8
AAC78787.1,84.0,21.25,97.5,43.15
AAC79084.1,86.5,21.71,94.0,44.35
AAC99690.1,85.0,20.955,97.0,42.4
AAC99693.1,90.5556,18.215,98.3335,35.3
AAD02581.1,82.0001,20.18,96.389,40.45
AAD14078.1,82.9445,21.0,88.5,42.55
AAD14967.2,100.0,18.16,100.0,35.15
AAD16244.1,90.0,21.59,97.0,44.05
AAD16473.1,84.0,21.545,97.0,43.9
AAD16478.1,90.5,19.62,91.5,39.05
AAD16490.1,82.0,20.95,97.0,42.4
AAD16494.1,85.4444,20.38,88.4445,40.95
AAD16512.1,83.0,21.225,96.0,43.1
AAD16521.1,93.7778,19.78,95.4445,39.45
AAD16530.1,84.9445,20.585,89.667,41.5
AAD16543.2,87.5,20.52,93.5,41.3
AAD20465.1,87.8889,21.505,94.0,43.85
AAD20472.1,92.0,21.01,94.5,42.55
AAD20496.1,92.0,20.42,99.0,41.05
AAD20520.1,86.5,20.44,92.5,41.1
AAD22083.1,88.3889,20.865,91.389,42.2
AAD22085.1,84.5,20.68,91.0,41.7
AAD22087.1,74.2223,19.11,83.3335,37.65
AAD22093.1,85.0,20.72,95.0,41.8
AAD22094.1,85.5,20.74,89.5,41.85
AAD30666.1,84.5,21.23,94.5,43.1
AAD30690.1,83.8889,20.955,96.5,42.4
AAD30692.1,91.0,21.505,98.0,43.8
AAD30695.1,83.5,21.825,98.0,44.65
AAD30696.1,86.5,20.695,93.5,41.75
AAD30722.1,86.0556,20.645,90.778,41.65
AAD30740.1,87.4445,21.005,92.0,42.55
AAD30753.1,83.5,19.98,89.5,39.95
AAD30756.1,87.5,21.42,93.5,43.65
AAD30762.1,86.5,20.72,98.0,41.8
AAD30766.1,85.5,20.955,95.0,42.4
AAD30768.1,85.0,21.0,98.0,42.5
AAD30773.1,87.8889,18.82,98.5,36.85
AAD30775.1,86.5,20.855,93.0,42.15
AAD30792.1,84.5,20.7,95.5,41.75
AAD30800.1,73.0,18.595,80.5,36.3
AAD30804.1,86.5,21.175,92.0,42.95
AAD30806.1,81.9444,20.28,92.4445,40.7
AAD30811.1,83.5,20.38,93.5,40.95
AAD30814.1,86.5,20.76,93.0,41.9
AAD30819.1,85.5,20.56,92.5,41.4
AAD30830.1,87.0,21.385,97.5,43.5
AAD30834.1,83.0,20.26,93.0,40.65
AAD30837.2,89.5,21.49,99.0,43.75
AAD30839.1,89.0,21.265,93.0,43.2
AAD30840.1,87.0,20.93,94.5,42.35
AAD30854.1,82.0,21.05,96.0,42.65
AAD30855.1,84.0,20.58,95.0,41.45
AAD33421.1,84.1664,16.0,88.331,29.55
AAD41758.1,85.0,20.44,99.5,41.1
AAD53761.1,88.5,21.135,92.0,42.85
AAD53778.1,85.0,20.28,90.0,40.7
AAD53802.1,78.9444,20.42,83.4445,41.05
AAD53803.1,82.9445,21.185,92.5,43.0
AAD53804.1,77.6528,20.31,91.4445,40.8
AAD53807.1,89.4444,21.715,93.5,44.4
AAD53808.1,78.2223,20.81,92.5,42.05
AAD53817.1,79.3889,20.315,92.0,40.8
AAD53824.1,87.0,21.15,92.5,42.95
AAD53825.1,89.8334,20.52,98.5,41.3
AAD53828.1,77.7778,20.36,89.5,40.9
AAD53847.1,91.6667,20.755,97.2225,41.9
AAD53852.1,100.0,16.68,100.0,31.45
AAD53854.1,90.0001,20.56,97.2225,41.4
AAD53857.1,99.1667,16.45,100.0,30.85
AAD53862.1,83.3889,21.65,92.5,44.2
AAD53865.1,86.6668,20.015,92.223,40.05
AAD53874.1,100.0,16.5,100.0,31.0
AAD55996.1,71.5,18.81,83.5,36.85
AAD55998.1,88.3333,20.645,95.9445,41.65
AAF05685.1,88.1667,18.825,96.889,36.9
AAF15476.1,75.0,14.8833,86.1083,26.6667
AAF15488.1,100.0,15.1,100.0,27.25
AAF15495.1,91.6667,20.29,92.7785,40.75
AAF15496.1,89.0,20.12,92.5,40.3
AAF15502.1,90.0001,20.68,100.0,41.7
AAF21615.1,84.3889,21.265,94.0,43.2
AAF37614.1,85.8035,15.67,94.2855,28.75
AAF37617.1,73.3335,14.05,81.665,24.5
AAF40147.1,88.0357,19.02,96.875,37.4
AAF40149.1,91.875,19.82,98.125,39.55
AAF66026.1,87.5,17.3,87.5,33.0
AAF75637.1,97.1428,18.48,100.0,35.95
AAF79966.1,91.5,21.195,93.5,43.0
AAF79974.1,82.2223,19.125,84.778,37.65
AAF80014.1,86.5,21.015,96.0,42.55
AAF80022.1,89.3889,20.6,92.0,41.5
AAF80030.1,90.0,20.75,93.5,41.9
AAF80034.1,87.5,21.66,94.0,44.25
AAF80047.1,83.5,20.68,98.5,41.7
AAF80049.1,78.8889,19.435,82.9445,38.5
AAF80056.1,86.5,21.785,93.0,44.6
AAF80057.1,87.5,21.33,91.5,43.35
AAF80068.1,85.0,20.79,92.5,42.0
AAF80073.1,79.5,20.38,89.0,40.95
AAF80076.1,79.8334,19.29,86.4445,38.1
AAF80097.1,77.0139,18.17,85.139,35.2
AAF85725.1,82.5,19.64,90.0,39.1
AAF85727.1,83.0,21.09,94.5,42.75
AAF85729.1,84.7639,20.12,90.889,40.3
AAF85735.1,94.0,19.98,95.5,39.95
AAF85740.1,82.0,21.17,99.5,42.95
AAG25646.1,87.0,21.33,92.0,43.35
AAG37206.1,70.0002,14.43,75.833,25.45
AAG42428.1,89.1111,20.08,91.1115,40.2
AAG47949.1,90.625,18.67,93.125,36.45
AAK11738.1,85.4444,21.13,95.5,42.85
AAK11777.1,83.5,19.88,90.5,39.7
AAK11783.1,72.1529,16.76,78.5425,31.55
AAK11789.1,90.3333,20.1,94.5,40.25
AAK11790.1,81.9444,20.9,98.0,42.25
AAK11807.1,88.3889,21.105,92.9445,42.8
AAK11823.1,81.7083,19.145,86.3335,37.75
AAK11833.1,84.3889,20.375,91.389,40.95
AAK12844.1,91.875,18.805,100.0,36.85
AAK12847.1,89.2223,18.475,95.9445,36.0
AAK12848.2,85.5,21.05,94.0,42.65
AAK18717.1,74.389,19.025,89.167,37.4
AAK18718.1,84.5,19.86,91.0,39.65
AAK18723.1,74.4446,17.9,85.5565,34.5
AAK18724.1,89.0,21.035,96.0,42.6
AAK19936.1,76.5,19.435,86.5,38.55
AAK27703.1,89.0,21.29,92.5,43.25
AAK31259.1,79.167,19.8,94.445,39.5
AAK51363.1,90.0,18.94,95.0,37.15
AAK51369.1,87.5,18.12,88.75,35.05
AAK51405.1,92.5556,20.45,98.5,41.15
AAK57755.1,90.0,21.48,94.0,43.75
AAK57774.1,85.0,19.9,90.5,39.75
AAK57796.1,89.0,19.145,91.556,37.7
AAK57799.1,81.3889,20.63,88.5,41.6
AAK61503.1,88.0,21.21,94.5,43.05
AAK61510.1,81.0,19.26,84.5,38.05
AAK62671.1,85.0,19.88,90.5,39.7
AAK67992.1,83.333,14.2,83.33,25.0
AAL04520.2,93.8889,19.42,96.1115,38.55
AAL13254.1,80.9444,20.675,91.9445,41.7
AAL13255.1,90.9445,19.195,95.0,37.85
AAL13259.1,87.3889,21.285,92.5,43.25
AAL13266.1,85.0,20.66,96.0,41.65
AAL18840.1,86.0,20.575,90.5,41.45
AAL23916.1,84.4444,20.795,94.5,42.0
AAL37880.1,81.5,20.235,86.5,40.6
AAL37889.1,79.5,20.675,90.0,41.7
AAL59369.1,79.0,19.875,82.5,39.7
AAL65737.1,82.0,19.63,91.0,39.05
AAL65756.1,82.5,20.74,98.0,41.85
AAL67507.1,80.5,19.655,90.5,39.15
AAL74214.1,88.5,21.385,95.0,43.5
AAL96524.1,85.5,21.225,91.0,43.1
AAM75834.1,83.9284,17.835,97.5,34.35
AAN08607.1,86.0,20.84,90.0,42.1
AAN15184.1,88.889,20.48,99.4445,41.2
AAO22169.1,87.5,21.025,91.5,42.6
AAO24720.1,85.0,21.105,93.5,42.8
AAO38790.1,79.7441,16.385,84.136,30.55
AAO38797.1,87.2223,20.78,93.389,42.0
AAO45441.1,79.5,18.875,80.5,37.0
AAO49731.1,82.3889,19.17,86.889,37.8
AAO86896.1,85.5,20.8,91.0,42.0
AAP30005.1,90.0,21.04,92.5,42.6
AAP78664.1,81.875,18.3,100.0,35.5
AAQ05372.1,86.7779,19.935,94.5005,39.85
AAQ05415.1,84.4445,21.57,92.5,44.0
AAQ05487.1,86.0,21.235,97.0,43.1
AAQ05509.1,87.4444,20.3,92.0,40.75
AAQ05519.1,81.0,19.46,86.5,38.55
AAQ05523.1,86.0,21.61,98.0,44.1
AAQ05549.1,86.0,20.3,91.5,40.75
AAQ05561.1,88.1667,18.56,92.7225,36.2
AAQ05572.1,80.0,20.735,94.5,41.85
AAQ05601.1,85.0,21.8,96.0,44.6
AAQ05616.1,86.8334,18.675,88.5005,36.5
AAQ05634.1,82.0,19.465,87.5,38.6
AAQ05644.1,85.5,21.535,90.0,43.9
AAQ05664.1,80.9444,21.17,96.5,42.95
AAQ05671.1,90.8889,21.305,97.5,43.3
AAQ05690.1,78.5,20.395,87.5,41.0
AAQ05707.1,83.0,21.26,91.5,43.2
AAQ05710.1,82.0,20.84,97.5,42.1
AAQ05714.1,82.5,20.7,99.0,41.75
AAQ05718.1,83.5,21.245,97.0,43.15
AAQ05727.1,84.5,21.5,98.0,43.8
AAQ76695.1,79.875,18.965,87.0,37.25
AAQ87970.1,84.8889,19.82,94.5,39.55
AAQ87990.1,84.9444,20.64,95.0,41.6
AAQ88010.1,78.0556,20.48,92.5,41.2
AAQ99173.1,94.0,21.235,97.0,43.1
AAQ99193.1,87.4444,20.97,95.0,42.45
AAQ99215.1,44.4444,14.9667,66.6667,26.8889
AAQ99218.1,84.6111,18.91,92.4445,37.1
AAR02479.1,91.5,20.84,95.5,42.1
AAR02488.1,86.5,20.855,94.0,42.15
AAR02490.1,86.9445,20.08,91.5,40.2
AAR02499.1,82.0,21.345,98.5,43.4
AAR02504.1,83.0,21.34,99.0,43.4
AAR02506.1,86.5,21.65,95.0,44.2
AAR02509.1,82.0,19.84,92.5,39.6
AAR02519.1,84.5,21.495,96.0,43.8
AAR02524.1,83.9444,21.75,96.5,44.5
AAR02534.1,77.0,20.04,90.5,40.1
AAR02545.1,83.4444,20.395,88.9445,41.0
AAR02546.1,83.8889,21.36,96.5,43.45
AAR02564.1,89.8333,19.8,92.3335,39.5
AAR02567.1,85.5,21.24,97.5,43.15
AAR13277.1,83.5,20.7,96.0,41.75
AAR13280.1,79.8889,20.315,91.0,40.8
AAR32321.1,84.5,21.36,96.0,43.45
AAR32322.1,84.9444,20.475,90.4445,41.2
AAR32328.1,85.4444,21.49,94.0,43.75
AAR32343.1,88.0,21.015,94.0,42.55
AAR32356.1,95.3889,19.54,99.5,38.85
AAR32366.1,89.0,21.715,95.0,44.35
AAR32405.1,81.3889,20.555,91.9445,41.4
AAR32450.1,84.0,21.045,91.0,42.65
AAR32464.1,61.173,15.1,65.8656,27.2222
AAR32482.1,81.8333,20.77,91.8335,41.95
AAR32518.1,83.5,20.2,88.5,40.5
AAR32643.1,80.5,19.88,84.5,39.7
AAR85505.1,81.139,19.16,85.987,37.8
AAS47839.1,82.4444,20.965,87.9445,42.45
AAS85798.1,81.8889,20.415,92.5,41.05
AAS85807.1,79.5,19.98,98.5,39.95
AAS85812.1,87.0,20.48,92.5,41.2
AAS85815.1,87.5,20.48,97.5,41.2
AAS85823.1,86.5,20.62,96.0,41.55
AAS85825.1,81.3333,19.9,92.389,39.75
AAS85836.1,74.0,20.2,84.5,40.5
AAS85837.1,87.8889,21.345,93.5,43.4
AAS85839.1,86.0,21.205,91.5,43.05
AAS85844.1,88.0,21.28,96.5,43.25
AAS85852.1,84.5,21.2,96.5,43.05
AAS85853.1,88.0,20.36,92.0,40.9
AAS85864.1,86.0,20.94,96.0,42.35
AAS85875.1,71.0,17.895,75.0,34.5
AAS85876.1,86.0,21.4,92.5,43.55
AAS85884.1,85.0,20.955,90.5,42.4
AAS85885.1,74.9445,19.24,98.5,38.0
AAS85890.1,88.0,21.265,96.0,43.2
AAS85913.1,83.1667,20.475,92.9445,41.2
AAS85954.1,79.4445,21.69,96.5,44.3
AAS85955.1,77.0,20.155,91.0,40.4
AAS85991.1,87.5,21.9,95.5,44.9
AAS85996.1,85.5,21.44,90.5,43.65
AAS85999.1,86.5,20.2,90.0,40.5
AAS86014.1,84.3889,20.455,93.5,41.15
AAS86017.1,91.5,21.75,96.0,44.45
AAS86085.1,80.0,19.38,87.0,38.4
AAT01974.1,83.0973,20.77,93.7225,41.95
AAT02037.1,83.0,19.96,99.0,39.9
AAT02068.1,90.8889,21.37,97.0,43.45
AAT09786.1,82.9444,18.985,87.4445,37.3
AAT12229.1,95.8333,16.945,100.0,32.1
AAT65126.1,84.1111,19.78,97.9445,39.45
AAT65127.1,86.9444,20.95,92.0,42.4
AAT65132.1,83.5,20.32,93.0,40.8
AAT65139.1,89.4445,20.14,99.4445,40.35
AAT65175.1,82.0,20.5,94.0,41.25
AAT96450.1,76.0,19.185,80.0,37.85
AAT96452.1,84.5,19.6,90.5,39.0
AAT96465.1,83.0,20.92,98.5,42.3
AAT96474.1,80.9444,20.955,96.5,42.4
AAV28165.1,84.0,20.22,89.5,40.55
AAW29114.2,79.5,19.525,84.0,38.7
AAW29137.1,80.3889,18.83,87.4445,36.9
AAW29143.1,84.6112,18.815,99.5,36.85
AAW29158.1,84.1111,20.895,98.5,42.25
AAW29163.1,75.0,20.69,90.0,41.75
AAW29166.1,81.2224,19.92,95.556,39.8
AAW29184.1,82.0,20.975,95.5,42.45
AAW29185.1,86.0,21.405,93.5,43.55
AAW29190.1,81.9445,20.99,86.9445,42.5
AAW29193.1,91.3333,20.18,92.889,40.45
AAW67396.1,81.4444,20.335,85.9445,40.85
AAW68450.1,90.0001,20.04,100.0,40.1
AAW68457.1,88.3334,20.24,99.4445,40.6
AAW68461.1,92.2223,20.66,96.667,41.65
AAW68482.1,90.5556,19.78,91.6675,39.45
AAW68486.1,92.7778,19.82,100.0,39.55
AAW68547.1,90.0001,20.61,95.0005,41.55
AAW68559.1,88.889,20.04,100.0,40.1
AAW68590.1,88.75,19.03,100.0,37.4
AAW68594.1,93.125,19.595,99.375,38.95
AAW68604.1,88.889,19.52,100.0,38.8
AAW68643.1,93.8889,20.74,100.0,41.85
AAW68655.1,88.3334,20.08,97.778,40.2
AAW68676.1,89.4445,20.28,95.556,40.7
AAW68842.1,88.889,18.62,88.89,36.3
AAW82032.1,92.0,21.475,98.5,43.75
AAW88422.1,78.2223,20.575,86.3335,41.45
AAW88428.1,84.3333,20.75,92.389,41.9
AAX93819.1,90.0,19.07,100.0,37.5
AAY17116.1,89.5,21.945,94.0,45.0
AAY17277.1,88.889,20.44,97.778,41.1
AAY17281.1,91.6667,19.92,100.0,39.8
AAY17445.1,90.6389,21.145,93.889,42.95
AAY18446.1,86.0,20.78,96.5,41.95
AAY18447.2,85.0,20.85,91.0,42.15
AAY18463.1,85.9444,19.655,95.5,39.1
AAY18481.1,85.7222,20.95,94.0,42.4
AAY18487.1,86.0,21.18,95.0,42.95
AAY18488.2,86.5,20.86,95.5,42.15
AAY18499.1,94.3333,19.44,94.889,38.6
AAY18510.1,84.8333,19.305,90.9445,38.15
AAY18520.1,87.0,20.96,93.5,42.4
AAY18525.2,71.7778,19.23,86.389,37.95
AAY18534.1,100.0,16.2,100.0,30.0
AAY18557.1,82.0,21.21,94.5,43.05
AAY21218.1,86.1112,18.58,95.0005,36.25
AAY21226.1,83.3335,20.42,96.667,41.05
AAY21230.1,81.1113,18.905,88.89,37.1
AAY23305.1,80.9444,18.445,83.9445,35.9
AAY23306.1,84.5,19.98,90.5,39.95
AAY23309.1,85.5,21.49,92.0,43.8
AAY23322.1,85.2222,19.015,94.0,37.4
AAY23996.1,100.0,17.66,100.0,33.9
AAY26911.1,79.0,18.465,84.5,35.95
AAY26912.1,79.3889,20.035,91.4445,40.1
AAY26918.1,85.8334,19.515,93.278,38.7
AAY26930.1,83.5,21.165,95.0,42.95
AAY26935.1,83.0,21.475,96.5,43.75
AAY42880.1,89.3889,20.08,96.0,40.2
AAY57179.1,91.875,18.2,97.5,35.25
AAY57180.1,90.0,19.09,100.0,37.6
AAY57181.1,87.4445,18.915,93.3335,37.1
AAZ08757.1,92.857,16.79,100.0,31.65
AAZ08878.1,87.0,21.34,91.5,43.4
AAZ08888.1,87.0,21.49,96.5,43.8
AAZ08914.1,83.8333,20.255,95.0,40.65
AAZ52564.1,97.2223,19.68,99.4445,39.2
ABA00033.1,83.5,21.69,96.5,44.3
ABA00107.1,85.0,21.095,91.0,42.75
ABA42688.1,84.4444,20.64,96.5,41.6
ABA62023.1,90.0001,20.22,98.3335,40.55
ABA62024.1,91.875,19.195,100.0,37.9
ABB54396.1,92.6111,20.235,93.667,40.6
ABB54400.1,84.5,20.94,89.5,42.35
ABB54409.1,91.6667,20.2,98.3335,40.5
ABC61095.1,83.2778,21.01,97.5,42.55
ABC61097.1,81.9444,20.56,86.9445,41.4
ABC61100.1,84.0,19.86,92.0,39.65
ABC67005.1,88.125,17.33,90.0,33.1
ABD37633.1,87.7222,20.855,95.5,42.15
ABE66564.1,83.5,21.03,97.5,42.6
ABE66590.1,87.0,21.4,97.0,43.55
ABE66695.1,83.3889,19.94,90.5,39.85
ABE66749.1,83.0,20.815,91.0,42.05
ABE66856.1,85.5,20.34,91.0,40.85
ABE66857.1,84.5,21.03,91.5,42.6
ABE66875.1,81.5,20.08,89.0,40.2
ABE66878.1,82.0,19.525,91.0,38.75
ABE66891.1,86.9444,21.115,97.0,42.8
ABE66895.1,83.5,20.32,93.0,40.8
ABE66900.1,87.5,21.335,92.0,43.4
ABE73462.1,90.5556,20.0,97.2225,40.0
ABE97208.1,90.5556,19.88,91.6675,39.7
ABE97228.1,88.889,19.185,88.89,37.95
ABE97306.1,83.5,19.38,91.0,38.45
ABF29786.1,98.5714,18.02,100.0,34.8
ABF83279.1,100.0,16.485,100.0,30.95
ABF83285.1,93.3334,19.92,97.778,39.8
ABF83318.1,88.2083,20.94,92.889,42.4
ABF83386.1,82.9167,20.35,90.889,40.9
ABI35578.1,83.0,20.66,89.0,41.65
ABI35662.1,84.2222,21.075,99.0,42.7
ABI50498.1,91.875,18.945,100.0,37.2
ABI50501.1,92.2223,20.4,98.4445,41.0
ABI50512.1,92.5,18.12,98.125,35.1
ABI50523.1,88.889,19.42,91.112,38.55
ABI50541.1,86.875,19.2,94.375,37.85
ABI50546.1,86.4283,16.24,88.568,30.15
ABI50548.1,85.8331,16.375,89.1645,30.5
ABI50555.1,85.8333,20.945,95.0,42.4
ABI50578.1,100.0,19.02,100.0,37.4
ABI50599.1,85.4444,20.655,92.5,41.65
ABI50602.1,89.375,19.01,100.0,37.35
ABI50642.1,90.6111,20.14,96.5,40.35
ABI50644.1,84.3334,20.32,96.9445,40.8
ABI50647.1,87.4998,15.285,95.8325,27.75
ABI50651.1,77.4028,19.68,79.903,39.15
ABI50664.1,99.1667,16.36,100.0,30.55
ABI50694.1,76.4446,18.38,77.5575,35.7
ABI50695.1,86.875,19.16,89.375,37.8
ABI50700.1,65.0,17.24,72.5,32.85
ABI50701.1,82.7678,15.39,90.446,28.0
ABI50705.1,77.25,18.475,80.75,35.95
ABI50712.1,81.5,20.22,96.5,40.55
ABI50728.1,100.0,19.6,100.0,39.0
ABI50730.1,87.5,17.76,87.5,34.15
ABI50732.1,87.0,20.55,93.5,41.4
ABI64091.1,72.2223,20.27,78.778,40.7
ABI64095.1,87.6667,20.72,96.5,41.8
ABI64098.1,90.625,18.61,98.75,36.3
ABI64104.1,87.2916,15.5812,95.4163,28.5
ABI64106.1,88.0,20.51,92.8335,41.3
ABI64108.1,92.8889,20.64,95.5,41.6
