query_id,% Identity,bitscore,% Positives,score
2321383-2,81.7986,148.95,87.9435,375.75
2132908-2,76.875,138.85,84.204,349.7
1872698-4,87.0456,156.7,91.594,396.3
1130919-6,82.7274,153.7,90.4545,388.3
3752351-2,76.0652,133.45,82.774,335.85
2542983-2,83.2871,151.25,89.143,382.35
760907-2,81.9704,150.15,88.511,379.3
1460746-2,82.3865,148.45,89.999,374.55
1011336-2,78.6938,145.45,88.4325,366.85
1727082-90,81.342,145.3,87.1455,366.8
138518-2,81.5217,151.4,90.4755,382.05
63743-2,74.6298,132.1,81.5705,332.3
1575325-2,79.9209,142.05,85.836,358.2
2266017-2,74.8727,132.0,80.388,332.0
1579108-2,81.4205,149.3,87.1585,376.75
676108-3,86.3566,155.25,91.361,392.35
2048192-2,83.0685,145.3,87.6135,367.15
3844027-23,83.5797,153.1,90.4545,386.8
3393463-65,81.0795,144.1,88.752,363.1
2429027-443,81.0228,146.95,87.1585,371.15
2707049-2,83.2865,149.95,88.519,378.7
2784302-34,82.8796,148.75,87.1435,375.8
3235321-2,80.2729,144.45,86.5805,364.55
3521500-3,79.0908,146.25,87.5575,369.3
922243-68,86.2913,156.6,92.2105,395.95
3019025-4,80.1488,145.45,84.586,367.25
3143173-2,80.6713,149.75,88.063,378.45
3243304-2,84.0909,154.7,89.1505,390.9
2413177-3,75.4701,137.8,82.0745,347.1
1688165-2,75.6817,134.5,85.5115,338.65
689001-2,88.2267,161.1,93.685,407.75
2454681-2,79.7158,141.55,86.589,356.8
3107949-3,83.4491,152.75,91.3555,386.1
3970200-2,85.3408,155.45,91.651,393.0
2457797-2,76.3267,137.4,82.8105,345.95
3464249-2,90.6249,166.0,95.735,419.8
4282411-2,78.1319,142.15,85.2195,358.1
2957390-2,79.067,146.65,87.9435,370.0
2006411-2,88.9706,161.9,91.8155,409.75
2433672-2,77.374,142.75,85.3325,359.9
1827588-2,86.1934,156.7,92.502,396.5
3815949-3,82.8314,154.05,90.791,388.85
1967843-2,84.2614,152.3,89.431,384.85
2543999-77,80.0339,146.8,86.9735,370.3
3613011-9,79.7157,148.3,88.752,374.35
4066620-3,86.2503,156.55,91.48,395.65
642073-75,82.0155,147.4,87.822,372.4
2517746-3,80.491,146.35,86.8605,369.65
40243-2,80.0489,144.5,86.262,364.65
3078926-2,78.3412,142.75,84.5945,359.8
1492633-2,83.9205,148.85,87.842,375.55
416337-2,82.1402,146.55,88.5115,369.6
1326375-3,83.2957,152.4,89.7715,385.35
852280-75,79.3611,147.25,88.2615,371.6
2665881-2,77.9428,141.85,84.823,357.55
1144252-4,79.0338,148.75,87.956,375.65
1828677-4,87.3791,156.7,90.1065,396.1
2216286-2,81.0226,149.7,88.7515,378.0
664375-21,86.8621,157.2,91.1845,397.4
1239518-3,83.7502,151.05,88.8085,381.7
4155601-5,79.591,146.25,89.255,368.95
3785040-2,79.5799,145.4,87.657,367.25
2521596-2,85.0332,154.1,90.5525,389.05
2009947-2,81.2964,148.45,86.583,374.35
70856-15,79.1815,147.15,88.3425,370.95
1801568-2,85.8524,154.7,89.1485,391.1
2989102-3,83.4491,153.6,88.9115,388.1
958354-4,77.7469,143.35,87.366,361.2
1972015-6,81.0795,151.45,89.602,382.6
408808-2,81.1931,147.45,89.2615,372.0
2585621-6,83.0116,151.0,88.4105,381.45
1493810-3,83.3525,152.55,88.9785,384.95
3990672-3,86.2436,158.0,92.6675,399.65
2670288-51,81.7516,151.1,89.9365,382.0
1933265-3,87.5,159.25,91.9925,402.65
3732173-4,81.8084,148.3,89.0865,374.15
600829-3,80.3866,144.4,87.835,363.9
4010826-16,85.9092,157.3,92.8975,397.45
92119-2,74.8022,138.2,87.714,347.7
2372419-2,80.5465,150.2,87.8295,379.25
2798633-2,83.3923,152.6,89.0245,385.75
1087489-3,80.6249,149.75,90.5115,378.45
2270498-3,75.271,138.25,86.071,348.4
4127865-2,80.1137,144.55,85.682,364.75
697419-5,91.7573,166.3,95.562,420.95
1484155-2,84.659,150.7,88.4115,380.7
2179428-2,76.3068,139.95,85.6255,352.55
3140514-2,82.898,151.75,89.1475,383.35
1362842-2,82.3297,147.45,86.589,372.1
4366245-22,81.3067,148.85,88.7515,375.8
2692885-2,78.6813,142.95,87.4365,360.6
669437-6,85.8942,155.3,90.728,392.9
1936552-13,86.1365,154.1,89.262,389.2
2039387-3,75.7823,138.35,82.3195,348.3
4366265-2,75.9089,140.85,85.1135,355.05
2578077-2,83.4093,150.8,88.07,381.25
2463970-3,82.4433,149.5,87.956,377.35
2164286-2,85.9093,155.2,90.226,392.35
3654650-5,82.9549,150.55,89.5455,380.2
3479215-40,85.4891,156.3,91.464,395.3
347591-2,82.8693,149.95,90.553,378.85
4288752-5,79.2502,144.45,86.2985,363.95
4226993-3,81.1931,152.1,91.65,383.95
2098970-4,77.1023,145.05,88.2965,365.75
1560704-2,82.557,151.8,90.2265,383.65
830785-6,80.5682,146.9,86.3065,370.7
4003632-2,78.4541,137.75,82.9435,347.0
3349561-2,76.4073,133.2,83.568,335.35
1113451-224,80.2736,149.3,89.8235,377.0
40797-2,75.4619,137.45,84.704,346.45
2641519-259,76.9631,141.75,87.201,357.55
2631878-2,80.7386,146.5,85.7955,369.55
1536975-3,84.4318,152.6,90.1695,385.55
2840388-5,80.7746,139.4,87.144,351.05
1859910-3,85.6819,156.9,93.6935,396.7
3413663-2,79.9209,140.45,85.3825,353.85
2498140-2,85.7315,156.7,91.304,396.35
2716401-4,76.1362,139.1,85.226,350.35
788156-3,88.9039,161.5,93.225,408.4
1844542-2,81.5235,149.05,89.087,375.9
3373364-2,78.1817,143.0,84.4885,361.2
2054004-2,89.716,162.15,94.433,410.5
3003591-5,80.3977,146.2,85.1715,368.8
3269324-7,76.875,140.55,86.9315,354.15
3600337-3,82.8412,150.8,91.024,381.15
2514729-2,84.4318,153.65,90.284,388.15
2467288-8,83.1252,148.2,87.044,374.35
4007207-2,83.8637,152.25,89.941,384.8
1377809-2,86.1366,156.7,92.1625,395.9
920321-2,78.3972,142.2,85.0485,358.35
369330-3,82.4721,148.6,88.1075,375.05
2479252-162,78.8511,142.65,86.0135,360.0
188505-2,73.3804,134.1,84.6415,337.15
1160735-59,77.5444,142.7,85.617,359.5
3240830-3,82.6047,150.95,88.29,381.45
3101662-36,82.7653,150.0,88.1135,378.65
1447160-3,80.3409,146.9,87.215,370.75
1097733-3,80.4545,147.25,85.3415,371.4
3093313-7,76.2942,138.5,86.185,348.95
2446085-2,81.1363,148.55,88.184,374.65
1366762-2,82.1592,147.65,88.695,372.9
2760026-4,82.574,149.65,87.6465,377.9
4340551-3,80.284,145.2,86.931,366.75
763451-2,83.8455,154.2,91.0135,389.05
3971810-2,84.375,154.5,90.397,390.6
1305945-70,83.116,146.05,88.6325,368.95
1689467-2,78.6362,144.05,86.9305,363.4
1890742-8,82.3297,151.35,88.9785,382.25
2595490-347,82.1024,147.5,88.638,372.0
1271507-2,83.9774,151.65,90.4545,383.2
566550-2,82.7262,149.3,89.3985,376.7
1349762-2,81.4204,144.9,87.899,365.55
1464658-3,84.8295,152.9,90.0555,386.3
2508257-2,81.7516,150.05,89.37,378.85
3210340-68,80.9561,148.65,86.524,374.85
3667946-67,81.9404,147.3,87.5815,371.85
4024770-43,88.687,159.65,92.837,404.2
4133562-4,81.8182,150.1,87.6125,379.4
3570932-2,85.7386,155.9,91.423,394.25
1892864-2,82.0455,148.75,86.1905,375.05
1402955-1488,86.0229,156.5,91.423,395.6
455553-2,76.5914,139.55,87.898,351.2
124858-3,76.1447,136.7,84.248,344.1
998724-2,79.5225,147.15,88.57,371.15
597019-2,79.5003,141.7,85.8195,357.05
3423348-4,82.0931,148.6,87.664,374.9
2260460-2,77.4257,133.05,82.9425,334.6
2783227-56,80.538,147.9,88.506,373.05
3539109-2,82.8411,153.65,90.9665,387.8
1711646-2,80.6071,141.7,86.2855,357.35
1202159-2,83.9205,154.0,90.4545,388.8
3880821-3,79.9431,143.55,84.944,361.75
4329382-2,80.0,139.6,84.999,351.6
94545-3,83.6697,154.85,90.8625,391.8
2566095-2,82.5478,149.45,87.9495,377.4
4275031-2,82.9548,155.2,90.739,392.3
1507856-2,82.4432,146.15,87.101,368.85
192387-2,81.7686,147.95,87.6945,373.5
4114140-12,76.8051,139.3,84.252,351.05
3220437-10,79.6375,143.4,87.7715,361.55
2935075-2,83.5712,149.95,89.709,378.75
23958-5,78.5567,146.5,86.5745,369.45
28433-2,75.7548,137.8,83.8335,347.2
2086260-2,81.3068,147.65,87.841,372.9
1852062-100,87.4432,156.1,90.226,394.45
3450484-7,82.865,150.3,91.346,379.75
2854734-2,82.0636,149.2,88.6155,376.5
1788286-297,81.4773,151.4,90.3405,382.3
1337507-3,80.909,151.75,90.739,383.15
3170991-3,81.7522,149.9,88.1775,378.65
4370492-2,79.6589,142.7,87.9555,359.7
633295-7,79.0536,141.95,88.3025,357.45
2870833-2,89.1372,162.4,92.7765,411.1
2621605-15,82.1023,150.2,88.2975,379.4
2208641-2,81.9887,148.5,87.386,374.75
1633441-502,78.3404,148.3,87.6635,374.2
3974148-2,88.5794,163.8,95.849,414.3
1330261-32,82.4433,147.0,86.703,371.1
2002737-4,80.3304,146.65,88.006,370.0
2755800-5,81.4368,147.9,88.616,373.65
2746343-2,76.6209,136.95,83.8455,344.65
273075-2,84.2528,153.75,91.247,388.35
452070-14,82.5289,149.65,91.065,377.8
857066-3,77.5647,141.6,85.993,357.1
4201405-2,81.696,151.1,88.633,381.6
996572-2,78.4991,146.7,90.444,370.25
3099282-2,77.8846,145.1,87.95,365.85
595281-2,78.6074,138.15,85.0245,348.0
3911767-2,75.939,135.7,82.8785,341.55
361033-4,80.3996,144.45,87.6965,363.95
4256651-2,75.5113,138.5,83.691,348.75
488950-3,77.8285,139.85,84.821,352.4
3928785-2,79.5799,145.9,87.6005,368.45
1096708-3,75.4729,125.5,80.4175,315.5
1265855-2,80.7194,140.8,86.0615,354.95
4341155-2,86.3638,157.55,92.161,398.6
1738148-2,79.943,146.3,86.589,369.45
3220780-2,77.9421,141.35,87.152,356.25
672605-68,83.562,148.9,88.74,376.25
3095068-79,78.1126,144.1,85.3905,363.5
3000433-53,76.9514,137.45,82.357,346.0
2037601-6,81.4203,144.85,85.3415,365.85
234927-17,81.3701,145.8,86.837,367.85
1262326-182,77.5895,141.4,87.03,356.35
857288-2,76.1976,136.9,86.1625,344.65
1577984-5,82.2728,149.4,89.1485,377.15
1361705-8,86.3638,157.8,92.3885,399.05
3828353-2,81.2499,147.6,87.4995,372.05
218700-2,79.932,148.15,90.2785,374.15
627686-2,80.8987,147.75,87.892,373.1
3172995-4,69.4156,130.55,81.9225,328.0
4047859-3,81.1716,149.3,88.0575,377.15
1998058-5,81.4106,148.8,89.142,375.65
2436846-47,82.3295,148.55,88.298,374.35
1587544-6,79.8862,144.35,85.853,363.8
2318481-2,82.9932,150.2,87.3155,379.25
4078085-2,86.5272,156.6,90.7335,396.0
613881-3,79.9549,146.45,88.328,369.6
2774828-2,81.6941,151.55,90.4495,382.85
3382408-2,82.1592,150.1,88.5815,378.9
653782-7,80.8784,150.85,90.4945,381.5
2123173-2,76.1362,141.45,85.9655,356.7
2751085-148,81.8562,147.9,87.26,373.4
122771-2,75.2599,135.2,83.238,340.3
3979597-58,80.6251,145.5,87.1585,367.65
3776956-2,78.4657,143.5,84.261,361.7
3414029-4,65.5309,121.55,76.2795,305.05
1202351-3,82.8979,150.35,89.318,380.0
1463985-533,84.6022,149.5,87.842,377.85
408207-18,81.7431,149.1,88.9105,376.4
3261949-12,81.7517,149.25,88.406,377.05
2336681-2,75.2272,135.75,82.215,341.95
412746-3,78.7832,142.45,86.917,358.65
2200999-2,84.7158,154.85,89.9985,391.75
945757-3,77.5772,142.3,85.603,359.1
1778481-2,82.6041,151.75,91.0765,383.45
1971589-2,84.8863,154.35,89.773,390.3
3590289-2,81.3888,147.5,89.112,371.9
2195718-2,81.4203,147.4,87.8985,372.1
128632-5,79.2274,144.5,86.225,364.55
1102173-2,75.3409,137.7,83.578,346.8
2345190-3,84.6911,153.55,89.4725,387.95
577828-2,80.015,135.3,86.619,340.55
2040077-2,76.4772,142.7,85.057,359.6
230966-4,91.3374,165.75,95.608,419.35
2369382-2,81.2297,150.0,87.544,378.75
112580-2,83.9774,153.95,90.511,388.6
1770469-2,78.7956,142.25,86.9235,358.85
4003665-2,87.3296,159.55,93.522,404.05
1913267-3,83.3524,152.55,90.227,385.75
2158679-2,82.1025,148.25,88.241,374.15
2925147-2,85.8293,155.35,89.642,393.1
1902861-3,83.9121,154.15,92.2135,388.95
2725570-145,82.414,146.85,86.1155,370.7
1734771-3,81.5341,145.8,86.3625,368.2
827527-21,77.931,141.85,86.0075,357.65
2682297-4,72.9252,132.3,81.2295,332.85
795815-4,76.6098,143.2,86.7375,360.9
2688127-4,82.15,148.5,87.6645,374.6
3212057-6,83.3439,150.3,87.8915,379.75
2978912-2,80.3978,149.15,87.6705,376.3
3224549-4,77.4999,137.85,80.7395,347.3
3469088-51,79.1925,140.1,87.5505,353.0
774619-18,83.2388,152.3,89.488,384.55
1183280-3,79.0908,143.85,86.7035,362.45
1920171-13,81.9782,147.1,87.0385,371.15
1375234-12,79.7616,145.65,86.9235,367.85
1775792-2,77.1022,142.65,85.455,359.95
1714977-2,80.2169,143.45,84.822,361.75
459475-2,79.8646,149.2,90.159,376.45
1924599-2,85.7956,154.35,89.601,389.9
4018679-7,84.2614,153.5,92.7845,387.7
3564915-3,86.3639,157.4,92.6145,398.2
3456591-2,82.6524,147.2,88.853,371.45
3986520-2,85.2764,153.5,91.1325,387.95
1050785-2,77.2405,143.55,84.883,361.8
2912189-127,88.119,159.2,91.8745,402.45
1349910-2,84.2614,151.75,89.092,383.25
4328325-2,76.2368,131.3,80.785,330.5
1419485-2,81.6288,150.15,88.2845,379.15
3261874-2,76.6094,138.1,83.664,348.0
777503-12,85.6747,157.3,92.8935,397.6
1561114-2,80.5571,147.55,89.087,372.55
4328670-26,80.785,146.5,87.664,369.6
3940641-2,75.3977,133.85,82.952,336.6
3604535-2,75.1137,139.5,89.035,351.25
402963-2,83.8846,152.65,90.718,385.8
847826-657,82.8698,149.55,89.3025,377.35
1330290-8,81.3068,145.2,85.568,366.6
3716061-3,82.7275,152.55,89.432,385.7
4273228-2,77.5188,143.95,87.2515,362.75
2812187-2,81.2971,145.85,86.4115,368.05
1971142-2,83.0116,150.35,89.376,379.5
1780190-2,81.1364,148.15,88.467,374.0
4303387-2,69.4721,123.0,77.171,308.65
1527672-63,81.638,151.6,91.0185,383.0
699595-2,89.4273,162.6,92.781,411.4
1846304-5,87.1024,159.9,93.6355,404.6
2537228-4,80.1136,149.35,89.2615,376.8
137616-2,82.642,152.4,91.4075,384.65
1923810-388,81.9887,144.65,86.7035,365.1
4128765-6,78.2268,139.75,84.9345,352.45
4152623-5,78.5794,146.8,88.9785,370.65
891530-2,80.9487,147.05,87.5235,371.0
965916-2,74.2334,134.75,81.201,339.5
3931954-2,77.3484,142.8,86.568,360.25
2450110-4,82.7275,152.05,89.261,383.95
1846349-2,87.1024,159.4,92.6725,403.5
1443765-2,85.1704,154.95,90.0555,392.0
2508844-2,81.0228,147.75,87.899,372.6
969846-6,82.4721,145.8,86.851,368.5
801010-34,79.1932,145.05,85.9575,365.95
3368521-2,81.25,149.3,87.6135,376.6
424732-2,83.3524,150.05,89.4315,378.95
1876009-39,87.6135,157.5,92.502,398.45
123065-6,75.3167,135.45,83.181,340.8
3164600-3,76.4073,143.35,86.1285,361.5
1914683-2,84.4318,154.55,91.3655,390.85
696557-3,91.9152,168.75,97.8385,427.25
3056132-3,82.2911,152.2,90.207,384.45
3006594-2,82.0266,150.9,88.2285,381.4
2438832-668,85.2762,155.35,90.2225,392.8
1436536-3,85.284,155.25,89.9985,392.2
1337025-5,83.0683,146.1,87.158,368.95
769104-5,83.2389,150.95,90.8535,381.45
2843537-7,77.4641,145.4,86.6255,366.7
2545427-2,79.0796,147.35,89.086,371.75
847728-2,81.7777,147.95,88.2725,373.55
1134712-2,82.6138,151.2,90.113,381.8
2831867-5,78.509,143.55,87.404,361.65
3833600-2,80.7276,144.95,87.152,365.85
1441330-4,83.6366,151.35,89.092,382.55
775453-2,82.2532,149.35,89.9315,376.95
3013928-2,84.5291,152.25,88.742,385.0
3034271-3,76.4804,144.25,85.6535,363.45
229192-3,86.8133,148.95,92.612,375.95
1630854-6,80.284,150.05,88.41,378.85
4190056-2,78.5226,147.25,90.9095,371.65
2618987-2,83.2956,149.65,88.184,377.55
3642604-145,79.6588,145.35,88.1265,366.6
2605431-3,81.3539,147.8,87.6075,373.05
3459984-2,83.4661,150.25,89.432,379.55
3504962-3,82.9548,150.7,88.524,380.5
3399830-2,78.3391,141.15,85.277,356.05
3799034-2,74.9599,134.0,81.731,336.95
1735450-2,80.3976,142.75,85.2845,360.05
3476429-2,83.6934,154.95,92.445,391.55
3881219-2,81.0796,145.9,86.702,368.45
997170-48,81.2859,148.3,88.456,374.15
3280110-2,76.5784,145.95,86.924,368.7
465615-215,79.5454,144.0,87.8425,363.1
3549665-2,80.6515,147.1,88.106,370.95
2092997-2,84.6022,150.6,89.262,380.3
4155257-4,80.7282,147.95,89.142,373.5
1579046-2,82.2728,150.5,88.8085,380.4
1605517-3,82.2161,149.35,87.443,377.4
1147959-5,80.8524,148.35,89.545,374.35
2521889-3,86.2854,157.05,91.6365,396.85
1349648-2,82.5001,147.0,88.24,371.0
3462309-2,76.7926,140.1,85.3815,353.15
3426824-55,77.489,145.3,88.291,366.55
2137080-5,81.4204,146.6,88.639,369.9
1386338-8,82.5001,154.0,91.65,389.15
2111793-2,81.1364,151.0,90.568,381.6
782963-2,81.4206,147.35,87.956,372.0
2446044-3,79.8294,145.1,87.044,366.3
1808398-61,82.7274,153.45,90.2265,387.65
4226963-4,82.3297,153.7,92.785,388.15
3943404-4,85.5115,157.05,90.91,397.1
4103372-78,80.9659,147.3,88.2975,371.9
1915252-5,79.6589,146.35,87.671,369.25
2847035-2,75.7902,142.75,85.365,360.15
4095486-2,80.4545,147.3,87.215,371.8
1862869-3,86.0228,156.95,91.9345,397.0
2059707-24,81.25,144.95,86.1345,366.1
4360508-231,84.8295,156.05,91.366,394.8
2540642-3,82.3773,151.7,88.1775,383.15
1055727-3,83.182,153.0,89.7145,386.8
3051712-5,80.7844,144.3,84.8225,363.7
350751-11,82.5472,151.35,91.133,382.25
1870127-40,89.0909,160.45,92.6715,406.3
2266329-47,73.9062,137.65,85.0495,346.55
2423938-7,81.3069,146.8,87.0455,370.5
1404716-2,85.5115,154.85,91.1945,391.15
845398-2,80.4682,147.4,86.7895,371.55
2217054-8,74.0767,135.4,83.0575,341.0
238249-96,82.8221,149.95,88.6815,378.8
1655435-2,81.9318,147.75,87.215,373.25
3010956-5,82.1872,151.6,87.424,383.0
1312353-13,82.1024,149.45,88.9215,377.4
3425115-2,81.6288,149.45,89.705,377.0
3553424-6,84.7726,156.3,92.615,395.25
508132-2,81.2864,149.3,88.4545,376.6
269289-410,81.653,148.7,88.5515,375.25
4021080-2,87.3296,158.25,91.8785,399.9
293241-2,85.154,155.4,91.527,393.3
3180642-5,76.6222,143.75,86.918,362.4
3466455-2,85.3898,155.9,91.361,394.25
856401-2,78.6363,145.95,88.978,368.65
2420898-2,83.5052,153.35,91.2425,387.2
18302-2,79.2951,146.45,87.9985,369.5
1818235-2,90.0517,166.2,94.7695,420.2
1679241-205,81.3068,146.75,85.795,370.35
531072-2,81.9377,147.7,87.7505,373.0
3181846-2,81.5817,146.65,86.298,370.1
2558833-109,81.25,146.9,85.682,370.7
4324246-24,85.105,153.35,88.8605,387.2
1483788-2,82.3296,148.55,88.2975,374.7
90822-18,72.5313,127.25,80.0115,319.55
1460944-83,80.9091,142.7,83.919,359.55
1619767-2,81.9318,145.0,86.022,365.85
4100777-3,80.1945,145.8,88.3345,368.0
2589685-2,78.9661,143.7,85.8455,362.5
3104203-334,76.2936,139.2,83.1695,350.3
3503475-5,84.8785,154.3,89.9935,389.85
3252015-4,77.8977,145.0,86.988,366.0
1639793-4,75.9089,136.15,82.895,343.1
4089686-2,82.557,149.35,87.101,376.75
1790840-7,86.8183,157.7,91.7645,398.6
904955-2,77.6326,133.9,83.722,336.85
2317007-11,80.273,148.05,86.3555,373.55
225682-4,76.2499,135.45,84.489,341.5
2499659-68,79.943,145.5,87.101,366.9
845848-16,80.2977,145.25,85.651,366.45
2362705-102,78.7499,145.2,86.8735,366.05
4147004-4,85.2186,155.15,91.8175,392.3
4303728-2,78.4659,144.4,86.817,364.3
2942732-5,80.8209,147.6,90.552,372.65
75205-2,79.5818,145.8,88.966,368.35
259329-2,82.1396,148.0,88.0,373.95
2600881-2,83.1821,147.75,86.588,373.1
681503-3,90.8862,165.0,94.416,417.6
4258732-83,82.8411,148.5,89.4315,374.8
3151956-42,81.297,146.55,85.7315,369.7
3176490-2,76.6658,137.75,84.4065,347.0
195647-2,72.9403,129.95,82.0915,326.7
203653-89,77.9504,144.1,87.5805,363.4
4363172-2,81.0691,145.55,86.242,367.6
3094001-2,79.74,144.75,86.74,364.95
1882688-2,82.3768,149.8,87.607,378.3
3780482-7,80.7955,144.85,87.614,365.6
4282748-11,82.6137,150.8,88.07,381.15
764995-6,82.0455,147.75,88.127,373.2
2887288-2,87.3864,161.6,94.772,408.8
3537389-5,84.9914,154.5,91.361,390.8
1287815-2,81.5909,148.55,89.0355,374.7
2583599-2,75.3838,137.85,83.1695,347.35
986357-2,78.7257,139.85,85.666,352.3
1989401-2,90.1705,166.3,95.1125,421.25
1280657-2,79.3748,142.6,85.965,359.35
845325-10,81.3905,148.15,86.626,374.05
2274481-2,74.0773,138.15,86.1845,348.3
606446-4,80.2291,146.0,88.494,368.6
3129295-45,81.8085,151.2,88.349,381.95
1074868-2,81.4205,147.75,87.899,373.1
2903662-2,85.8293,155.15,91.637,392.15
2127135-2,79.932,145.6,87.322,367.0
1386930-2,85.3409,155.2,91.195,392.3
2129969-2,82.6615,150.55,88.2915,380.0
2454748-2,81.344,148.1,88.1715,373.8
457578-3,82.3767,150.45,88.1195,380.1
1634088-2,84.2044,150.85,88.297,381.0
157245-2,81.3225,147.8,87.301,373.05
794274-3,84.9784,154.1,91.2935,389.4
2713056-12,79.9321,149.25,87.2655,376.5
286561-2,76.1101,140.2,86.233,353.25
3062394-110,78.2262,140.35,84.1945,354.35
3160623-2,81.5909,146.8,86.873,370.45
4280440-4,78.1125,141.45,83.8525,356.45
2021827-3,79.1357,141.3,86.1845,356.1
886594-2,78.9849,144.7,88.5205,364.8
2575115-8,84.074,152.15,89.5335,384.15
3490219-4,82.6707,152.75,91.366,385.95
2735507-2,82.5471,153.35,89.5395,387.1
3233895-2,79.9999,149.8,89.602,378.5
3526120-2,84.8862,153.7,90.454,387.95
3124429-2,75.273,129.65,79.8895,325.7
915655-2,84.4631,154.2,90.0395,389.05
1533335-3,81.9888,147.8,86.7595,373.3
197053-19,81.2664,148.9,89.522,375.6
2308857-2,80.6511,147.95,88.392,373.25
444815-2,81.0482,143.5,86.6815,361.75
3409299-17,74.3607,139.95,85.9015,352.95
3400106-2,76.9194,143.3,86.525,361.2
3984844-3,86.9246,155.45,90.2205,393.45
1135896-2,76.7482,145.5,88.5195,366.85
3267450-6,75.8521,141.55,88.0115,356.9
3402383-95,84.0818,155.35,91.8735,392.65
1853806-3,82.3865,150.4,88.1265,379.9
3400511-2,81.4206,152.2,90.739,384.35
972580-2,81.6177,151.7,89.5275,383.0
4137719-2,76.875,139.85,85.171,353.0
867130-2,77.1343,146.45,90.614,369.6
4041504-4,91.1931,167.85,95.678,425.35
4357267-2,69.7728,129.35,81.136,324.85
1987213-84,84.7726,154.7,90.625,391.25
2048423-4,84.1478,148.7,88.184,375.3
2430042-4,84.5454,152.25,89.1485,384.35
2701308-3,79.3637,142.6,86.356,359.65
3520021-2,79.8862,144.85,88.5815,365.35
3748354-2,77.9983,137.85,86.525,347.2
2941250-2,80.1704,148.35,89.148,374.2
3488495-14,81.8751,150.05,90.112,379.05
2082471-5,79.3748,143.65,85.1145,361.95
282050-54,80.1593,144.25,86.7525,363.75
4107811-90,84.0342,153.35,89.601,387.15
2359161-4,81.7614,149.6,88.866,378.0
1737441-2,79.6022,141.15,85.3995,356.05
64664-2,78.9092,139.15,82.6595,350.3
2843482-6,76.9319,140.05,85.399,353.05
2405023-2,74.0768,135.6,80.7275,342.0
413119-2,79.4316,144.0,84.659,363.1
2619040-2,84.375,152.7,89.318,385.3
667098-12,77.6071,144.35,86.8945,363.6
313711-2,79.4559,143.9,86.682,363.05
1463729-2,84.7727,150.5,88.866,380.45
1871590-2,88.5794,159.85,92.4455,404.25
3552434-47,80.6047,146.9,87.886,370.75
606181-2,81.0854,149.05,88.323,376.05
732622-2,84.6255,154.25,91.1745,389.7
3383129-2,81.534,150.2,89.261,379.1
2579493-2,84.1477,150.5,88.2405,380.65
315844-4,84.4638,155.45,91.4645,393.1
255170-2,84.3965,152.9,90.0335,386.55
2572725-2,82.1592,147.9,85.9085,373.45
3078750-2,77.3171,146.15,88.8605,369.2
735898-2,85.8451,155.55,91.646,393.85
3689154-2,80.8523,145.95,88.013,368.65
528109-132,79.318,144.6,85.2285,364.75
