query_id,% Identity,bitscore,% Positives,score
AAA17971.1,97.56,174.5,99.6,442.6
AAA17973.1,98.64,177.8,99.71,451.1
AAA17974.1,95.68,174.95,97.96,443.65
AAA17975.1,93.06,170.05,97.9,430.8
AAA18262.1,91.87,165.9,95.79,419.55
AAA18263.1,98.01,176.4,99.77,447.4
AAA18264.1,96.42,176.05,97.9,445.8
AAA18265.1,94.08,169.2,97.1,428.5
AAA18266.1,89.44,165.15,96.46,418.2
AAA18267.1,92.2,166.95,96.93,422.8
AAA18268.1,98.41,176.25,99.77,446.2
AAA18269.1,98.95,174.8,100.0,443.1
AAA18270.1,97.61,174.45,98.58,442.0
AAA18272.1,94.83,169.15,96.19,428.45
AAA18273.1,92.56,163.15,96.68,413.0
AAA18275.1,97.39,172.65,98.46,437.6
AAA18277.1,96.93,175.2,99.77,444.05
AAA18278.1,91.3,171.75,98.8,435.4
AAA18279.1,98.35,175.65,99.54,445.25
AAA18280.1,98.62,175.7,99.31,445.5
AAA18485.1,86.88,161.4,93.07,408.7
AAA18807.1,87.2,158.05,93.69,399.65
AAA18808.1,92.97,168.2,97.69,426.1
AAA18809.1,93.92,171.7,97.9,435.2
AAA18810.1,87.38,159.25,93.35,402.9
AAA18811.1,94.55,173.1,99.89,438.8
AAA18812.1,92.26,168.95,97.67,427.75
AAA18813.1,91.76,169.15,96.64,428.3
AAA18814.1,92.67,168.85,97.5,427.85
AAA18815.1,95.63,174.2,99.09,441.35
AAA18817.1,91.11,166.7,96.06,421.9
AAA18818.1,93.86,170.3,98.29,431.55
AAA18819.1,94.45,171.7,98.47,435.05
AAA18886.1,89.65,165.35,96.99,418.25
AAA18890.1,97.9,176.95,98.58,448.7
AAA19488.1,96.82,175.45,97.73,444.9
AAA19489.1,96.76,175.7,99.6,445.15
AAA19490.1,97.55,175.0,99.77,443.6
AAA19878.1,90.57,167.35,94.09,423.65
AAA19881.1,88.47,160.25,93.58,405.45
AAA20099.1,82.24,148.5,93.57,374.9
AAA20100.1,84.71,148.4,94.05,374.5
AAA20101.1,83.65,152.5,92.71,385.15
AAA20138.1,98.41,174.75,99.49,442.9
AAA20140.1,98.47,178.4,99.94,452.5
AAA20150.1,97.56,174.45,99.54,442.35
AAA20169.1,96.3,170.05,97.04,430.4
AAA20170.1,94.6,170.6,98.97,432.4
AAA20171.1,92.49,167.35,96.47,423.8
AAA20172.1,95.51,174.5,98.58,441.95
AAA20173.1,93.18,171.1,98.69,433.0
AAA20174.1,94.26,169.85,98.75,430.3
AAA20175.1,95.12,163.05,96.9,412.65
AAA20176.1,95.22,172.35,97.5,436.6
AAA20177.1,92.89,169.85,96.87,430.3
AAA20178.1,86.81,162.0,96.25,409.85
AAA20442.1,88.68,161.25,94.25,408.4
AAA20444.1,98.52,178.35,99.83,452.0
AAA20445.1,93.75,171.6,98.63,435.1
AAA20489.1,97.33,177.35,99.77,449.25
AAA20490.1,92.33,163.75,93.52,414.6
AAA20546.1,80.51,145.9,90.52,368.0
AAA35967.1,88.4,162.8,95.51,412.15
AAA35974.1,86.53,155.8,93.13,394.25
AAA35976.1,85.28,158.0,93.97,399.85
AAA36052.1,94.37,170.15,99.43,431.15
AAA36053.1,93.41,169.3,97.67,428.75
AAA36056.1,96.02,170.4,97.95,431.7
AAA36057.1,91.08,165.35,96.3,418.5
AAA36063.1,92.78,167.6,96.65,424.6
AAA51012.1,83.88,159.55,94.48,403.8
AAA51013.1,92.15,167.1,95.85,423.4
AAA51014.1,94.66,171.25,98.01,433.9
AAA51015.1,96.59,173.35,99.03,439.15
AAA52092.1,94.94,171.95,98.01,435.65
AAA52093.1,92.61,170.55,99.49,432.0
AAA52094.1,96.36,174.4,98.97,442.2
AAA52095.1,92.61,166.85,96.3,422.6
AAA52627.1,81.25,149.75,89.89,378.6
AAA52628.1,71.18,132.9,83.91,334.3
AAA52786.1,94.46,165.55,96.25,418.85
AAA52796.1,92.05,168.2,96.99,426.1
AAA52797.1,81.57,153.2,91.81,387.0
AAA52798.1,97.5,177.65,99.71,451.2
AAA52799.1,92.1,169.65,96.7,429.7
AAA52800.1,89.92,164.3,94.48,415.75
AAA52801.1,85.76,155.7,93.28,393.75
AAA52802.1,78.35,149.85,91.38,378.35
AAA52803.1,96.3,171.1,98.07,433.25
AAA52804.1,95.91,173.9,97.44,440.75
AAA52813.1,90.48,165.65,95.33,419.35
AAA52814.1,89.69,162.35,94.58,410.65
AAA52815.1,87.19,159.65,94.23,403.4
AAA52816.1,88.72,161.6,93.56,409.2
AAA52819.1,88.19,160.25,94.18,405.5
AAA52820.1,87.71,159.3,92.6,403.15
AAA52824.1,86.66,149.65,88.71,377.95
AAA52825.1,97.33,174.75,99.14,442.65
AAA52826.1,98.3,175.5,99.15,445.0
AAA52827.1,91.33,166.1,95.32,420.25
AAA52828.1,92.67,167.6,94.6,424.35
AAA52833.1,94.65,173.6,99.54,439.8
AAA52834.1,98.07,175.05,99.37,443.8
AAA52835.1,98.47,176.35,99.71,446.7
AAA52836.1,98.12,176.15,99.71,446.3
AAA52837.1,91.31,150.0,96.36,378.6
AAA52855.1,94.77,171.6,98.46,434.85
AAA52856.1,93.69,169.75,96.47,430.3
AAA52857.1,91.08,163.15,94.32,413.05
AAA52863.1,98.93,169.6,99.7,429.55
AAA52865.1,85.2,156.9,93.79,396.8
AAA52866.1,95.0,172.35,98.63,436.55
AAA52867.1,97.78,177.55,99.94,450.8
AAA52868.1,92.38,168.5,96.59,426.8
AAA52869.1,87.72,162.55,91.93,411.65
AAA52870.1,97.04,172.9,98.12,438.4
AAA52872.1,95.4,172.15,99.26,436.35
AAA52874.1,93.92,173.75,98.8,440.35
AAA52875.1,93.75,170.95,98.58,432.65
AAA52876.1,98.81,178.8,99.6,453.45
AAA52877.1,93.4,169.4,94.88,428.85
AAA52878.1,94.43,173.6,98.86,440.0
AAA52880.1,97.78,177.45,99.89,450.65
AAA52881.1,90.68,168.55,96.59,426.8
AAA52883.1,85.89,159.1,95.45,402.35
AAA52884.1,95.34,172.95,99.6,438.3
AAA52899.1,92.52,157.9,94.99,399.25
AAA52901.1,94.82,166.0,97.24,419.95
AAA52902.1,96.88,167.65,98.53,424.6
AAA52903.1,94.76,163.25,95.41,412.95
AAA52904.1,97.12,169.65,98.59,429.65
AAA52905.1,94.7,165.3,98.45,418.2
AAA52906.1,94.76,166.85,97.47,422.7
AAA52908.1,98.29,172.5,99.29,437.05
AAA52909.1,97.94,171.95,99.94,435.55
AAA52911.1,96.18,168.65,97.41,427.5
AAA52915.1,96.0,169.2,97.71,428.55
AAA52917.1,77.56,142.65,89.69,360.05
AAA52919.1,85.8,151.85,90.16,383.15
AAA52921.1,92.12,163.15,95.65,412.95
AAA52923.1,80.18,143.55,86.88,361.85
AAA52929.1,83.35,149.0,88.53,376.6
AAA52931.1,92.41,163.55,95.7,413.9
AAA52933.1,86.81,153.65,93.11,388.5
AAA52937.1,75.28,138.0,87.52,347.65
AAA52940.1,80.11,145.8,91.35,368.6
AAA52941.1,86.32,156.75,94.25,396.3
AAA52942.1,80.85,149.35,89.32,377.05
AAA52943.1,86.46,160.4,94.37,406.25
AAA52945.1,83.52,154.95,92.28,391.9
AAA52946.1,94.54,167.1,96.59,423.15
AAA52948.1,83.41,149.3,88.59,377.15
AAA52952.1,92.0,164.3,98.06,415.8
AAA52956.1,89.88,161.15,95.59,408.05
AAA52974.1,87.9,160.9,91.76,407.25
AAA52975.1,92.5,169.85,95.91,429.85
AAA52976.1,89.94,165.55,94.32,418.95
AAA52977.1,85.87,158.55,92.54,401.05
AAA52978.1,95.57,168.55,98.58,426.75
AAA52979.1,88.97,168.15,96.87,426.05
AAA52981.1,88.23,163.4,97.67,413.65
AAA52982.1,98.18,175.3,99.43,444.4
AAA52983.1,91.86,168.1,97.78,425.95
AAA52984.1,81.37,152.75,91.06,386.2
AAA52985.1,98.64,176.35,99.6,447.3
AAA52989.2,96.99,176.35,99.37,446.95
AAA52991.2,97.73,176.55,99.77,448.0
AAA52994.1,98.58,176.95,99.89,448.45
AAA52998.1,97.44,174.2,98.69,441.6
AAA52999.1,98.41,176.4,99.66,447.2
AAA53006.1,92.67,162.45,95.12,411.45
AAA53007.1,93.23,161.0,98.54,407.65
AAA53008.1,89.72,162.3,93.52,410.6
AAA53009.1,97.84,177.3,99.89,449.65
AAA53010.1,92.33,167.3,95.68,423.65
AAA53011.1,95.45,171.85,97.22,435.55
AAA53016.1,92.95,169.0,96.76,428.15
AAA53017.1,93.92,169.35,96.99,428.7
AAA53018.1,92.61,169.8,97.62,430.4
AAA53020.1,98.58,175.7,99.37,445.2
AAA53021.1,95.51,171.4,97.73,434.25
AAA53022.1,95.17,170.1,98.52,431.15
AAA53023.1,98.81,176.9,99.37,448.6
AAA56824.1,96.82,176.4,99.89,447.15
AAA57246.1,94.94,172.75,97.61,438.05
AAA58691.1,90.78,158.15,93.49,400.2
AAA58729.1,88.07,164.1,97.16,415.3
AAA58731.1,95.79,172.45,98.46,437.25
AAA58733.1,97.67,173.9,98.63,440.9
AAA58814.1,96.42,172.95,98.58,438.4
AAA58967.1,98.41,178.45,99.77,452.9
AAA58969.1,98.75,177.05,99.71,449.15
AAA58970.1,94.37,170.35,95.45,431.5
AAA59449.1,98.75,178.25,99.54,451.9
AAA61055.2,93.96,169.1,98.33,428.3
AAA62592.1,95.25,167.5,95.77,424.45
AAA63201.1,94.14,168.1,97.67,426.15
AAA63202.1,94.71,169.75,97.04,429.75
AAA63203.1,97.56,175.8,98.63,445.55
AAA63204.1,93.64,171.3,96.53,433.3
AAA63206.1,94.83,171.95,96.93,435.75
AAA64876.1,92.72,169.9,94.71,430.45
AAA65221.1,97.84,176.9,99.89,448.75
AAA65222.1,92.02,167.2,94.13,423.35
AAA65920.1,97.33,175.85,99.66,445.65
AAA65921.1,97.05,174.4,98.69,441.9
AAA65923.1,98.41,177.55,99.71,450.0
AAA66366.1,98.75,176.55,99.71,447.8
AAA66367.1,97.1,174.65,98.07,442.6
AAA66368.1,98.41,178.6,99.94,452.55
AAA66369.1,88.01,164.05,95.91,414.9
AAA66371.1,92.5,167.25,94.26,423.4
AAA68427.1,88.37,162.05,94.76,410.1
AAA69008.1,91.01,166.0,95.5,419.9
AAA69009.1,88.49,156.0,91.77,394.45
AAA69010.1,89.59,161.95,95.28,409.65
AAA69011.1,97.78,176.35,98.92,446.8
AAA69493.1,96.13,174.15,98.52,441.4
AAA69494.1,69.6,133.1,84.11,334.95
AAA69727.1,98.63,169.05,99.94,428.15
AAA69732.1,93.63,168.9,97.33,427.65
AAA69737.1,98.85,176.7,99.71,448.2
AAA69739.1,95.98,168.15,97.07,426.3
AAA69740.1,96.53,173.85,98.52,440.55
AAA69741.1,93.45,164.65,96.21,416.5
AAA70227.1,90.8,169.0,96.99,427.85
AAA70228.1,88.8,162.2,93.41,410.45
AAA72131.1,93.52,171.65,97.62,434.95
AAA72631.1,89.14,162.45,95.28,410.95
AAA75082.1,97.38,173.0,98.35,438.6
AAA76579.1,97.84,173.85,98.69,440.35
AAA79855.2,96.53,175.3,98.69,444.55
AAA80597.1,84.89,152.3,92.05,384.7
AAA80598.1,95.11,170.55,98.07,432.25
AAA80599.1,89.59,163.5,94.9,413.85
AAA80600.1,93.86,172.5,98.58,437.6
AAA80602.1,87.1,159.1,94.15,402.35
AAA80603.1,96.77,174.8,99.55,443.05
AAA80604.1,93.11,163.65,96.73,414.0
AAA80605.1,94.73,166.55,97.66,421.45
AAA80606.1,94.95,167.0,97.77,423.05
AAA81321.1,96.99,177.35,98.69,450.05
AAA84949.1,93.07,168.35,96.7,426.35
AAA84950.1,94.03,170.55,97.73,432.0
AAA84952.1,93.98,170.85,97.73,432.9
AAA84953.1,94.03,170.6,97.78,432.15
AAA84954.1,92.33,168.1,97.22,425.7
AAA84955.1,93.86,169.5,97.04,429.25
AAA84956.1,90.51,165.85,96.42,420.15
AAA84957.1,93.41,168.65,96.7,427.1
AAA84958.1,94.6,171.1,97.73,433.55
AAA84959.1,94.2,169.9,98.46,430.4
AAA84960.1,91.7,167.5,97.95,424.2
AAA84963.1,92.95,166.6,97.39,421.65
AAA85067.1,94.55,171.05,97.9,432.9
AAA85074.1,93.75,169.65,98.35,429.7
AAA85075.1,94.77,171.25,98.47,433.75
AAA85076.1,94.38,170.9,97.73,432.75
AAA85077.1,91.53,166.35,96.31,421.3
AAA85078.1,92.67,167.6,95.91,424.1
AAA85079.1,94.26,171.05,97.73,433.25
AAA85629.1,98.81,176.5,99.89,447.55
AAA86769.1,93.24,165.4,95.39,418.4
AAA86891.1,90.74,165.55,95.11,418.7
AAA86893.1,93.92,168.9,97.05,427.65
AAA87670.1,92.55,171.4,96.47,434.25
AAA87671.1,91.93,168.7,97.84,427.2
AAA87672.1,88.29,158.05,89.88,399.5
AAA87673.1,93.34,169.25,97.89,428.65
AAA88866.1,91.9,160.75,95.81,406.55
AAA88867.1,93.07,165.35,96.51,418.5
AAA88868.1,88.28,159.15,93.97,402.1
AAA88869.1,94.91,172.85,97.23,438.6
AAA88870.1,88.97,163.2,95.96,412.95
AAA88871.1,87.61,154.35,91.65,390.15
AAA88872.1,86.24,156.45,92.72,395.75
AAA88873.1,95.68,172.4,98.69,437.1
AAA88875.1,90.45,161.05,94.2,408.0
AAA88876.1,92.38,170.9,98.58,432.9
AAA88877.1,91.25,166.05,95.62,420.4
AAA91163.1,91.92,167.3,97.16,423.85
AAA92033.1,85.81,155.05,94.55,391.8
AAA93037.1,97.5,175.0,99.77,443.65
AAA98794.1,95.34,174.8,98.92,443.2
AAA98799.1,97.1,162.7,97.53,411.9
AAA98800.1,95.34,174.95,98.52,443.6
AAA98801.1,94.88,172.75,99.54,438.05
AAA98802.1,87.72,165.6,96.59,418.95
AAA98803.1,94.49,170.45,95.51,431.8
AAA98804.1,96.42,173.45,97.67,439.75
AAB00147.1,95.28,172.35,98.69,436.8
AAB00149.1,94.09,170.9,96.59,432.85
AAB00151.1,97.1,178.25,99.77,452.05
AAB00153.1,91.18,163.95,96.47,414.95
AAB00157.1,95.39,160.35,98.01,405.85
AAB00779.1,98.52,175.6,99.43,444.95
AAB00784.1,98.41,175.3,99.32,444.35
AAB01788.1,91.76,171.45,99.66,434.4
AAB01789.1,91.14,169.15,97.27,428.2
AAB01790.1,89.82,162.5,95.28,411.15
AAB01791.1,97.39,177.5,99.71,450.0
AAB01792.1,97.1,176.6,99.6,447.9
AAB01793.1,97.84,177.75,99.71,450.95
AAB01794.1,94.94,168.55,96.47,426.5
AAB01795.1,93.52,169.15,96.42,428.1
AAB01796.1,91.64,165.65,95.9,419.1
AAB01797.1,98.41,178.45,99.77,452.6
AAB03783.1,94.41,167.9,97.24,425.6
AAB06400.1,93.35,167.95,95.11,425.65
AAB06403.1,87.61,158.95,91.93,401.95
AAB06407.1,82.2,152.7,90.07,385.55
AAB06410.1,93.8,173.05,99.14,438.8
AAB06412.1,95.87,165.35,98.08,418.35
AAB06415.1,86.65,156.4,93.5,395.55
AAB06416.1,94.71,170.8,97.84,432.45
AAB06417.1,92.61,171.0,98.01,432.65
AAB06418.1,94.94,172.75,95.74,438.1
AAB06420.1,76.74,146.9,88.43,370.65
AAB06421.1,91.12,166.95,96.3,422.8
AAB06425.1,91.87,166.55,94.26,421.3
AAB06429.1,94.55,171.95,98.8,435.75
AAB06431.1,93.97,169.75,96.93,429.6
AAB06432.1,80.78,150.55,89.2,380.25
AAB06433.1,78.0,148.85,88.52,376.15
AAB06434.1,87.05,161.1,94.77,407.5
AAB06437.1,77.25,144.85,86.92,365.45
AAB06439.1,94.09,171.6,96.25,434.45
AAB08881.1,84.59,158.0,95.51,399.65
AAB08882.1,80.17,147.45,86.08,372.15
AAB08884.1,88.69,161.25,93.8,408.3
AAB08885.1,97.22,173.9,99.83,440.95
AAB08886.1,97.39,175.9,99.89,445.9
AAB08887.1,86.7,159.3,93.92,402.6
AAB09633.1,92.16,168.2,97.67,425.8
AAB09634.1,90.91,166.4,96.42,421.25
AAB09635.1,90.28,162.3,95.34,410.75
AAB09636.1,93.24,168.8,97.67,427.55
AAB09637.1,92.9,168.7,97.5,427.0
AAB09640.1,91.93,167.6,97.27,424.25
AAB09643.1,93.35,169.5,98.46,428.95
AAB16856.1,98.12,176.2,99.49,446.6
AAB16858.1,94.88,169.15,96.13,428.3
AAB16859.1,98.41,176.9,99.66,448.65
AAB17586.1,90.39,164.8,96.59,417.3
AAB17587.1,86.3,156.75,91.19,396.35
AAB18934.1,86.33,158.4,94.24,400.35
AAB18935.1,83.54,149.45,89.48,377.05
AAB18971.1,95.57,173.65,97.39,440.25
AAB18977.1,94.43,173.25,98.75,439.1
AAB18979.1,97.44,172.95,98.29,438.15
AAB18983.1,96.02,175.25,97.73,443.95
AAB19218.1,96.36,174.75,99.43,442.95
AAB19219.1,97.39,177.4,99.94,450.3
AAB19221.1,98.58,177.95,99.71,451.5
AAB19222.1,97.1,173.25,98.13,439.35
AAB20011.1,96.7,174.75,97.67,443.05
AAB20012.1,97.73,174.65,98.29,443.0
AAB21489.1,91.93,169.65,98.46,429.8
AAB21491.1,92.44,164.9,95.34,417.6
AAB22940.1,90.79,164.0,94.2,415.0
AAB23174.1,97.44,175.1,99.32,443.6
AAB23634.1,92.99,167.25,97.7,423.85
AAB23635.2,92.01,166.1,96.72,420.35
AAB25316.2,91.19,170.8,98.92,432.55
AAB28159.1,80.9,153.1,92.04,387.2
AAB28789.1,97.84,175.55,99.43,444.95
AAB28805.1,85.51,156.5,92.9,395.65
AAB28806.1,85.0,155.45,93.24,393.0
AAB28807.1,85.0,151.85,90.46,383.65
AAB28808.1,95.05,171.85,98.35,435.3
AAB28938.1,93.75,170.25,98.13,431.1
AAB28939.1,92.05,168.15,98.01,426.1
AAB28985.2,97.44,176.25,98.13,446.7
AAB30173.1,98.07,177.2,99.37,449.7
AAB31209.2,98.24,173.35,99.94,439.15
AAB31508.1,98.75,178.1,99.83,451.75
AAB31910.3,97.56,177.85,99.94,451.2
AAB32205.1,98.06,171.95,99.12,435.5
AAB33276.1,93.57,169.4,97.04,429.15
AAB33278.2,91.64,164.5,95.56,416.05
AAB33279.2,92.67,167.0,98.9,423.1
AAB33280.2,89.42,156.95,94.13,396.9
AAB33540.1,94.31,169.7,96.03,430.05
AAB34101.2,90.8,165.6,95.39,418.75
AAB34386.1,97.15,172.05,98.06,435.95
AAB34429.1,79.71,145.8,92.09,367.7
AAB35861.1,88.57,147.95,95.11,373.4
AAB35889.1,92.04,169.1,97.38,428.3
AAB36573.1,95.88,170.4,98.88,431.55
AAB36743.1,88.46,161.05,94.26,408.05
AAB36745.1,93.22,166.9,96.18,422.55
AAB36746.1,88.86,162.75,94.66,411.75
AAB36747.1,99.01,172.8,99.83,438.2
AAB36749.1,87.67,161.4,94.6,408.65
AAB36751.1,87.61,161.55,94.43,409.2
AAB36753.1,96.48,173.8,97.61,440.45
AAB36754.1,88.18,159.95,94.48,404.5
AAB36755.1,91.47,169.4,97.61,429.0
AAB36756.1,95.7,169.75,98.66,430.05
AAB36757.1,96.74,168.9,97.55,427.75
AAB36759.1,97.27,170.95,98.72,433.0
AAB36760.1,98.9,173.8,99.77,440.2
AAB36761.1,96.68,169.4,98.25,428.65
AAB36762.1,97.85,170.4,98.66,431.4
AAB36763.1,95.57,171.1,97.67,433.35
AAB36764.1,97.89,176.6,99.37,447.75
AAB36765.1,97.78,175.3,98.69,444.2
AAB36766.1,94.66,168.45,96.25,426.4
AAB36767.1,97.67,175.05,99.26,443.75
AAB36768.1,98.97,175.25,99.77,444.05
AAB36769.1,97.13,173.75,99.71,440.45
AAB36775.1,97.22,174.2,98.86,441.25
AAB38289.1,91.07,167.9,95.79,425.35
AAB40644.1,92.58,170.8,98.98,432.1
AAB41043.1,80.04,147.3,92.09,371.8
AAB41045.1,89.05,157.3,91.74,397.65
AAB41047.1,90.55,159.95,94.42,404.75
AAB41425.1,81.52,152.7,92.82,385.3
AAB41519.1,94.94,171.75,97.62,435.3
AAB41736.1,97.56,175.6,99.66,444.8
AAB41737.1,97.44,174.8,99.66,443.15
AAB41738.1,93.52,170.35,97.95,431.4
AAB42094.1,93.63,172.0,97.39,435.7
AAB42095.1,95.51,173.25,98.8,439.25
AAB42096.1,96.36,174.35,99.71,441.8
AAB42097.1,93.98,169.5,97.1,429.1
AAB48965.1,83.13,154.25,92.78,389.7
AAB48966.1,92.61,169.6,96.7,429.65
AAB48969.1,90.95,160.85,96.61,407.1
AAB48971.1,95.11,174.0,98.24,441.1
AAB49695.1,93.92,171.8,96.87,435.15
AAB49707.1,96.42,171.35,97.39,433.7
AAB50183.1,98.31,166.7,99.1,421.95
AAB50185.1,92.31,161.75,94.28,409.35
AAB50736.1,91.71,161.15,97.23,407.9
AAB51067.1,90.96,167.1,94.77,423.0
AAB52411.1,87.69,160.2,94.88,405.5
AAB52412.1,90.52,165.65,94.59,419.1
AAB52413.1,93.6,167.15,96.08,423.25
AAB52590.1,89.46,163.65,95.33,414.45
AAB52594.1,88.89,163.85,94.7,414.7
AAB52596.1,88.99,162.95,94.3,412.0
AAB52597.1,86.66,160.7,92.82,406.55
AAB53265.1,88.01,165.45,94.43,418.45
AAB53266.1,94.26,172.55,97.44,437.8
AAB53447.1,91.4,165.45,95.51,418.85
AAB53448.1,96.31,170.1,97.67,431.05
AAB53449.1,92.75,162.3,94.44,410.8
AAB53451.1,89.49,159.6,93.43,403.65
AAB53452.1,94.65,171.2,98.07,433.65
AAB53453.1,92.53,166.35,95.51,421.4
AAB53454.1,91.57,159.6,93.37,403.65
AAB53455.1,94.94,168.4,97.3,426.6
AAB53456.1,92.31,156.25,97.81,395.2
AAB53457.1,92.91,166.7,97.19,421.9
AAB53458.1,91.18,163.35,96.18,413.55
AAB53760.1,91.19,165.05,94.66,417.95
AAB58432.1,98.96,168.2,99.94,425.85
AAB58433.1,97.35,170.1,98.12,431.1
AAB58435.1,95.35,167.25,98.18,423.4
AAB58437.1,83.42,150.9,91.06,381.4
AAB58438.1,95.79,164.5,98.05,416.05
AAB58439.1,85.95,151.7,91.96,383.55
AAB58440.1,89.32,166.45,95.06,421.3
AAB58441.1,98.11,166.55,99.94,421.75
AAB58443.1,93.37,162.5,96.33,411.7
AAB58444.1,94.19,160.35,95.73,405.8
AAB58445.1,97.18,171.25,98.53,433.2
AAB59424.1,81.53,155.55,91.88,393.4
AAB61649.1,94.43,170.8,96.3,432.3
AAB61650.1,92.76,167.85,99.76,425.45
AAB61651.1,94.42,167.65,97.67,425.05
AAB61652.1,93.81,172.3,97.5,436.9
AAB61653.1,92.95,168.85,97.44,427.65
AAB61654.1,88.57,162.0,94.6,409.6
AAB61655.1,95.63,174.7,98.69,443.15
AAB61656.1,94.32,170.05,97.96,430.6
AAB62912.1,92.73,170.75,97.96,432.75
AAB62913.1,91.82,164.65,93.69,416.5
AAB62914.1,93.35,167.65,96.53,424.55
AAB62915.1,93.98,173.0,97.78,438.55
