query_id,% Identity,bitscore,% Positives,score
AAA17914.1,97.3078,78.755,99.616,192.4
AAA17916.1,90.8908,62.075,91.9155,149.15
AAA17917.1,96.744,77.18,97.259,188.45
AAA17918.1,97.436,80.06,99.104,195.9
AAA17919.1,92.8208,74.97,94.3585,182.7
AAA17920.1,97.3078,80.52,99.232,197.05
AAA17922.1,96.5182,79.425,99.744,194.2
AAA17923.1,89.3591,77.05,99.104,188.1
AAA17924.1,79.5803,64.74,90.386,156.1
AAA17925.1,85.6646,68.44,88.5305,165.65
AAA17926.1,88.6808,75.035,99.3565,182.85
AAA17927.1,95.0002,79.88,99.744,195.45
AAA17928.1,86.5381,74.6,97.1805,181.75
AAA17929.1,96.1336,78.965,97.565,193.0
AAA17930.1,96.5046,77.415,99.7405,189.05
AAA17931.1,88.8595,75.255,99.104,183.4
AAA17932.1,91.1541,73.85,92.822,179.75
AAA17933.1,88.0769,77.0,98.976,187.95
AAA17934.1,87.8203,62.515,96.5395,150.3
AAA17935.1,78.9742,71.605,92.565,173.95
AAA17936.1,92.6926,76.295,99.744,186.05
AAA17937.1,96.7644,77.52,98.1935,189.3
AAA17938.1,87.8203,73.315,93.975,178.35
AAA17939.1,86.41,59.575,95.5145,142.7
AAA17940.1,83.4612,71.94,92.309,174.85
AAA17941.1,94.4874,78.51,98.7195,191.8
AAA17942.1,89.1026,73.625,97.0545,179.15
AAA17943.1,92.4025,76.47,94.7165,186.55
AAA17944.1,90.1415,71.425,94.7425,173.45
AAA17945.1,81.9974,66.86,87.515,161.65
AAA17946.1,94.8686,78.05,97.051,190.65
AAA17947.1,94.7438,78.71,99.104,192.35
AAA17948.1,95.2566,79.015,98.208,193.1
AAA17950.1,94.6088,79.335,98.9755,193.95
AAA17954.1,89.0887,61.7,92.3005,148.2
AAA17955.1,94.6156,76.36,97.183,186.25
AAA17956.1,97.8206,77.84,98.592,190.1
AAA17957.1,91.9234,75.705,95.5125,184.55
AAA17959.1,97.8206,79.445,99.36,194.3
AAA17960.1,95.0002,79.82,98.2075,195.25
AAA17962.1,98.8462,77.96,99.872,190.4
AAA17964.1,97.1152,77.26,100.0,188.65
AAA17965.1,98.2052,76.66,99.872,187.15
AAA17966.1,97.436,79.26,100.0,193.85
AAA17967.1,97.3078,80.02,99.616,195.8
AAA17968.1,96.0258,72.04,97.44,175.1
AAA17970.1,91.7952,74.78,93.9745,182.2
AAA17971.1,94.6156,77.12,99.872,188.3
AAA17974.1,96.6668,80.5,99.616,197.0
AAA17975.1,94.4874,77.31,97.567,188.75
AAA18262.1,91.9234,74.42,95.128,181.25
AAA18265.1,92.3077,73.8,96.351,179.6
AAA18266.1,84.0517,70.955,94.3425,172.25
AAA18267.1,89.9817,73.57,97.8925,179.0
AAA18269.1,97.436,80.48,100.0,196.95
AAA18270.1,97.0514,77.88,99.488,190.2
AAA18271.1,95.2566,77.775,97.824,189.95
AAA18272.1,97.436,78.02,99.232,190.55
AAA18273.1,88.5517,74.475,94.3455,181.45
AAA18277.1,96.0258,76.96,100.0,187.9
AAA18278.1,84.3586,75.81,97.95,184.8
AAA18279.1,97.436,78.81,99.488,192.55
AAA18484.1,70.0374,64.075,90.4345,154.4
AAA18485.1,84.9727,72.37,95.7575,175.95
AAA18807.1,85.6603,71.68,93.362,174.2
AAA18808.1,96.5182,79.345,99.616,194.05
AAA18809.1,97.6924,79.86,99.488,195.4
AAA18810.1,94.3592,79.415,99.232,194.2
AAA18811.1,95.2566,79.41,100.0,194.25
AAA18812.1,94.9968,79.73,99.616,195.05
AAA18813.1,90.3747,76.485,94.6085,186.55
AAA18814.1,93.0704,76.86,97.568,187.65
AAA18886.1,84.1798,70.455,93.826,170.95
AAA18890.1,98.5694,80.965,99.744,198.2
AAA19488.1,95.0002,80.315,96.669,196.55
AAA19489.1,96.6668,77.52,100.0,189.3
AAA19490.1,97.1796,78.16,100.0,190.9
AAA19878.1,93.4618,76.09,97.3105,185.55
AAA19881.1,92.4362,73.57,96.4115,179.0
AAA20099.1,80.769,69.495,93.59,168.5
AAA20100.1,83.9741,70.495,91.7955,171.05
AAA20101.1,78.6436,67.825,92.798,164.1
AAA20102.1,92.308,76.275,97.182,186.0
AAA20105.1,77.33,65.265,88.867,157.45
AAA20138.1,97.3078,77.72,99.872,189.8
AAA20169.1,95.3848,76.515,97.567,186.65
AAA20170.1,93.4584,73.74,98.2075,179.45
AAA20171.1,93.4618,76.89,96.027,187.65
AAA20172.1,95.8976,78.49,99.744,191.75
AAA20173.1,90.7695,76.34,98.4635,186.2
AAA20174.1,92.8208,75.14,97.6955,183.1
AAA20175.1,96.4104,77.18,98.976,188.45
AAA20176.1,95.3814,77.58,97.568,189.45
AAA20177.1,94.4874,76.855,96.5405,187.55
AAA20178.1,79.1024,68.355,95.7695,165.45
AAA20210.1,93.7182,75.565,96.926,184.2
AAA20442.1,84.3827,69.26,93.4435,167.8
AAA20445.1,94.231,76.6,99.744,186.9
AAA20489.1,96.5386,80.195,99.488,196.25
AAA20490.1,92.949,73.92,95.3845,179.95
AAA20546.1,81.2818,70.46,92.821,170.95
AAA20547.1,71.7139,61.48,86.4515,147.7
AAA20549.1,75.9952,61.44,81.7745,147.6
AAA21393.1,93.2054,74.635,96.5395,181.85
AAA21394.1,77.564,69.25,91.9235,167.8
AAA21395.1,88.3333,72.095,95.1285,175.25
AAA21397.1,89.2308,75.555,97.439,184.2
AAA21398.1,89.7142,63.0,96.9975,151.6
AAA21399.1,92.0448,77.1,97.0505,188.25
AAA21400.1,95.2566,79.66,99.744,194.9
AAA21401.1,94.2276,78.535,98.464,191.85
AAA21402.1,86.6664,74.145,93.206,180.55
AAA21403.1,93.1432,67.69,99.428,163.75
AAA21404.1,87.4355,72.015,95.128,175.05
AAA35967.1,87.0906,71.655,94.386,174.1
AAA35974.1,88.0768,72.665,95.6415,176.7
AAA35976.1,93.2054,75.785,97.4385,184.75
AAA36052.1,95.8738,77.18,99.872,188.45
AAA36053.1,92.9423,76.385,98.076,186.3
AAA36056.1,96.2822,77.74,99.872,189.85
AAA36057.1,91.5388,70.21,94.616,170.3
AAA36058.1,95.3814,76.125,96.2795,185.6
AAA36059.1,92.3332,58.305,96.335,139.4
AAA36063.1,97.3918,75.73,99.097,184.6
AAA36064.1,86.7946,72.69,94.4865,176.8
AAA36065.1,92.8208,75.465,94.87,183.95
AAA36066.1,89.231,75.565,95.5135,184.2
AAA36067.1,89.4468,72.685,93.6225,176.75
AAA36069.1,78.846,67.475,91.2825,163.2
AAA36070.1,88.8462,75.025,93.078,182.85
AAA36071.2,89.1025,76.09,95.898,185.55
AAA36073.1,95.7694,79.88,99.104,195.45
AAA36074.1,88.2051,73.885,92.4365,179.85
AAA36075.1,89.6054,75.77,98.7195,184.7
AAA36076.1,92.0516,76.94,99.36,187.8
AAA36077.1,94.9968,79.515,98.592,194.45
AAA36079.1,81.1334,69.29,89.0875,167.9
AAA36080.1,92.949,78.865,97.054,192.75
AAA51012.1,82.8203,74.96,97.822,182.65
AAA51013.1,91.2756,74.22,97.692,180.7
AAA51014.1,95.8976,77.42,98.592,189.05
AAA51015.1,96.154,77.54,99.488,189.35
AAA52092.1,95.7694,77.955,99.616,190.4
AAA52093.1,89.1026,73.82,99.104,179.65
AAA52094.1,97.284,79.02,99.744,193.15
AAA52095.1,90.1284,71.895,94.358,174.75
AAA52627.1,79.7421,68.925,92.343,166.95
AAA52628.1,71.4711,64.065,85.221,154.35
AAA52733.1,90.5132,74.33,93.59,181.0
AAA52734.1,89.0925,74.95,94.352,182.65
AAA52735.1,93.59,76.915,95.898,187.7
AAA52736.1,93.3336,76.78,95.0005,187.35
AAA52738.1,88.3331,71.68,89.357,174.15
AAA52739.1,90.1285,74.99,91.2815,182.75
AAA52786.1,95.8976,77.34,99.744,188.85
AAA52792.1,88.4615,73.59,94.4875,179.05
AAA52793.1,89.2309,72.085,90.768,175.25
AAA52794.1,90.2567,75.335,99.104,183.6
AAA52795.1,87.6921,68.86,94.231,166.75
AAA52796.1,91.7543,76.415,98.955,186.35
AAA52797.1,75.1282,64.37,87.3075,155.2
AAA52798.1,96.4104,80.22,99.616,196.3
AAA52799.1,90.368,75.37,96.276,183.7
AAA52800.1,90.6413,74.045,95.899,180.3
AAA52801.1,84.2425,69.145,95.471,167.5
AAA52802.1,77.0749,68.495,92.9235,165.8
AAA52803.1,98.718,77.915,99.36,190.3
AAA52804.1,94.6088,78.78,97.561,192.5
AAA52806.1,94.8686,78.565,96.023,191.95
AAA52807.1,92.5644,75.52,95.127,184.05
AAA52809.1,95.3848,79.31,97.44,193.9
AAA52811.1,84.3215,70.28,90.869,170.5
AAA52813.1,89.5941,75.075,95.332,182.95
AAA52814.1,88.1365,74.705,94.4565,182.0
AAA52815.1,85.4082,72.75,93.0405,176.9
AAA52816.1,85.9197,71.74,91.6055,174.25
AAA52819.1,87.1863,73.375,93.034,178.5
AAA52820.1,84.6021,72.02,90.6875,175.0
AAA52825.1,97.436,78.3,99.36,191.25
AAA52827.1,89.4772,72.925,93.3275,177.35
AAA52828.1,85.6407,70.26,89.486,170.45
AAA52833.1,93.0502,77.205,99.104,188.45
AAA52837.1,90.2566,59.595,95.771,142.75
AAA52845.1,95.8976,75.395,97.952,183.75
AAA52850.1,98.5898,79.56,99.616,194.65
AAA52851.1,82.4493,71.9,91.0965,174.7
AAA52852.1,93.1852,77.485,97.1715,189.25
AAA52855.1,95.5029,78.305,98.976,191.3
AAA52856.1,93.3134,78.11,97.6885,190.8
AAA52857.1,89.4693,71.545,92.367,173.8
AAA52858.1,89.4233,64.335,94.426,155.1
AAA52859.1,93.4618,75.575,97.823,184.2
AAA52860.1,94.6156,75.85,97.6945,184.9
AAA52861.1,93.7182,74.935,95.6415,182.6
AAA52865.1,86.3624,70.265,93.049,170.45
AAA52866.1,92.949,74.195,97.8235,180.7
AAA52868.1,93.3336,75.66,96.9245,184.45
AAA52869.1,91.9904,74.74,97.633,182.1
AAA52870.1,94.872,77.32,97.183,188.8
AAA52872.1,91.1474,75.41,99.36,183.8
AAA52874.1,95.6412,79.6,99.872,194.75
AAA52875.1,95.1284,76.555,99.744,186.75
AAA52877.1,94.1028,77.91,97.438,190.3
AAA52878.1,94.1028,79.065,99.616,193.25
AAA52881.1,88.0559,73.745,93.4555,179.45
AAA52883.1,79.8716,69.41,99.104,168.25
AAA52899.1,96.5318,79.975,98.0755,195.65
AAA52900.1,100.0,72.84,100.0,177.1
AAA52901.1,95.7388,79.76,99.488,195.15
AAA52903.1,96.6124,79.57,97.5185,194.65
AAA52904.1,95.7422,79.265,97.4115,193.75
AAA52905.1,98.2052,81.07,99.488,198.45
AAA52906.1,95.513,80.21,99.872,196.3
AAA52907.1,95.0002,77.62,97.053,189.55
AAA52908.1,95.3848,80.08,98.976,195.95
AAA52910.1,85.8835,72.04,96.797,175.1
AAA52917.1,74.133,67.175,87.7805,162.45
AAA52919.1,82.2873,67.045,87.036,162.05
AAA52921.1,94.872,79.015,99.36,193.1
AAA52923.1,79.3588,67.555,86.796,163.4
AAA52929.1,78.8461,65.14,85.1295,157.1
AAA52933.1,82.692,69.54,90.6405,168.6
AAA52937.1,68.7366,64.03,87.524,154.2
AAA52940.1,77.1356,66.13,92.6885,159.65
AAA52941.1,86.7945,71.415,94.231,173.45
AAA52942.1,74.1667,62.955,87.926,151.45
AAA52943.1,87.0647,70.795,92.169,171.8
AAA52945.1,77.4055,65.605,91.406,158.3
AAA52946.1,92.4999,71.475,95.9235,173.6
AAA52948.1,79.2037,65.395,85.494,157.8
AAA52952.1,91.9234,77.08,99.616,188.2
AAA52956.1,92.3012,76.385,97.1775,186.3
AAA52973.1,96.795,80.605,98.848,197.3
AAA52974.1,84.0588,70.355,90.2055,170.7
AAA52975.1,92.5644,77.6,97.6955,189.5
AAA52976.1,85.8971,74.8,94.23,182.25
AAA52977.1,87.6371,72.945,92.9145,177.4
AAA52978.1,92.6926,69.94,97.3115,169.6
AAA52979.1,83.2048,75.15,95.0,183.15
AAA52981.1,87.1421,72.175,97.043,175.45
AAA52983.1,90.7695,74.135,97.3105,180.5
AAA52984.1,79.1024,66.4,91.2815,160.4
AAA52987.1,93.3336,78.88,99.36,192.75
AAA52988.1,100.0,71.005,100.0,172.35
AAA52991.2,96.4104,79.98,99.36,195.7
AAA52995.1,98.2018,79.9,98.9755,195.5
AAA52998.1,97.436,81.27,98.72,199.0
AAA53002.1,99.3243,74.46,100.0,181.4
AAA53006.1,92.6926,77.94,97.5675,190.35
AAA53007.1,87.2772,73.535,97.82,178.9
AAA53008.1,91.869,70.845,93.182,171.9
AAA53010.1,89.6054,74.3,94.4845,181.0
AAA53011.1,94.7438,76.345,98.336,186.2
AAA53012.1,100.0,73.24,100.0,178.1
AAA53013.1,97.436,79.09,100.0,193.3
AAA53014.1,94.872,76.725,97.824,187.25
AAA53016.1,88.7078,74.21,96.4055,180.7
AAA53017.1,90.496,73.575,97.272,179.05
AAA53018.1,90.6414,76.79,98.4635,187.4
AAA53021.1,94.9089,74.2,98.442,180.65
AAA53022.1,93.7182,75.445,97.823,183.9
AAA56826.1,94.7404,78.21,95.766,191.05
AAA57246.1,92.949,77.7,97.568,189.75
AAA58691.1,86.9228,71.66,92.693,174.1
AAA58729.1,86.7676,73.495,98.4605,178.8
AAA58731.1,93.9576,76.515,97.813,186.65
AAA58735.1,98.0001,72.78,99.714,176.95
AAA58809.1,82.9484,73.76,97.3105,179.5
AAA58810.1,90.1947,74.955,94.497,182.65
AAA58812.1,86.8405,74.81,97.823,182.3
AAA58813.1,85.7689,73.035,92.949,177.65
AAA58814.1,93.2054,75.905,97.311,185.05
AAA58815.1,96.5386,79.8,99.104,195.25
AAA58816.1,95.631,78.99,99.232,193.05
AAA58823.1,98.1576,79.185,100.0,193.55
AAA58824.1,100.0,77.96,100.0,190.4
AAA58828.1,99.6052,79.94,100.0,195.6
AAA58834.1,97.3078,80.36,99.104,196.65
AAA58835.1,97.3078,79.84,98.976,195.35
AAA58850.1,92.1663,71.94,93.3215,174.85
AAA58852.1,94.6156,76.51,95.1265,186.7
AAA58853.1,97.1762,77.78,98.976,189.95
AAA58866.1,96.154,79.815,98.72,195.25
AAA58867.1,97.5506,79.82,99.36,195.3
AAA58872.1,97.6924,79.845,99.232,195.35
AAA58876.1,96.6668,79.74,99.232,195.1
AAA58970.1,96.4104,76.385,98.464,186.3
AAA59042.1,94.6156,77.795,97.9515,190.0
AAA59043.1,95.4623,78.47,99.3565,191.7
AAA59044.1,90.3748,75.095,91.6565,183.0
AAA59045.1,94.1028,78.245,97.182,191.15
AAA59046.1,88.3333,73.96,93.462,180.05
AAA59047.1,93.3336,78.54,96.669,191.9
AAA59048.1,96.8723,78.91,98.8305,192.85
AAA59050.1,81.7916,68.225,91.49,165.1
AAA59051.1,96.154,79.235,99.488,193.7
AAA59052.1,95.8976,79.25,99.616,193.75
AAA59112.1,90.4622,74.14,97.653,180.5
AAA59113.1,96.5386,79.42,100.0,194.3
AAA59114.1,92.0516,76.44,95.513,186.45
AAA59115.1,95.0002,77.48,96.1545,189.2
AAA59116.1,92.007,72.67,93.053,176.7
AAA59117.1,80.3844,71.14,91.411,172.7
AAA59118.1,94.2782,76.12,97.1375,185.6
AAA59119.1,83.974,71.685,92.1805,174.2
AAA59120.1,96.2822,78.72,98.336,192.35
AAA59121.1,93.3302,76.36,95.381,186.25
AAA59127.1,94.6239,56.89,98.2365,135.75
AAA59429.1,94.8686,77.415,96.408,189.05
AAA59431.1,94.3558,78.33,98.208,191.35
AAA59433.1,95.0002,78.0,97.44,190.5
AAA59434.1,95.6378,77.66,97.696,189.65
AAA59443.1,89.2855,62.615,92.2875,150.6
AAA59445.1,97.8573,68.505,99.857,165.85
AAA59446.2,94.1028,79.62,99.744,194.8
AAA59448.1,100.0,74.3,100.0,181.0
AAA61055.2,97.436,80.76,100.0,197.65
AAA62592.1,95.6242,78.73,97.4225,192.35
AAA63201.1,93.2054,76.88,99.488,187.65
AAA63202.1,95.6412,76.725,98.464,187.2
AAA63203.1,97.1796,80.04,99.104,195.85
AAA63204.1,94.0994,77.83,97.1785,190.1
AAA63205.1,93.0772,78.555,98.208,191.95
AAA63206.1,92.4362,77.025,95.127,188.0
AAA64435.1,91.667,74.62,99.36,181.8
AAA64876.1,95.125,79.605,98.848,194.7
AAA65222.1,90.7696,75.775,93.462,184.75
AAA65921.1,95.7694,76.29,97.5675,186.05
AAA66367.1,97.436,78.215,99.104,191.05
AAA66369.1,81.0254,71.755,95.513,174.4
AAA66371.1,90.8978,72.905,95.512,177.3
AAA68427.1,87.1663,72.035,92.783,175.05
AAA69008.1,82.6482,69.38,92.548,168.15
AAA69009.1,88.718,73.725,93.462,179.4
AAA69010.1,89.8581,72.175,95.249,175.45
AAA69011.1,97.9488,79.96,99.616,195.65
AAA69493.1,95.3814,79.47,97.6925,194.35
AAA69494.1,60.8566,52.675,77.156,124.75
AAA69739.1,96.2517,74.1,98.194,180.4
AAA69740.1,93.2054,76.455,97.8235,186.5
AAA69741.1,92.8208,75.055,96.7975,182.9
AAA70190.1,94.9968,79.935,98.848,195.55
AAA70227.1,89.9863,76.87,96.1545,187.6
AAA70228.1,87.4357,71.15,91.7945,172.75
AAA72131.1,93.8464,78.91,99.616,192.85
AAA72631.1,90.7694,74.455,98.08,181.35
AAA75257.1,95.7694,76.18,97.568,185.75
AAA76579.1,98.4582,78.0,99.616,190.5
AAA76856.1,87.4282,65.585,97.9985,158.3
AAA76857.1,86.1198,73.17,97.8235,177.95
AAA79020.1,88.0633,73.255,93.324,178.2
AAA79021.1,92.9318,72.95,96.338,177.4
AAA79855.2,97.6924,80.34,99.232,196.6
AAA80597.1,81.771,65.28,88.703,157.5
AAA80598.1,98.718,76.665,99.488,187.1
AAA80599.1,90.8975,74.995,94.927,182.75
AAA80600.1,92.9422,78.665,97.433,192.2
AAA80602.1,84.615,67.53,91.025,163.35
AAA80604.1,95.2566,79.955,99.744,195.65
AAA80605.1,94.4874,77.87,97.951,190.2
AAA80606.1,92.5644,76.71,96.669,187.15
AAA81321.1,95.1284,79.755,97.952,195.15
AAA84949.1,91.7952,76.42,96.7965,186.4
AAA84954.1,94.3592,77.755,99.36,189.9
AAA84956.1,91.026,77.065,98.72,188.1
AAA84958.1,93.2054,77.07,97.0535,188.1
AAA84959.1,93.4618,76.8,97.44,187.5
AAA84963.1,88.0767,71.72,94.8725,174.2
AAA85067.1,93.2054,77.09,96.7975,188.15
AAA85074.1,90.5128,75.065,97.3095,182.9
AAA85078.1,89.8719,75.385,95.385,183.75
AAA85189.1,97.436,80.56,100.0,197.15
AAA85802.1,94.484,77.995,98.0795,190.5
AAA85804.1,95.3848,79.055,99.616,193.2
AAA85805.1,94.231,76.51,95.7695,186.65
AAA85806.1,93.4618,77.695,97.4395,189.75
AAA85807.1,94.872,80.195,97.4395,196.25
AAA85809.1,95.1284,78.995,97.5675,193.05
AAA86768.1,94.8686,76.575,97.1795,186.8
AAA86769.1,92.3988,73.865,95.0295,179.75
AAA86891.1,85.3843,72.14,92.051,175.35
AAA86893.1,92.8036,75.25,96.7355,183.4
AAA87670.1,96.2822,79.515,97.952,194.5
AAA87671.1,93.3268,79.02,100.0,193.1
AAA87672.1,82.5639,67.595,86.925,163.55
AAA87673.1,92.5576,74.85,96.4085,182.4
AAA88866.1,93.3267,76.98,96.7965,187.9
AAA88867.1,93.7182,77.97,96.9255,190.45
AAA88868.1,93.252,75.51,96.96,184.05
AAA88869.1,97.436,80.42,99.488,196.8
AAA88870.1,85.7688,71.86,92.9495,174.65
AAA88871.1,85.111,68.425,88.9595,165.65
AAA88872.1,91.393,70.32,96.278,170.6
AAA88875.1,87.6921,69.775,91.282,169.2
AAA88876.1,92.8208,78.475,99.488,191.7
AAA88877.1,93.0772,77.44,96.9255,189.1
AAA91163.1,91.026,75.51,99.616,184.05
AAA92033.1,80.2124,66.88,93.705,161.7
AAA92446.1,95.8976,78.985,97.568,193.05
AAA93037.1,97.436,77.98,100.0,190.45
AAA93091.1,88.9744,72.65,94.102,176.65
AAA98794.1,92.949,78.61,98.8475,192.05
AAA98799.1,97.5574,80.14,99.872,196.1
AAA98802.1,82.6441,71.025,96.4115,172.4
AAA98803.1,97.0514,80.535,99.104,197.1
AAA99421.1,100.0,72.96,100.0,177.4
AAB00147.1,92.8174,75.49,97.823,184.0
AAB00149.1,94.8551,77.955,98.847,190.4
AAB00151.1,96.0258,80.795,99.872,197.75
AAB00153.1,89.9902,76.54,96.28,186.75
AAB00155.1,96.9232,79.78,98.464,195.2
AAB00157.1,92.949,62.915,96.283,151.35
AAB01788.1,90.1285,76.63,99.36,186.95
AAB01789.1,90.3849,77.125,98.207,188.3
AAB01790.1,91.1473,75.03,97.4345,182.85
AAB01792.1,95.6412,78.61,100.0,192.05
AAB01793.1,97.3078,80.34,99.232,196.6
AAB01794.1,92.4362,73.69,94.8705,179.3
AAB01795.1,92.308,76.62,98.336,186.9
AAB01796.1,92.8869,74.375,96.3135,181.15
AAB03381.1,95.513,79.165,99.36,193.5
AAB03420.1,94.3592,78.855,97.4375,192.7
AAB03421.1,95.3848,79.11,99.872,193.35
AAB03423.1,96.2822,80.6,98.72,197.3
AAB03429.1,95.3848,77.88,97.3115,190.2
AAB03430.1,94.7438,78.355,97.44,191.4
AAB03432.1,97.925,79.04,99.36,193.2
AAB03433.1,93.59,76.875,97.054,187.6
AAB03434.1,95.3848,77.91,97.696,190.3
AAB03436.1,95.1284,77.655,97.4395,189.65
AAB03441.1,93.3336,76.52,94.9985,186.65
AAB03442.1,95.3848,78.68,97.4395,192.25
AAB03443.1,96.154,79.72,99.488,195.05
AAB03444.1,93.59,76.755,95.127,187.25
AAB03445.1,93.59,77.08,96.926,188.2
AAB03450.1,93.2054,76.52,97.3115,186.65
AAB03452.1,95.3848,77.715,97.44,189.8
AAB03456.1,97.6312,78.43,99.8685,191.6
AAB03464.1,95.6412,76.195,97.568,185.8
AAB03467.1,95.7694,78.16,97.4395,190.9
AAB03470.1,82.8202,72.595,92.3085,176.5
AAB03473.1,87.8203,72.0,92.822,175.0
AAB03474.1,95.513,78.415,97.568,191.55
AAB03475.1,95.3848,78.75,97.568,192.4
AAB03783.1,95.3848,79.26,97.44,193.75
AAB03784.1,92.6926,77.215,96.54,188.55
AAB06399.1,97.1252,80.175,99.353,196.2
AAB06400.1,86.6663,71.585,92.693,173.95
AAB06402.1,91.5388,77.02,97.3115,188.05
AAB06403.1,83.441,70.88,91.147,172.05
AAB06407.1,79.9526,70.135,92.0385,170.1
AAB06410.1,90.5132,77.74,97.4385,189.85
AAB06412.1,93.7182,67.555,96.539,163.4
AAB06415.1,84.7432,72.3,93.718,175.75
AAB06416.1,92.308,75.45,95.898,183.9
AAB06417.1,92.9555,76.92,97.785,187.8
AAB06418.1,92.5644,76.82,94.358,187.45
AAB06420.1,75.2564,67.84,88.3325,164.1
AAB06421.1,85.8836,72.02,94.2215,175.05
AAB06425.1,92.5672,76.145,96.482,185.7
AAB06427.1,88.7916,73.04,96.4825,177.65
AAB06429.1,92.6822,75.79,99.7405,184.75
AAB06431.1,91.6602,74.155,94.6085,180.55
AAB06432.1,69.1939,60.935,83.1875,146.2
AAB06433.1,77.4748,67.0,90.296,162.0
AAB06434.1,79.7434,69.295,93.9755,167.9
AAB06435.1,92.3711,73.43,94.739,178.65
AAB06437.1,73.6505,64.575,87.153,155.7
AAB06438.1,77.564,66.62,85.5155,161.0
AAB06439.1,93.0772,77.72,97.3115,189.8
AAB08776.1,92.7147,67.63,98.57,163.6
AAB08777.1,76.1431,60.285,90.286,144.55
AAB08881.1,75.8419,64.635,93.448,155.85
AAB08882.1,77.6686,64.215,84.2155,154.75
AAB08884.1,84.1022,71.47,92.9495,173.6
AAB08885.1,95.2566,76.47,100.0,186.5
AAB08887.1,83.7041,69.755,92.8145,169.15
AAB09633.1,88.3332,74.56,97.3095,181.55
AAB09634.1,85.8972,73.53,95.2565,178.95
AAB09640.1,86.1536,72.73,95.1285,176.85
AAB09643.1,88.5895,74.5,97.3095,181.4
AAB17586.1,91.4576,73.04,96.3805,177.65
AAB17587.1,88.8462,64.37,94.7435,155.15
AAB18934.1,85.4955,70.915,93.459,172.15
AAB18935.1,83.6079,68.74,89.9295,166.45
AAB18971.1,93.4618,78.455,97.567,191.65
AAB18977.1,93.4618,78.085,98.464,190.75
AAB19218.1,95.6412,76.96,99.232,187.9
AAB21489.1,88.9744,75.095,97.1825,183.0
AAB21490.2,77.273,57.0,77.27,136.0
AAB21491.1,94.7438,76.485,97.696,186.55
AAB22940.1,87.8069,71.85,92.946,174.55
AAB25316.2,93.4618,78.91,99.744,192.85
AAB25318.1,95.2566,78.835,97.568,192.65
AAB25321.2,100.0,73.26,100.0,178.15
AAB25322.2,84.1427,63.07,92.2875,151.75
AAB25323.2,85.9997,62.64,89.1415,150.65
AAB25324.2,95.0003,68.745,100.0,166.45
AAB25737.1,85.5125,73.925,96.1555,179.95
AAB25739.1,95.8976,76.41,97.696,186.35
AAB27974.1,95.1284,76.945,98.7195,187.8
AAB28159.1,81.8067,69.08,90.452,167.35
