query_id,% Identity,bitscore,% Positives,score
3235321-2,87.6,45.62,96.8,106.45
3019025-4,93.6,46.72,96.4,109.3
3143173-2,85.9667,42.995,91.583,99.7
3243304-2,87.4,44.495,92.2,103.55
2413177-3,84.9583,42.995,90.775,99.7
1688165-2,92.0,44.55,95.0,103.65
3107949-3,91.5833,44.49,94.5915,103.5
3970200-2,96.2,47.895,99.8,112.3
4282411-2,87.0,43.065,91.4,99.9
2957390-2,91.8,47.16,96.8,110.45
2006411-2,95.0,46.76,98.0,109.4
1967843-2,95.8,48.225,98.6,113.25
642073-75,91.775,47.135,98.4,110.35
40243-2,91.0,46.12,95.8,107.8
3078926-2,85.1583,42.265,89.175,97.7
852280-75,94.0,47.465,98.0,111.2
2665881-2,90.7583,44.26,93.566,102.9
1144252-4,93.0,47.595,96.0,111.55
2216286-2,88.8,44.545,94.4,103.65
664375-21,92.2,46.24,94.8,108.1
1239518-3,92.775,45.29,95.1745,105.6
4155601-5,95.0,47.135,98.6,110.35
3785040-2,87.0,43.88,94.2,101.95
2009947-2,92.6,46.66,99.0,109.15
70856-15,84.2,44.115,91.4,102.55
2989102-3,92.6,47.095,96.0,110.25
958354-4,84.7833,41.94,88.9835,96.9
2670288-51,89.3916,44.24,92.1915,102.85
3732173-4,91.5917,44.59,95.3915,103.75
600829-3,89.7917,44.09,94.9915,102.5
92119-2,85.4,43.18,91.4,100.2
2372419-2,85.7833,42.96,89.7915,99.65
2798633-2,88.325,43.19,91.758,100.2
1087489-3,84.6,42.235,91.8,97.65
2270498-3,76.2833,36.895,77.8835,83.75
4127865-2,90.8,46.28,97.2,108.2
2179428-2,87.4,43.9,90.6,102.0
3140514-2,89.5833,43.64,91.583,101.35
4366245-22,86.9834,42.98,91.1835,99.65
669437-6,93.7499,47.72,98.9915,111.9
1936552-13,95.6,47.565,98.8,111.45
2039387-3,91.6,45.275,94.8,105.55
4366265-2,86.1833,43.345,92.1835,100.6
2164286-2,95.8,47.31,98.0,110.8
4288752-5,87.9667,43.2,93.783,100.25
4226993-3,92.8,45.615,97.6,106.45
2098970-4,81.4,40.64,86.8,93.6
830785-6,92.0,46.775,96.0,109.45
3349561-2,88.9834,44.415,94.3915,103.3
1113451-224,92.4,45.16,95.2,105.2
40797-2,87.7667,43.495,91.967,101.0
2641519-259,88.8,44.65,93.6,103.95
2840388-5,85.1333,43.045,88.55,99.8
3413663-2,85.7833,41.395,90.5835,95.5
2716401-4,88.0,43.66,90.2,101.4
788156-3,93.8,47.735,98.4,111.9
3373364-2,87.9682,41.965,93.4865,96.95
2054004-2,94.8,46.08,97.8,107.7
3003591-5,92.1833,46.0,94.1915,107.5
3269324-7,82.7666,40.76,84.7665,93.9
188505-2,89.4,44.86,96.4,104.45
1160735-59,86.2,40.76,88.8,93.9
3101662-36,84.2902,40.935,88.5155,94.35
1097733-3,88.6,44.715,91.4,104.1
3093313-7,88.3833,44.055,92.1915,102.4
4340551-3,92.4,45.105,95.4,105.05
1271507-2,91.6,45.28,96.0,105.55
566550-2,90.8,45.125,95.4,105.15
3210340-68,95.0,47.335,98.4,110.85
4133562-4,92.8,46.52,97.2,108.8
455553-2,89.4,44.76,96.8,104.2
998724-2,89.0,44.33,93.8,103.1
597019-2,88.3494,43.28,94.273,100.4
3423348-4,88.5917,43.6,95.7915,101.25
2260460-2,79.1333,35.9,80.733,81.25
2783227-56,86.1833,42.635,91.1915,98.7
1711646-2,89.2,43.1,92.8,100.0
1202159-2,90.4,45.05,95.0,104.95
3880821-3,87.6,42.86,92.4,99.35
4329382-2,89.1833,43.28,91.9915,100.45
94545-3,87.5667,45.265,96.3915,105.5
4275031-2,93.2,46.1,96.4,107.75
192387-2,87.9917,44.165,95.9915,102.7
4114140-12,94.6,47.6,98.8,111.55
3220437-10,88.975,45.32,96.1915,105.65
2935075-2,95.4,47.445,97.8,111.15
23958-5,89.3916,46.66,95.7915,109.15
28433-2,89.0,45.025,94.2,104.85
2086260-2,92.8,45.435,96.6,105.95
1788286-297,92.8,47.365,99.0,110.95
3170991-3,85.7667,42.675,87.767,98.8
4370492-2,85.8,40.96,90.4,94.4
633295-7,86.9667,41.72,91.567,96.35
2208641-2,88.1833,43.64,90.5835,101.35
1633441-502,91.6,45.075,94.0,105.0
2755800-5,90.775,44.28,92.7745,102.95
452070-14,89.5826,44.735,95.1825,104.15
857066-3,88.9917,45.27,93.1915,105.5
4201405-2,86.95,43.58,90.7505,101.2
996572-2,87.5833,44.08,91.7915,102.45
3099282-2,88.375,42.45,91.383,98.2
595281-2,87.2,42.785,92.4,99.1
3911767-2,90.5917,44.855,94.7915,104.45
4256651-2,91.9917,44.77,97.2,104.2
488950-3,87.9834,43.42,91.9835,100.8
3928785-2,88.2,45.06,95.8,104.95
1096708-3,90.0,45.32,93.6,105.65
1265855-2,89.4,42.51,92.6,98.35
1738148-2,90.0,45.065,95.6,105.0
3095068-79,88.7917,44.38,92.1915,103.2
3000433-53,89.5917,45.3,93.1915,105.6
2037601-6,91.6,45.57,94.6,106.4
1262326-182,89.8,44.515,95.8,103.55
857288-2,93.0,46.54,96.8,108.85
627686-2,86.6,42.88,91.4,99.35
3172995-4,84.775,41.85,87.3835,96.65
1587544-6,89.8,44.295,93.2,103.0
2318481-2,85.3584,42.395,87.967,98.05
4078085-2,92.8,46.855,97.0,109.65
613881-3,86.3667,43.21,92.1835,100.2
2774828-2,88.7917,44.22,94.1915,102.8
3382408-2,87.2,44.175,93.2,102.7
653782-7,93.9917,47.695,98.8,111.8
2123173-2,84.3621,41.45,93.9555,95.65
122771-2,83.2,42.97,93.4,99.6
3776956-2,91.1917,44.995,94.7915,104.8
3414029-4,87.5833,42.555,90.7835,98.5
3261949-12,88.3584,44.43,91.3585,103.35
2336681-2,81.975,42.085,89.5915,97.25
2200999-2,91.2,45.575,94.6,106.35
945757-3,86.6167,43.15,93.6915,100.1
2195718-2,90.7917,45.995,94.7915,107.45
1102173-2,88.2,44.275,93.2,102.95
2345190-3,88.925,43.92,92.1575,102.05
577828-2,89.3916,44.14,93.3915,102.6
2040077-2,88.4,46.02,95.0,107.55
2369382-2,83.375,41.995,85.975,97.0
112580-2,87.4,43.82,92.4,101.8
1770469-2,90.8,45.84,96.0,107.1
2158679-2,84.4,41.775,87.8,96.45
1734771-3,88.8,43.04,91.6,99.85
827527-21,90.4,46.74,98.0,109.35
2682297-4,87.7501,42.71,89.3585,98.9
795815-4,94.0,47.225,97.0,110.6
3212057-6,92.2,46.22,96.0,108.05
2978912-2,91.575,45.86,96.2,107.15
3224549-4,88.9911,44.02,94.3815,102.3
1183280-3,86.0,43.44,93.0,100.85
1775792-2,85.6,44.58,96.0,103.75
1714977-2,92.0,44.585,95.2,103.75
459475-2,90.5917,45.32,95.1915,105.65
1924599-2,95.0,47.685,97.4,111.8
1050785-2,90.6,46.4,97.2,108.5
4328325-2,92.3916,46.0,94.5915,107.5
3261874-2,85.5833,42.59,89.7835,98.6
4328670-26,80.975,40.25,88.5835,92.55
3940641-2,87.0,44.33,93.4,103.1
3716061-3,88.4917,43.8,93.3405,101.75
4273228-2,87.7833,45.215,95.0,105.4
2812187-2,87.8,43.06,90.2,99.8
1780190-2,93.0,46.355,96.4,108.4
4303387-2,81.1667,40.84,89.9835,94.1
1923810-388,95.4,48.035,99.0,112.7
4128765-6,92.1917,46.56,99.0,108.9
891530-2,89.55,44.515,95.1745,103.55
965916-2,82.3205,40.855,87.3475,94.15
3931954-2,88.1917,44.63,93.5915,103.85
2303154-2,93.5833,46.855,96.0,109.65
969846-6,89.9833,44.055,93.983,102.4
801010-34,91.5917,46.135,94.5915,107.85
3164600-3,88.5583,43.5,90.375,101.0
3056132-3,83.4917,43.44,95.8,100.85
2843537-7,84.5583,44.35,93.583,103.15
1134712-2,90.8,44.63,96.2,103.85
2831867-5,86.7917,44.535,92.7915,103.6
1630854-6,91.8,45.315,94.0,105.65
4190056-2,88.4,43.975,93.6,102.2
3399830-2,87.9667,43.86,94.383,101.9
3881219-2,87.4,42.75,93.8,99.0
997170-48,92.0,46.08,95.8,107.7
3280110-2,86.0,43.04,91.2,99.8
465615-215,90.4,44.965,95.4,104.75
1605517-3,92.0,45.72,95.4,106.8
1147959-5,84.8,43.755,95.0,101.65
3426824-55,80.6,41.2,92.0,95.0
2137080-5,92.1917,44.71,94.3915,104.05
2111793-2,91.6,47.015,98.2,110.05
782963-2,93.0,46.58,95.4,108.95
3943404-4,93.6,47.015,100.0,110.05
4103372-78,91.8,46.16,97.0,107.9
2847035-2,87.9417,45.295,95.7915,105.6
4095486-2,95.0,47.255,98.2,110.65
2059707-24,92.8,45.62,95.8,106.5
4360508-231,90.3916,44.78,94.1915,104.25
1055727-3,93.8,48.49,96.6,113.9
3051712-5,87.6,44.195,90.8,102.75
2266329-47,87.7417,44.39,89.3505,103.25
2217054-8,88.2,44.315,90.2,103.05
508132-2,90.1917,45.29,94.1915,105.6
3180642-5,81.7417,40.98,87.567,94.45
856401-2,90.3833,46.04,94.9915,107.6
18302-2,86.3833,44.635,93.5915,103.85
3181846-2,92.5833,46.155,95.5915,107.9
4324246-24,90.5917,44.675,94.5915,104.0
90822-18,77.6,41.36,86.4,95.4
4100777-3,93.1917,46.835,98.0,109.6
3104203-334,88.15,43.26,91.3745,100.4
3252015-4,89.3833,44.2,93.5915,102.75
4089686-2,95.0,47.055,98.8,110.15
1790840-7,91.175,47.36,99.0,110.95
904955-2,88.9834,43.975,92.9915,102.2
2317007-11,91.9917,46.14,94.8,107.85
2362705-102,85.6,42.915,89.2,99.5
4303728-2,82.75,41.31,91.967,95.3
75205-2,89.8,44.84,95.8,104.4
3151956-42,87.1251,41.84,89.142,96.65
3176490-2,90.95,44.515,94.5575,103.55
195647-2,85.9834,43.14,91.8505,100.0
203653-89,85.7833,43.32,92.5915,100.55
4363172-2,85.7833,42.795,90.3835,99.15
986357-2,87.5667,42.365,91.967,98.0
1280657-2,90.9917,45.285,94.5915,105.55
2274481-2,75.9167,37.66,78.117,85.8
606446-4,86.9834,43.075,92.5915,99.9
3129295-45,86.5334,42.6,89.334,98.6
1074868-2,91.3916,45.525,93.9915,106.2
2127135-2,84.575,42.5,91.7835,98.35
2129969-2,88.4,43.44,91.2,100.85
457578-3,88.4917,44.185,93.3245,102.75
157245-2,85.2,43.075,90.4,99.9
2713056-12,88.7667,43.95,90.983,102.15
3062394-110,83.5145,42.19,87.14,97.55
3160623-2,91.575,45.135,92.9745,105.15
4280440-4,86.1833,41.895,89.9835,96.75
2021827-3,91.5917,46.615,97.8,109.05
886594-2,92.5917,47.285,97.6,110.75
3233895-2,91.1917,46.455,96.3915,108.65
3124429-2,87.1334,42.57,88.134,98.55
197053-19,86.4,43.075,95.0,99.85
2308857-2,87.1417,44.685,93.583,104.0
444815-2,89.2,45.315,96.0,105.6
3409299-17,79.0,41.735,91.4,96.35
3400106-2,86.1833,43.0,92.9835,99.7
1135896-2,84.2,41.395,92.8,95.5
3402383-95,90.1833,44.705,95.383,104.05
3400511-2,86.9667,43.84,94.983,101.85
867130-2,88.1917,45.43,98.0,105.95
4357267-2,84.4,41.615,89.0,96.05
2048423-4,91.8,46.515,94.8,108.8
3748354-2,89.2,43.68,95.2,101.45
2082471-5,94.2,46.195,97.6,108.0
4107811-90,91.5917,46.855,98.2,109.65
1737441-2,88.6,43.5,95.0,101.0
64664-2,87.8,43.975,92.4,102.2
2843482-6,83.3333,43.38,92.5745,100.7
2405023-2,82.8916,40.165,88.1255,92.35
667098-12,90.1917,46.42,96.8,108.55
3078750-2,85.9834,43.12,90.1915,100.05
3224905-2,89.7917,45.21,94.7915,105.4
2381625-108,85.9417,41.18,88.5505,94.95
904036-2,87.4177,41.675,92.805,96.2
1925848-2,96.0,47.315,99.0,110.8
811570-87,93.6,47.88,98.0,112.3
19970-2,94.8,48.265,99.4,113.35
3929462-2,91.2,46.795,97.0,109.5
1030924-2,89.9539,42.475,94.001,98.3
4321187-633,92.5833,45.61,96.183,106.4
1230830-2,88.0,43.28,92.4,100.45
3112984-2,88.15,43.9,91.1745,102.0
2071492-2,90.2,44.715,96.4,104.1
3162446-2,91.3833,45.32,93.383,105.65
3841097-2,88.0,44.14,95.4,102.6
179094-2,84.55,41.65,88.9585,96.15
3433569-107,90.0,44.585,96.6,103.75
2326236-2,88.1001,43.38,89.501,100.7
3305042-7,82.975,42.985,88.7915,99.65
583826-2,86.9834,44.63,93.3915,103.85
1110856-19,89.0,44.1,94.2,102.5
1180708-106,85.375,42.98,93.1835,99.65
25912-3,89.6,46.38,95.4,108.45
4323247-6,92.2,45.8,96.6,106.95
50113-3,93.5917,48.41,98.6,113.7
1246367-3,86.5652,42.12,89.565,97.35
943212-3,87.6,42.645,92.2,98.75
1263970-3,90.6,43.68,93.4,101.45
2758676-21,88.2,43.0,91.2,99.75
3788262-7,89.2,44.445,94.4,103.4
2160354-135,91.0,45.6,96.2,106.4
2072421-2,91.1917,45.3,94.3915,105.6
638821-2,92.5917,46.435,95.8,108.6
649013-124,88.6,45.535,95.2,106.25
3003362-3,89.441,45.43,92.274,105.95
2981592-7,93.4,46.68,97.4,109.2
2682736-2,90.1749,44.18,94.3745,102.7
992331-38,93.4,46.64,97.4,109.1
1687007-80,89.0418,43.76,91.883,101.65
3896875-2,84.4608,42.835,93.73,99.3
2362266-2,86.55,43.14,89.1505,100.1
1159227-3,91.6,45.22,95.0,105.4
147206-2,85.6,43.065,91.2,99.9
3336188-3,79.1583,40.64,87.775,93.6
3201896-2,89.7749,44.335,92.1745,103.1
1755822-3,90.6,43.16,93.6,100.1
115215-2,79.3584,40.8,87.175,94.0
4086602-2,94.4,47.52,99.0,111.35
1010241-2,88.7833,43.935,93.183,102.1
1070741-2,89.8,46.515,97.2,108.8
890512-2,88.3916,44.775,92.9915,104.25
3785802-3,88.0,43.74,92.4,101.6
2815192-4,87.8,43.355,89.8,100.65
1017876-2,91.4,46.555,97.2,108.9
4217189-46,90.5917,43.7,95.3915,101.5
1015470-9,88.9917,44.345,94.9915,103.15
669980-80,92.5833,47.355,98.0,110.9
1022410-43,92.3916,48.045,98.2,112.75
1019670-49,83.175,42.075,88.775,97.25
1547851-3,93.088,44.46,95.9745,103.45
1007141-3,89.0,44.39,93.4,103.25
585806-4,88.9652,43.97,93.965,102.2
104821-4,89.2,44.345,92.4,103.15
589387-2,83.8,42.77,91.4,99.1
2106687-2,91.4,44.595,95.0,103.75
4193787-3,89.2,44.31,94.2,103.05
3248738-2,86.0,42.885,92.2,99.4
1741868-48,91.8,45.47,94.2,106.1
4181098-2,93.2,46.44,99.2,108.6
2020427-3,91.2,46.3,97.6,108.25
10358-2,92.1666,47.035,95.766,110.1
1257845-2,87.8,44.015,96.6,102.3
4248970-2,85.9834,42.67,94.1915,98.85
1705465-2,87.2,42.52,92.4,98.4
985758-4,86.5667,41.71,91.367,96.3
2818904-4,87.1833,41.96,90.5915,96.95
2819806-4,91.5833,43.98,93.383,102.2
3329577-2,89.4,44.02,93.4,102.3
950280-4,85.575,44.53,95.7915,103.6
2057794-2,92.2,45.615,97.4,106.5
1101105-2,92.0,46.42,95.6,108.55
2158071-2,90.7917,44.67,93.5915,103.95
3321318-2,87.2,43.58,91.8,101.2
3304895-3,90.5917,44.67,93.7915,103.95
3243911-4,84.0,42.03,88.2,97.15
201739-3,89.8,45.05,95.4,104.95
2248017-2,88.4,45.79,90.0,106.95
986880-118,85.0,41.61,90.2,96.05
522216-3,89.0,44.815,93.6,104.35
4203439-2,83.8,40.6,93.6,93.5
3133708-62,79.8038,39.92,87.2625,91.65
203375-2,88.0,44.575,95.2,103.75
56161-4,80.1333,40.37,84.733,92.9
113202-2,85.7833,42.69,89.7835,98.85
873453-2,93.2,46.675,98.0,109.2
2419962-204,89.3167,44.215,92.1575,102.8
3101305-3,86.5833,42.695,89.7835,98.9
1026806-3,82.2,41.515,89.6,95.8
4176757-12,91.0,45.37,96.0,105.8
1751318-2,88.6,43.855,92.4,101.9
3744170-2,87.9834,43.42,94.3915,100.8
4245039-2,91.6,44.895,96.2,104.55
3285362-10,91.6,46.12,96.2,107.8
2211397-2,88.3486,43.62,90.766,101.3
3084935-35,92.3833,45.255,94.5915,105.5
2398351-2,89.5833,44.18,94.183,102.7
2645516-2,89.9666,43.8,92.3745,101.75
4331696-3,88.4857,40.54,92.761,93.35
14006-3,91.9833,45.94,95.983,107.35
2018964-89,94.2,47.92,99.0,112.4
454693-3,89.1833,44.505,94.3915,103.55
3234439-3,90.0,46.575,96.2,108.95
2266868-2,86.4549,41.595,88.564,96.0
3933231-2,88.1833,44.47,93.7835,103.45
1704462-2,88.6,44.84,95.0,104.4
3891620-3,86.5667,42.365,92.1835,98.0
3058074-22,91.5917,46.16,94.0,107.9
3891863-3,82.5583,41.865,91.3835,96.7
4301951-3,88.5667,42.945,92.767,99.5
3265797-3,82.9417,41.49,89.767,95.75
2780676-2,86.7833,41.91,89.5835,96.8
2770460-6,86.725,43.16,92.358,100.15
195179-3,85.3833,41.575,89.3835,95.95
665649-2,93.2,47.54,98.2,111.4
1118268-2,87.175,43.88,90.3835,101.95
3158280-16,93.3916,46.28,95.4,108.2
1242332-2,86.6,43.6,91.2,101.25
4348819-2,91.6,44.355,95.6,103.15
2655294-2,89.5917,44.625,92.5915,103.85
1145257-2,84.3833,41.1,86.5835,94.75
3868592-144,87.6,42.295,93.0,97.8
1049580-7,93.6,46.975,96.6,109.95
36318-3,85.8,42.73,91.6,98.95
2845743-59,89.9833,45.76,95.8,106.9
1736827-2,88.6,44.765,95.4,104.2
2235050-4,91.3749,45.66,93.7745,106.6
3394054-2,83.775,41.375,89.7835,95.45
1024978-2,89.8,45.105,94.0,105.1
647611-2,87.0,45.17,96.2,105.25
3113114-2,84.925,42.375,88.9505,98.0
42204-6,87.3667,42.995,90.167,99.7
2795830-2,87.3833,42.455,89.3835,98.2
3070644-5,89.7833,44.42,92.383,103.3
1742464-299,91.2,44.67,93.8,103.95
4338593-78,92.1917,44.535,93.3915,103.6
1795829-3,95.0,48.295,99.2,113.35
3037292-4,87.0418,45.92,93.716,107.3
1092114-2,89.1833,45.27,95.1915,105.5
3133783-3,84.55,41.91,89.167,96.8
2968340-4,93.5917,46.62,96.4,109.05
2282002-2,87.95,43.0,89.5505,99.75
489535-76,90.0,44.825,95.6,104.35
1771615-3,91.4,46.3,94.2,108.25
1580272-2,89.5826,43.54,91.9825,101.1
524121-36,88.8,44.425,93.6,103.35
2209401-3,88.1833,44.51,94.7915,103.55
3376513-3,87.0,43.36,93.2,100.65
2067543-2,91.2,45.335,95.0,105.7
1273554-9,90.6,44.825,95.6,104.35
3858166-60,87.9834,44.335,94.1915,103.1
951940-2,92.6,47.985,98.0,112.55
1079169-2,89.6,45.415,93.0,105.9
3174440-5,91.5917,46.515,94.2,108.8
1051950-3,83.4,42.41,89.8,98.1
3180514-2,85.3833,41.865,88.7835,96.7
208742-2,92.1328,44.425,95.856,103.35
116508-4,86.5667,42.61,90.967,98.65
645548-3,86.6,44.98,93.4,104.75
3035866-2,91.3833,44.305,94.5915,103.05
473647-2,87.7826,44.53,94.9825,103.6
180921-2,83.4,43.4,94.4,100.75
1068462-2,94.0,47.995,97.4,112.6
120251-2,83.175,42.86,92.3835,99.3
4286357-10,85.8,42.14,89.6,97.4
3909721-2,88.2,43.575,93.0,101.2
4360200-29,80.9017,39.9,90.866,91.6
928750-2,90.8,45.155,95.2,105.25
9420-2,89.2,43.855,92.2,101.9
4080835-5,92.775,46.755,98.8,109.4
2249126-390,91.1749,46.035,93.1745,107.6
1133486-321,91.6,44.945,96.6,104.65
448390-2,90.6457,43.89,95.122,102.0
1697161-2,91.6,45.595,96.0,106.4
2204141-2,85.2,42.28,88.6,97.75
976975-2,86.1667,43.44,93.983,100.85
48302-2,88.6,45.29,93.6,105.6
3042699-50,92.4,46.04,96.0,107.6
4163911-3,93.4,46.08,97.8,107.7
4241880-2,90.5917,44.765,96.9915,104.2
11375-4,91.0,47.58,96.0,111.5
3793760-99,89.2,44.12,94.2,102.55
40713-2,87.6,43.42,93.8,100.8
175266-186,88.5667,44.525,93.183,103.6
801750-2,92.8,47.265,97.0,110.7
2106318-2,90.4,43.82,93.0,101.8
1792966-51,92.6,46.97,97.2,109.95
2393860-2,85.5417,42.05,88.3505,97.15
2146031-3,88.5833,44.055,94.1915,102.4
1589543-63,91.2,44.53,95.4,103.6
2209517-344,84.375,42.455,92.5915,98.25
3215746-2,82.5667,43.05,87.775,99.85
899533-24,90.4,44.84,95.4,104.4
3103168-2,87.9834,43.06,90.3915,99.9
4130927-2,93.0,46.875,97.6,109.7
2335918-43,84.7083,43.38,92.166,100.7
177455-2,84.0,43.435,93.0,100.85
3888777-4,89.0,44.995,96.8,104.8
1584637-2,90.4,45.15,95.6,105.2
1105580-5,82.4,41.06,85.4,94.65
825690-64,92.1917,46.42,96.3915,108.55
995993-26,91.5833,45.75,97.6,106.85
633588-6,87.6,42.635,93.0,98.7
166379-20,85.9834,42.895,92.3835,99.45
1129054-2,89.4,44.73,94.8,104.1
3296129-2,93.0,46.95,97.0,109.9
2206173-2,91.9917,45.475,94.7915,106.05
2069507-9,86.4,43.68,93.4,101.45
1057222-2,88.4,44.525,90.2,103.6
4127998-2,91.6,45.715,96.8,106.75
4321411-3,93.375,46.04,97.3915,107.6
2197084-2,87.5833,45.78,95.5915,106.9
447547-217,89.5826,44.19,93.5825,102.75
786448-2,92.6,47.25,98.4,110.65
3347297-2,83.575,42.69,93.1915,98.85
632081-4,92.0,45.45,94.8,106.05
78681-2,92.0,46.7,96.4,109.25
1171731-2,87.5833,41.26,90.1835,95.15
3223895-2,89.7583,45.39,94.583,105.85
3439957-2,89.0,43.76,93.0,101.65
2805003-2,83.775,41.12,86.775,94.8
3390674-2,87.2,42.705,91.6,98.9
1545249-860,91.6,45.61,96.0,106.45
4364645-3,86.7833,42.79,91.3835,99.1
1951502-38,94.8,47.55,99.4,111.4
3913082-5,88.2,42.355,93.6,97.95
4333243-4,85.8,42.725,92.2,98.95
33173-2,86.9667,44.305,92.767,103.05
2400630-3,84.7583,42.32,90.575,97.85
2815660-2,84.1583,41.36,86.967,95.4
1789173-4,93.0,46.955,99.4,109.9
1042959-3,92.4,46.435,94.2,108.6
2845890-7,85.8358,43.44,94.297,100.85
1279413-67,94.4165,44.765,96.281,104.2
2070392-3,89.8,44.65,93.8,103.9
3223034-3,88.5145,43.38,93.108,100.7
4249661-2,89.9917,43.88,95.1915,101.95
3870592-4,87.0169,39.845,91.637,91.45
4271491-17,87.3833,44.69,95.9915,104.0
1556535-2,91.2,45.055,96.6,104.95
2328072-3,77.9167,40.17,84.35,92.35
2852981-2,94.1082,46.635,96.349,109.1
2254978-21,85.325,45.315,94.383,105.65
52930-2,83.95,42.38,88.75,98.05
1954168-6,93.6,46.795,98.4,109.5
2058090-4,92.7318,44.4,95.3745,103.3
2676672-2,84.975,42.78,89.5915,99.1
1060416-2,91.9917,45.955,94.3915,107.35
2222381-171,91.7666,46.06,96.2,107.65
4345514-3,88.2,42.58,91.2,98.55
2849637-11,92.6,46.9,96.2,109.75
1583771-2,90.0,43.66,92.8,101.4
100233-2,89.3916,43.975,93.1915,102.2
866963-4,89.3916,46.06,97.2,107.65
3194906-2,84.9583,42.34,86.7585,97.9
3002462-3,86.7833,45.425,94.8,106.0
2392226-27,84.7583,42.38,91.983,98.0
2247215-2,84.7879,42.255,91.4765,97.7
4109042-27,93.8832,46.26,97.549,108.15
2109643-2,92.0,45.27,97.0,105.5
809866-84,93.0499,46.56,97.1405,108.9
3413764-2,87.8,43.84,95.6,101.85
3388883-71,87.1833,43.5,93.5915,101.0
3066921-2,92.8,45.105,95.0,105.1
2850224-20,88.5667,45.64,94.2,106.6
3260785-6,84.8,42.595,89.4,98.6
101976-11,89.6,45.04,93.4,104.9
4346770-3,96.2,47.76,99.2,111.95
3878088-2,89.7917,43.74,95.3915,101.6
2179352-2,87.0,43.04,89.2,99.85
2276389-21,90.7583,45.755,92.766,106.85
4196710-3,84.0,43.86,98.0,101.9
1583011-3,88.7826,42.79,92.5825,99.1
1252237-3,92.1833,43.07,93.983,99.9
2772894-2,84.9,42.47,88.934,98.3
3295552-2,80.6,42.065,92.4,97.2
1595758-3,92.2,45.185,96.6,105.3
1750510-2,90.2,44.35,92.8,103.15
3219950-2,85.1833,44.51,96.2,103.55
4226128-2,90.2,44.92,97.2,104.6
177562-2,86.0,43.18,91.8,100.15
2178231-30,87.2,43.01,92.0,99.7
3430629-3,89.4,44.84,97.0,104.4
4219067-2,79.2,41.02,90.2,94.55
163698-2,83.2,43.175,93.2,100.2
2976176-2,91.7917,45.88,94.5915,107.2
3392667-4,82.6,42.375,91.6,98.0
782310-2,92.6,46.895,96.8,109.75
3949795-103,93.4,47.135,99.8,110.35
4266115-2,89.9666,46.1,96.4,107.75
2307906-3,84.3833,42.115,87.3835,97.35
3742344-2,89.1472,41.495,92.19,95.75
3396316-2,83.4,41.195,88.6,95.0
484933-2,88.8,44.23,95.0,102.85
1008037-2,85.0,42.48,90.2,98.3
3344919-124,85.6,43.86,94.6,101.9
2231308-3,91.775,47.335,93.1745,110.85
1136222-5,88.3833,44.745,96.5915,104.15
