query_id,% Identity,bitscore,% Positives,score
AAA17902.1,92.8421,47.8105,99.3684,112.1053
AAA17903.1,86.2895,44.0421,93.4647,102.3684
AAA17904.1,94.5263,48.1632,100.0,113.1579
AAA17905.1,95.5789,48.0211,99.3684,112.7368
AAA17907.1,95.7895,48.8158,100.0,114.7895
AAA17908.1,92.8421,46.8684,96.0,109.6842
AAA17910.1,93.0526,49.8579,95.7895,117.4211
AAA17914.1,97.3088,44.6789,99.7895,103.9474
AAA17916.1,94.5263,47.5053,98.5263,111.3158
AAA17919.1,90.7896,45.2842,94.5163,105.5789
AAA17920.1,93.2632,47.7158,99.1579,111.8421
AAA17923.1,93.8947,47.6789,99.1579,111.7368
AAA17924.1,93.4737,47.2,99.3684,110.5263
AAA17926.1,94.1053,48.4947,98.3158,113.9474
AAA17929.1,86.7368,44.4211,93.0526,103.3158
AAA17930.1,94.3158,47.3105,100.0,110.7895
AAA17932.1,96.9296,46.3474,100.0,108.3684
AAA17935.1,94.0965,47.0842,98.9474,110.2105
AAA17936.1,91.5789,47.0158,98.9474,110.0526
AAA17937.1,100.0,44.9737,100.0,104.6842
AAA17938.1,92.4123,47.4526,94.9384,111.1579
AAA17940.1,89.0526,45.8368,92.2105,107.0526
AAA17943.1,93.6842,46.0316,97.4737,107.5789
AAA17944.1,93.6754,47.1,95.3595,110.2632
AAA17945.1,89.4737,45.2105,92.8421,105.3684
AAA17946.1,92.4123,47.0947,97.2632,110.2632
AAA17947.1,97.9404,45.6,99.7711,106.4211
AAA17950.1,94.5263,47.7,99.3684,111.7895
AAA17952.1,96.1226,46.9947,100.0,110.0
AAA17955.1,96.4211,48.9842,99.5789,115.2105
AAA17956.1,89.0351,46.2684,97.2542,108.1579
AAA17957.1,88.8421,45.7,94.5263,106.6842
AAA17962.1,95.5789,47.2316,100.0,110.5789
AAA17963.1,92.2017,43.7842,95.57,101.7368
AAA17964.1,95.1579,48.2,99.1579,113.2105
AAA17965.1,100.0,42.8895,100.0,99.4737
AAA17966.1,91.5789,45.1842,95.3684,105.2632
AAA17968.1,96.0,51.1789,99.7895,120.9474
AAA17970.1,92.8421,47.8158,99.7895,112.1053
AAA17975.1,94.7368,48.4053,98.3158,113.6842
AAA18263.1,96.0,48.4579,98.9474,113.8947
AAA18266.1,95.3684,47.3526,99.3684,110.8947
AAA18269.1,100.0,45.4,100.0,106.0
AAA18272.1,93.2632,48.5895,97.6842,114.2105
AAA18273.1,96.5674,44.4895,100.0,103.4737
AAA18280.1,98.4648,46.8105,100.0,109.5263
AAA18484.1,86.0877,45.8632,95.1489,107.1053
AAA18485.1,92.8245,49.5789,93.8768,116.7368
AAA18807.1,94.307,47.1842,98.9474,110.4737
AAA18808.1,85.3701,42.8316,94.7368,99.2105
AAA18810.1,90.3158,46.9526,97.8947,109.8947
AAA18812.1,92.8421,46.5158,97.6842,108.7895
AAA18814.1,90.3158,46.4947,97.6842,108.7368
AAA18817.1,82.4689,40.5,87.3111,93.2105
AAA18819.1,88.5993,45.8579,96.7353,107.0526
AAA18886.1,92.2017,47.3316,99.5789,110.8421
AAA19490.1,96.2105,48.3737,99.5789,113.6842
AAA19878.1,87.3684,48.5053,92.8421,113.9474
AAA19881.1,84.4211,45.6,93.6842,106.4211
AAA20099.1,82.1053,42.9895,97.6842,99.6316
AAA20101.1,84.0957,43.2947,92.7842,100.4211
AAA20105.1,87.1213,44.3,95.7895,103.0526
AAA20138.1,96.8421,48.4579,98.3158,113.8947
AAA20171.1,92.0,46.1579,100.0,107.8947
AAA20172.1,92.8333,47.3105,96.4121,110.8421
AAA20173.1,94.9474,47.6316,99.1579,111.5789
AAA20174.1,95.5789,48.3947,99.1579,113.7368
AAA20177.1,94.5263,47.1895,99.3684,110.4737
AAA20442.1,91.1579,45.4947,96.2105,106.1579
AAA20445.1,93.0526,48.6895,99.7895,114.4737
AAA20490.1,96.6316,49.7105,98.7368,117.0526
AAA20546.1,84.6891,37.9632,88.0363,86.5789
AAA21393.1,89.2632,46.1158,94.9474,107.7895
AAA21394.1,93.0526,46.7474,98.9474,109.3684
AAA21395.1,91.9912,46.4895,97.6842,108.7368
AAA21398.1,88.0,44.1421,93.8947,102.6316
AAA21399.1,92.0,46.4474,97.2632,108.6316
AAA21400.1,90.3158,44.3158,94.7368,103.0526
AAA21401.1,93.8947,47.9737,98.5263,112.5789
AAA21402.1,80.3924,42.5263,90.9184,98.4211
AAA21403.1,88.6316,46.3263,98.7368,108.3158
AAA21404.1,88.6316,43.7684,92.6316,101.6842
AAA35967.1,88.8421,45.7895,99.3684,106.9474
AAA35974.1,90.3158,45.5211,95.1579,106.2105
AAA35976.1,86.9474,46.3474,98.7368,108.3684
AAA36053.1,95.5789,48.3737,99.7895,113.6842
AAA36054.1,93.4737,48.0368,98.1053,112.7368
AAA36057.1,91.1579,49.6263,98.7368,116.8421
AAA36059.1,92.8245,45.7053,96.6226,106.6842
AAA36063.1,93.0438,47.8316,99.5789,112.1579
AAA51012.1,89.6667,46.2368,97.4737,108.1053
AAA51013.1,94.3158,47.9895,98.3158,112.5789
AAA52092.1,89.6667,44.6474,96.0,103.8947
AAA52627.1,89.2632,44.9474,96.4211,104.6842
AAA52628.1,71.1579,39.2474,90.5263,89.8947
AAA52786.1,92.4035,50.0316,93.6663,117.8947
AAA52797.1,89.0351,45.7947,99.1579,106.9474
AAA52798.1,96.2105,48.2158,99.7895,113.2632
AAA52799.1,95.5789,47.2895,98.9474,110.7368
AAA52800.1,94.9474,49.3105,97.8947,116.0526
AAA52801.1,90.7368,44.6,96.6316,103.7895
AAA52802.1,84.1053,43.4316,90.6842,100.7895
AAA52803.1,93.2544,46.5789,99.7895,108.9474
AAA52813.1,89.4737,46.9789,96.2105,110.0
AAA52815.1,90.7368,47.5842,96.2105,111.5263
AAA52819.1,86.7368,46.0158,95.7895,107.4737
AAA52827.1,92.8158,45.8,96.4211,107.0
AAA52837.1,90.0877,46.9474,98.3158,109.8947
AAA52851.1,90.1053,46.6526,97.0526,109.1579
AAA52856.1,92.2105,45.5789,94.9474,106.3684
AAA52859.1,92.8245,48.8263,93.6663,114.8421
AAA52865.1,86.9474,45.6421,95.3684,106.4737
AAA52867.1,93.2632,47.6368,99.3684,111.6316
AAA52868.1,93.4737,46.5579,99.1579,108.8947
AAA52869.1,92.0,46.4316,99.3684,108.5789
AAA52874.1,96.0,47.7,99.1579,111.7895
AAA52875.1,92.6316,47.7579,98.7368,111.9474
AAA52877.1,94.1053,47.7421,96.2105,111.9474
AAA52878.1,94.9474,47.5158,97.6842,111.3158
AAA52881.1,95.3684,48.2684,98.7368,113.4211
AAA52883.1,90.0877,44.4789,91.9911,103.4737
AAA52899.1,100.0,43.5,100.0,101.0
AAA52901.1,100.0,43.1421,100.0,100.1053
AAA52902.1,98.3255,43.7947,100.0,101.7368
AAA52903.1,91.3876,40.3368,95.6895,92.8421
AAA52905.1,100.0,44.3,100.0,103.0
AAA52911.1,89.2346,40.1474,91.6268,92.2632
AAA52915.1,90.4307,40.3842,92.1053,92.8947
AAA52917.1,86.364,38.7526,92.5826,88.6316
AAA52919.1,92.1054,41.6632,99.7605,96.1579
AAA52921.1,86.1246,38.4474,87.7958,87.8421
AAA52923.1,81.8181,37.4053,87.3179,85.1053
AAA52931.1,87.3209,38.6895,88.5137,88.5263
AAA52933.1,94.0194,41.6,99.5211,96.0
AAA52937.1,86.8422,38.1789,90.4305,87.1579
AAA52940.1,91.3876,40.2632,94.0174,92.6316
AAA52941.1,93.2457,44.7684,97.6037,104.2105
AAA52942.1,88.6316,44.9,93.6842,104.5789
AAA52943.1,87.7712,45.9316,96.6316,107.3158
AAA52945.1,92.8421,46.5105,96.2105,108.7895
AAA52952.1,92.3446,41.8053,95.2111,96.5789
AAA52956.1,87.5601,40.5263,96.1684,93.3158
AAA52974.1,92.2017,45.8632,94.9384,107.1579
AAA52975.1,95.5789,47.3105,98.1053,110.7895
AAA52976.1,95.7895,48.6684,98.5263,114.4211
AAA52977.1,92.2105,46.8,97.0526,109.5263
AAA52979.1,93.8859,48.3053,98.9474,113.4737
AAA52983.1,94.307,48.0789,98.5263,112.8421
AAA52984.1,79.7544,42.4,91.9826,98.0526
AAA52987.1,94.1053,47.7263,98.1053,111.8947
AAA52989.2,92.6316,47.8579,98.5263,112.2105
AAA53006.1,94.7368,48.7105,97.0526,114.5263
AAA53008.1,88.8246,46.4474,95.1489,108.6316
AAA53014.1,95.3684,48.1789,98.3158,113.1053
AAA53016.1,94.3158,47.5316,96.4211,111.3684
AAA53017.1,96.2105,48.7526,98.7368,114.6316
AAA53018.1,95.3684,47.0789,98.1053,110.2105
AAA56824.1,96.0,48.0105,99.5789,112.6316
AAA57246.1,95.1579,47.2421,96.6316,110.6316
AAA58691.1,86.9298,45.8895,89.0353,107.1579
AAA58729.1,93.2456,46.1053,97.0437,107.7368
AAA58733.1,92.2105,46.1158,96.0,107.7895
AAA58812.1,91.7807,46.7842,98.1053,109.4737
AAA58813.1,92.0,46.1579,97.4737,107.8947
AAA58816.1,94.5263,47.5,99.3684,111.2632
AAA58970.1,93.2632,50.0947,96.4211,118.0526
AAA62592.1,89.6842,44.4316,95.1579,103.3684
AAA64876.1,93.0438,47.7053,96.2016,111.8421
AAA65222.1,93.2632,47.2737,97.2632,110.7368
AAA66367.1,95.3684,47.7579,99.1579,112.0
AAA66369.1,95.5789,47.7842,99.7895,112.0526
AAA66371.1,92.4211,49.4579,93.6842,116.4211
AAA68427.1,91.1579,46.0474,99.1579,107.5789
AAA69009.1,91.2802,41.8211,96.6984,96.5789
AAA69010.1,92.2105,45.9053,96.0,107.2632
AAA69493.1,93.6842,47.4895,99.3684,111.2632
AAA69494.1,74.3158,40.8368,92.0,94.1053
AAA69727.1,98.4962,42.2316,100.0,97.5789
AAA69732.1,87.0136,44.1684,94.2689,102.6842
AAA69737.1,97.5875,46.3895,100.0,108.4737
AAA69739.1,96.0524,46.2,99.1221,108.0
AAA69741.1,92.1054,43.9316,95.6121,102.1053
AAA70190.1,97.1577,46.9947,99.7805,110.0
AAA70227.1,93.4737,46.9105,98.1053,109.7895
AAA70228.1,89.0176,46.0316,95.3505,107.5263
AAA72131.1,95.5789,48.0947,99.1579,112.8947
AAA72631.1,89.8684,46.6789,96.2105,109.2105
AAA75082.1,92.0,45.6789,96.4211,106.6316
AAA79020.1,90.5175,47.5474,99.5789,111.4211
AAA79021.1,88.6316,45.8421,95.1579,107.0526
AAA80597.1,87.7895,44.5368,94.1053,103.6316
AAA80598.1,89.0526,48.1737,96.4211,113.0526
AAA80602.1,92.0,47.1947,97.6842,110.5263
AAA80604.1,92.6524,44.6895,98.45,104.0526
AAA80606.1,95.0266,45.0211,99.3684,104.8947
AAA84949.1,86.1578,43.1211,92.4489,99.9474
AAA84950.1,89.4386,45.4158,95.4984,105.8947
AAA84952.1,89.965,46.9895,98.3068,110.0
AAA84953.1,89.4562,45.4526,95.4984,106.0
AAA84954.1,91.4123,46.1526,95.0779,107.8421
AAA84955.1,89.1929,44.6474,93.5526,103.9474
AAA84957.1,88.1842,43.8263,92.0711,101.7895
AAA84958.1,92.5613,47.9579,98.5174,112.5263
AAA84959.1,92.8421,47.5263,99.7895,111.3684
AAA84960.1,84.5335,44.4632,99.3595,103.4211
AAA84963.1,92.4123,47.5368,99.7895,111.3684
AAA85067.1,95.5789,48.3737,99.7895,113.6842
AAA85074.1,88.8158,46.7211,99.5789,109.3158
AAA85075.1,92.8421,47.6158,99.7895,111.5789
AAA85078.1,89.8333,45.1421,94.4732,105.2105
AAA85189.1,96.614,47.4789,99.1579,111.2632
AAA86769.1,92.8421,46.8737,99.3684,109.6842
AAA87670.1,89.4737,46.8053,99.1579,109.5263
AAA87671.1,95.3684,47.6632,99.1579,111.6842
AAA87672.1,91.3684,46.4895,95.5789,108.7368
AAA87673.1,95.3684,47.3158,99.3684,110.7895
AAA88866.1,90.3279,43.7316,97.3105,101.5789
AAA88867.1,92.4627,44.0684,98.7184,102.4211
AAA88868.1,83.3684,43.0158,94.5263,99.6842
AAA88869.1,90.4271,46.8684,97.3511,109.6842
AAA88871.1,86.5263,45.4368,96.0,105.9474
AAA88872.1,89.6842,46.0579,98.7368,107.6316
AAA88875.1,93.4737,47.3789,98.9474,111.0
AAA88876.1,91.3684,45.7368,95.7895,106.7895
AAA88877.1,87.7895,45.9,97.6842,107.1579
AAA91163.1,89.4386,46.5526,94.9295,108.8947
AAA92033.1,86.3158,43.8105,96.0,101.7895
AAA98800.1,92.4211,48.3947,99.7895,113.7368
AAA98802.1,92.0,48.7789,97.8947,114.6842
AAA98803.1,92.8333,46.3158,95.3595,108.3158
AAA98804.1,93.4649,46.8842,96.8421,109.7368
AAB00153.1,93.0526,47.2526,99.5789,110.6316
AAB00155.1,93.2632,47.8579,99.5789,112.2105
AAB01788.1,93.0526,47.8474,99.1579,112.2105
AAB01789.1,91.7632,46.1526,96.2016,107.8947
AAB01795.1,93.8947,46.2211,97.4737,108.0526
AAB01796.1,92.0,45.9895,99.7895,107.4737
AAB03783.1,92.3446,42.6789,99.5211,98.7895
AAB06407.1,85.016,43.0105,91.1395,99.7368
AAB06412.1,98.6269,44.8895,100.0,104.4737
AAB06415.1,90.9685,45.0842,96.2684,105.0526
AAB06416.1,93.0526,46.1789,100.0,107.9474
AAB06417.1,93.4737,47.7474,98.5263,111.9474
AAB06418.1,95.7895,48.4579,99.1579,113.8947
AAB06420.1,77.8033,40.4316,90.8437,93.0526
AAB06431.1,94.3158,47.4105,99.5789,111.0526
AAB06432.1,88.5026,43.5421,98.0695,101.1053
AAB06433.1,86.9035,45.7684,91.9821,106.8421
AAB06437.1,82.2609,41.9211,87.1211,96.8421
AAB06439.1,92.8421,46.5789,96.4211,108.9474
AAB08776.1,96.0524,46.6211,100.0,109.0526
AAB08777.1,92.1055,46.0947,99.7805,107.7368
AAB08882.1,87.1579,48.6842,95.5789,114.4211
AAB08886.1,94.7368,48.5,99.3684,114.0
AAB08887.1,92.2593,46.6842,97.6574,109.2105
AAB09635.1,89.0351,44.2105,95.9911,102.7895
AAB17586.1,93.0526,47.3789,99.7895,111.0
AAB17587.1,84.8421,42.7316,89.8947,98.9474
AAB18934.1,84.6141,43.3684,95.7805,100.6842
AAB18935.1,91.7895,46.9421,95.5789,109.8947
AAB18983.1,94.1053,46.8105,97.2632,109.5263
AAB19218.1,91.9912,48.2684,97.8947,113.3158
AAB21490.2,92.2105,46.0947,96.0,107.7368
AAB21491.1,88.6316,43.4737,91.3684,100.9474
AAB23635.2,93.2632,47.9579,97.6842,112.5263
AAB25316.2,92.6316,47.9737,98.7368,112.5789
AAB25318.1,92.2017,47.9263,96.8421,112.4211
AAB25322.2,95.1579,47.2316,98.5263,110.6316
AAB28159.1,85.8684,45.2105,97.6842,105.3684
AAB28805.1,87.3509,43.9579,93.8858,102.1579
AAB28807.1,90.7281,44.8211,95.3595,104.3684
AAB28985.2,96.0,47.9526,99.1579,112.4737
AAB31209.2,97.3687,43.3947,100.0,100.7368
AAB31910.3,92.8421,48.0,99.5789,112.5789
AAB32208.1,92.8421,46.7053,95.7895,109.2632
AAB32210.2,89.4737,44.7947,92.0,104.3158
AAB33272.1,92.4123,47.1579,99.1579,110.4211
AAB33273.1,89.2456,45.8895,99.1579,107.2105
AAB33275.1,93.4737,47.4947,99.7895,111.3158
AAB33276.1,90.5263,46.6368,95.3684,109.1053
AAB33279.2,94.3158,47.7947,99.1579,112.1053
AAB33444.2,85.6842,45.5053,97.8947,106.1579
AAB34101.2,92.8421,47.2684,99.3684,110.6842
AAB34429.1,80.2105,43.1421,95.7895,100.1053
AAB35861.1,84.4211,43.4368,94.9474,100.8421
AAB35889.1,92.4211,47.1211,99.1579,110.3158
AAB36573.1,92.8231,42.8,100.0,99.1053
AAB36743.1,92.8421,45.4526,96.0,106.0526
AAB36745.1,93.0526,47.0789,96.0,110.2105
AAB36749.1,88.6141,45.4368,93.8858,105.9474
AAB36754.1,88.1198,42.8579,91.5247,99.3158
AAB36755.1,93.4737,47.2421,96.6316,110.6316
AAB36756.1,89.4737,46.9474,96.4211,109.8947
AAB36766.1,93.6842,47.5263,98.3158,111.3684
AAB40644.1,93.2632,47.6737,97.6842,111.7368
AAB41043.1,89.8898,42.9737,99.3132,99.5789
AAB41045.1,92.6667,43.1316,96.5658,100.0526
AAB41047.1,89.8587,42.5526,96.5447,98.4737
AAB41425.1,77.2729,36.4053,88.2763,82.5263
AAB42094.1,94.7368,47.7947,99.1579,112.0526
AAB42097.1,94.5263,48.2737,98.3158,113.3684
AAB48965.1,94.3158,47.1895,99.3684,110.4737
AAB48966.1,96.0,47.0632,98.3158,110.1579
AAB48969.1,88.7847,44.3368,95.55,103.1579
AAB48971.1,94.3158,48.0474,98.9474,112.7895
AAB50185.1,92.6316,45.2105,94.7368,105.3684
AAB50736.1,91.9713,45.8474,98.1053,107.0526
AAB51067.1,91.5789,45.8579,95.7895,107.1579
AAB52411.1,92.7632,44.7474,96.2689,104.1579
AAB52412.1,96.2716,46.1158,99.5611,107.7895
AAB52413.1,92.9826,44.7,97.1468,104.0526
AAB52596.1,89.0526,46.6421,97.0526,109.1579
AAB52597.1,88.8421,47.1684,97.0526,110.4737
AAB53266.1,95.5789,47.6947,99.5789,111.7895
AAB53448.1,93.842,48.1158,98.7368,112.8947
AAB58434.1,88.6316,45.0526,96.0,104.9474
AAB58437.1,90.9474,46.6526,95.7895,109.1579
AAB58439.1,89.8947,44.8474,95.1579,104.4211
AAB58443.1,86.0789,45.2526,96.2105,105.4737
AAB58445.1,94.5263,47.1316,97.0526,110.3684
AAB59424.1,89.0526,46.3263,95.5789,108.3158
AAB61653.1,93.6842,45.9474,97.6842,107.3684
AAB62912.1,95.3684,47.8316,99.1579,112.1053
AAB62913.1,94.7368,45.5895,97.8947,106.4211
AAB62914.1,95.1491,47.9,98.9474,112.3684
AAB62915.1,93.4649,47.8526,98.5263,112.2105
AAB62916.1,83.7368,45.7,95.3505,106.6842
AAB62917.1,96.0,47.8421,99.7895,112.1579
AAB62919.1,94.3158,48.1842,99.1579,113.1053
AAB62921.1,93.8947,47.3316,96.2105,110.8421
AAB62922.1,80.6316,44.2684,91.7895,102.9474
AAB65781.1,92.8333,48.2158,98.3158,113.2105
AAB65782.1,90.2975,46.8684,95.3684,109.6842
AAB67779.1,95.1579,48.2316,97.8947,113.2632
AAB67781.1,95.3684,47.5158,98.7368,111.3158
AAB67783.1,91.7895,47.2632,98.9474,110.6842
AAB67788.1,96.0,48.8789,99.1579,114.9474
AAB67790.1,91.7807,47.7105,97.0526,111.8421
AAB67791.1,85.4737,42.3474,91.5789,97.9474
AAB68784.1,94.0965,46.9895,97.0526,110.0
AAB69164.1,93.0526,46.7895,96.4211,109.4737
AAB69165.1,95.1579,47.0,99.7895,110.0
AAB69659.1,87.5789,44.8105,90.5263,104.3158
AAB69663.1,93.6754,47.9526,98.5263,112.4737
AAB69666.1,93.8947,47.3737,99.7895,110.9474
AAB84089.1,95.3684,47.6579,99.3684,111.6842
AAB84091.1,94.7368,46.2632,97.2632,108.1579
AAB84149.1,88.5168,40.6947,97.3658,93.7368
AAB84150.1,90.9091,41.7368,99.0421,96.3684
AAB84151.1,97.1295,42.3474,100.0,97.9474
AAB84152.1,94.0194,41.3684,99.7605,95.4211
AAB84153.1,96.0267,44.1158,99.5421,102.5789
AAB84154.1,96.1726,42.2526,100.0,97.6842
AAB84155.1,93.5409,39.9368,95.45,91.7368
AAB84156.1,91.1483,40.9421,95.69,94.3684
AAB84291.1,93.4737,48.5263,98.7368,114.0526
AAB86467.2,95.5789,47.9105,98.7368,112.3684
AAB86610.1,85.8328,44.3947,95.1005,103.3158
AAB88517.1,95.8808,44.6421,100.0,103.8947
AAB88519.1,89.7131,41.4263,95.9289,95.5789
AAB88521.1,95.4886,40.8842,100.0,94.2105
AAB88527.1,95.652,44.0263,96.3368,102.3158
AAB88528.1,93.0526,47.7316,99.3684,111.8947
AAB88529.1,100.0,42.6368,100.0,98.7895
AAB88531.1,95.9899,41.2632,99.4989,95.1579
AAB88533.1,100.0,42.0,100.0,97.0
AAB88534.1,92.2091,42.6263,95.4105,98.6842
AAC04818.1,93.4649,46.7684,99.1579,109.4211
AAC04819.1,95.1579,47.5105,99.1579,111.3158
AAC09077.1,95.5789,47.3789,98.5263,110.9474
AAC09078.1,92.2105,44.8474,96.0,104.4211
AAC09080.1,93.0526,50.4684,99.1579,119.0526
AAC09081.1,91.1579,47.9789,92.6316,112.5789
AAC09082.1,92.8421,49.9947,99.3684,117.7895
AAC09087.1,95.3684,48.5421,98.5263,114.1053
AAC09089.1,91.3508,46.8632,97.4647,109.6842
AAC09090.1,89.0351,45.7158,94.7368,106.7895
AAC09096.1,93.4737,47.2105,96.6316,110.5789
AAC09098.1,88.8421,44.9211,92.0,104.6316
AAC09100.1,93.4737,47.2368,96.2105,110.6316
AAC09102.1,92.8421,46.1158,99.7895,107.7895
AAC09107.1,92.8421,45.6684,96.4211,106.6316
AAC09110.1,89.4737,47.2,96.2105,110.5263
AAC09113.1,88.6316,46.2421,98.3158,108.1053
AAC09116.1,87.3684,44.8947,95.5789,104.5263
AAC09117.1,93.0526,50.5263,99.1579,119.3158
AAC09118.1,92.4123,46.6842,98.9474,109.2105
AAC09121.1,93.9122,45.7316,96.0853,106.7895
AAC09123.1,92.2105,47.4211,95.1579,111.1053
AAC09125.1,92.4211,49.3368,96.0,116.1053
AAC09127.1,93.6842,48.2,97.0526,113.1579
AAC09128.1,92.6316,45.4316,95.5789,105.9474
AAC09131.1,94.7368,50.9053,98.1053,120.2105
AAC09132.1,91.3684,47.2789,97.6842,110.7368
AAC09133.1,92.8421,46.3474,96.0,108.3684
AAC09138.1,88.6316,49.7474,96.4211,117.1579
AAC09140.1,95.1579,48.7316,98.1053,114.5789
AAC09142.1,93.6842,47.9368,96.2105,112.4737
AAC09143.1,91.9736,45.7947,93.0347,107.0
AAC09144.1,90.3158,46.9947,99.7895,110.0
AAC18138.1,92.2105,47.6211,95.3684,111.5789
AAC18144.1,95.1579,47.9895,99.1579,112.6316
AAC18146.1,93.0438,46.6,95.9911,109.0
AAC18151.1,92.6316,44.3421,96.0,103.1053
AAC18154.1,92.0,46.8895,97.6842,109.7368
AAC18167.1,81.4035,44.0421,96.2016,102.3684
AAC18169.1,92.4123,46.0158,96.6316,107.4737
AAC18171.1,87.5789,43.2263,91.1579,100.3158
AAC18178.1,93.4737,47.2842,100.0,110.7368
AAC18193.1,87.5614,46.3,95.7805,108.2632
AAC18195.1,93.6842,46.3895,98.5263,108.4737
AAC18200.1,88.6228,45.3789,95.1489,105.7895
AAC18204.1,94.3158,47.9211,98.7368,112.4211
AAC18205.1,92.6316,47.3211,98.5263,110.8421
AAC18208.1,92.8421,46.6632,98.3158,109.1579
AAC18212.1,95.3684,48.1211,99.1579,112.9474
AAC18214.1,94.1053,47.8158,98.9474,112.1053
AAC18224.1,95.7895,47.2526,98.9474,110.6316
AAC18227.1,100.0,42.9737,100.0,99.6842
AAC18230.1,95.5789,47.5474,98.7368,111.4211
AAC18232.1,92.4211,47.9789,95.7895,112.5263
AAC18249.1,92.0,45.8842,95.7895,107.2105
AAC18256.1,93.0526,48.2,99.1579,113.1579
AAC18257.1,94.3158,47.7947,98.5263,112.1053
AAC18259.1,93.4737,47.0737,97.0526,110.2105
AAC18260.1,88.8421,45.6158,98.9474,106.4737
AAC18266.1,92.2105,48.3526,100.0,113.6316
AAC18267.1,89.6842,46.3842,92.0,108.4737
AAC18275.1,96.0875,47.0579,99.3505,110.1579
AAC18277.1,91.1579,42.9947,94.1053,99.7368
AAC18284.1,92.8245,45.3684,94.7189,105.7895
AAC18285.1,95.1579,46.8737,99.3684,109.6842
AAC18289.1,93.8947,46.0947,97.4737,107.7368
AAC18303.1,94.9474,47.1895,98.9474,110.4737
AAC18312.1,96.2105,47.6263,98.5263,111.6316
AAC18317.1,93.2632,47.2105,100.0,110.5263
AAC18318.1,94.3158,47.6737,98.5263,111.7368
AAC18324.1,96.9296,47.2105,100.0,110.5263
AAC18327.1,94.0789,45.6421,97.1468,106.5263
AAC18329.1,95.6138,46.7211,98.2442,109.3158
AAC18330.1,97.3682,46.0526,100.0,107.6316
AAC18331.1,97.8068,46.9158,100.0,109.7895
AAC18336.1,96.7454,47.4526,99.7805,111.2105
AAC18337.1,97.1489,47.2947,100.0,110.7895
AAC18342.1,95.3946,46.7158,98.9026,109.3158
AAC24719.1,92.6316,46.2211,95.7895,108.0526
AAC25431.1,95.7895,47.7105,98.9474,111.7895
AAC31549.1,92.3686,45.8,98.0516,107.0
AAC35862.1,93.1753,48.0158,99.3684,112.6316
AAC35954.1,78.693,43.8842,91.3511,102.0
AAC35956.1,85.8684,45.8263,94.9384,107.0
AAC35959.1,89.2456,46.7368,94.7279,109.3684
AAC35960.1,92.3947,47.5684,97.8947,111.4737
AAC35962.1,94.7281,48.6789,98.5263,114.4211
AAC35964.1,91.3421,47.6579,98.5263,111.7368
AAC35968.1,89.7513,45.3947,95.4879,105.8421
AAC35971.1,90.5175,47.5316,96.8332,111.3684
AAC35978.1,93.0351,47.5053,97.2632,111.3158
AAC35979.1,92.8333,47.9474,98.7368,112.4737
AAC35984.1,83.6928,42.3105,89.3253,97.8421
AAC35985.1,91.1491,48.9947,95.9911,115.2632
AAC36342.1,95.7895,48.6474,99.5789,114.3684
AAC39740.2,90.7105,45.4211,95.5521,105.9474
AAC39741.2,93.4737,49.0263,97.0526,115.3158
